Time,Usage for R03_n1
2021-06-20T00:00:00.000Z,12989
2021-06-21T00:00:00.000Z,13438
2021-06-22T00:00:00.000Z,2832
2021-06-23T00:00:00.000Z,13217
2021-06-24T00:00:00.000Z,12446
2021-06-25T00:00:00.000Z,2032
2021-06-26T00:00:00.000Z,1780
2021-06-27T00:00:00.000Z,12513
2021-06-28T00:00:00.000Z,12562
2021-06-29T00:00:00.000Z,15910
2021-06-30T00:00:00.000Z,11378
2021-07-01T00:00:00.000Z,12739
2021-07-02T00:00:00.000Z,12622
2021-07-03T00:00:00.000Z,13092
2021-07-04T00:00:00.000Z,12430
2021-07-05T00:00:00.000Z,12625
2021-07-06T00:00:00.000Z,12709
2021-07-07T00:00:00.000Z,19151
2021-07-08T00:00:00.000Z,12851
2021-07-09T00:00:00.000Z,12734
2021-07-10T00:00:00.000Z,12583
2021-07-11T00:00:00.000Z,12593
2021-07-12T00:00:00.000Z,12886
2021-07-13T00:00:00.000Z,12798
2021-07-14T00:00:00.000Z,13411
2021-07-15T00:00:00.000Z,8637
2021-07-16T00:00:00.000Z,13017
2021-07-17T00:00:00.000Z,15324
2021-07-18T00:00:00.000Z,12519
2021-07-19T00:00:00.000Z,12924
2021-07-20T00:00:00.000Z,3389
2021-07-21T00:00:00.000Z,13461
2021-07-22T00:00:00.000Z,13935
2021-07-23T00:00:00.000Z,2539
2021-07-24T00:00:00.000Z,2122
2021-07-25T00:00:00.000Z,12319
2021-07-26T00:00:00.000Z,9830
2021-07-27T00:00:00.000Z,22532
2021-07-28T00:00:00.000Z,13877
2021-07-29T00:00:00.000Z,12277
2021-07-30T00:00:00.000Z,11437
2021-07-31T00:00:00.000Z,12740
2021-08-01T00:00:00.000Z,12758
2021-08-02T00:00:00.000Z,11262
2021-08-03T00:00:00.000Z,10458
2021-08-04T00:00:00.000Z,13973
2021-08-05T00:00:00.000Z,13191
2021-08-06T00:00:00.000Z,13880
2021-08-07T00:00:00.000Z,12895
2021-08-08T00:00:00.000Z,10091
2021-08-09T00:00:00.000Z,12630
2021-08-10T00:00:00.000Z,13929
2021-08-11T00:00:00.000Z,12609
2021-08-12T00:00:00.000Z,14068
2021-08-13T00:00:00.000Z,13326
2021-08-14T00:00:00.000Z,13506
2021-08-15T00:00:00.000Z,11831
2021-08-16T00:00:00.000Z,13276
2021-08-17T00:00:00.000Z,13441
2021-08-18T00:00:00.000Z,13714
2021-08-19T00:00:00.000Z,13339
2021-08-20T00:00:00.000Z,10009
2021-08-21T00:00:00.000Z,13408
2021-08-22T00:00:00.000Z,13203
2021-08-23T00:00:00.000Z,13426
2021-08-24T00:00:00.000Z,13681
2021-08-25T00:00:00.000Z,14449
2021-08-26T00:00:00.000Z,12419
2021-08-27T00:00:00.000Z,13219
2021-08-28T00:00:00.000Z,14012
2021-08-29T00:00:00.000Z,13358
2021-08-30T00:00:00.000Z,11559
2021-08-31T00:00:00.000Z,13644
2021-09-01T00:00:00.000Z,9704
2021-09-02T00:00:00.000Z,13664
2021-09-03T00:00:00.000Z,8384
2021-09-04T00:00:00.000Z,13307
2021-09-05T00:00:00.000Z,13445
2021-09-06T00:00:00.000Z,13662
2021-09-07T00:00:00.000Z,12891
2021-09-08T00:00:00.000Z,10916
2021-09-09T00:00:00.000Z,14304
2021-09-10T00:00:00.000Z,11130
2021-09-11T00:00:00.000Z,13850
2021-09-12T00:00:00.000Z,13817
2021-09-13T00:00:00.000Z,13958
2021-09-14T00:00:00.000Z,13956
2021-09-15T00:00:00.000Z,13908
2021-09-16T00:00:00.000Z,14278
2021-09-17T00:00:00.000Z,14197
2021-09-18T00:00:00.000Z,14027
2021-09-19T00:00:00.000Z,14080
2021-09-20T00:00:00.000Z,14095
2021-09-21T00:00:00.000Z,14136
2021-09-22T00:00:00.000Z,14147
2021-09-23T00:00:00.000Z,10318
2021-09-24T00:00:00.000Z,14695
2021-09-25T00:00:00.000Z,14132
2021-09-26T00:00:00.000Z,14164
2021-09-27T00:00:00.000Z,14933
2021-09-28T00:00:00.000Z,15523
2021-09-29T00:00:00.000Z,15007
2021-09-30T00:00:00.000Z,15639
2021-10-01T00:00:00.000Z,28195
2021-10-02T00:00:00.000Z,14430
2021-10-03T00:00:00.000Z,13964
2021-10-04T00:00:00.000Z,14999
2021-10-05T00:00:00.000Z,14318
2021-10-06T00:00:00.000Z,14922
2021-10-07T00:00:00.000Z,14792
2021-10-08T00:00:00.000Z,17680
2021-10-09T00:00:00.000Z,14256
2021-10-10T00:00:00.000Z,10588
2021-10-11T00:00:00.000Z,15091
2021-10-12T00:00:00.000Z,14305
2021-10-13T00:00:00.000Z,18115
2021-10-14T00:00:00.000Z,24752
2021-10-15T00:00:00.000Z,25118
2021-10-16T00:00:00.000Z,17706
2021-10-17T00:00:00.000Z,18258
2021-10-18T00:00:00.000Z,14395
2021-10-19T00:00:00.000Z,15120
2021-10-20T00:00:00.000Z,15631
2021-10-21T00:00:00.000Z,1927
2021-10-22T00:00:00.000Z,1768
2021-10-23T00:00:00.000Z,1719
2021-10-24T00:00:00.000Z,1701
2021-10-25T00:00:00.000Z,1715
2021-10-26T00:00:00.000Z,1738
2021-10-27T00:00:00.000Z,1672
2021-10-28T00:00:00.000Z,1726
2021-10-29T00:00:00.000Z,1745
2021-10-30T00:00:00.000Z,1668
2021-10-31T00:00:00.000Z,1602
2021-11-01T00:00:00.000Z,1801
2021-11-02T00:00:00.000Z,1618
2021-11-03T00:00:00.000Z,1747
2021-11-04T00:00:00.000Z,1832
2021-11-05T00:00:00.000Z,1717
2021-11-06T00:00:00.000Z,1738
2021-11-07T00:00:00.000Z,1736
2021-11-08T00:00:00.000Z,53818
2021-11-09T00:00:00.000Z,8423
2021-11-10T00:00:00.000Z,1792
2021-11-11T00:00:00.000Z,1927
2021-11-12T00:00:00.000Z,1844
2021-11-13T00:00:00.000Z,1749
2021-11-14T00:00:00.000Z,1727
2021-11-15T00:00:00.000Z,1807
2021-11-16T00:00:00.000Z,1809
2021-11-17T00:00:00.000Z,1822
2021-11-18T00:00:00.000Z,1910
2021-11-19T00:00:00.000Z,1774
2021-11-20T00:00:00.000Z,1753
2021-11-21T00:00:00.000Z,1734
2021-11-22T00:00:00.000Z,1924
2021-11-23T00:00:00.000Z,2813
2021-11-24T00:00:00.000Z,7945
2021-11-25T00:00:00.000Z,4097
2021-11-26T00:00:00.000Z,12095
2021-11-27T00:00:00.000Z,1822
2021-11-28T00:00:00.000Z,1724
2021-11-29T00:00:00.000Z,2127
2021-11-30T00:00:00.000Z,9414
2021-12-01T00:00:00.000Z,9228
2021-12-02T00:00:00.000Z,15736
2021-12-03T00:00:00.000Z,2010
2021-12-04T00:00:00.000Z,1845
2021-12-05T00:00:00.000Z,1796
2021-12-06T00:00:00.000Z,20115
2021-12-07T00:00:00.000Z,17543
2021-12-08T00:00:00.000Z,14885
2021-12-09T00:00:00.000Z,5515
2021-12-10T00:00:00.000Z,1950
2021-12-11T00:00:00.000Z,1865
2021-12-12T00:00:00.000Z,1926
2021-12-13T00:00:00.000Z,1967
2021-12-14T00:00:00.000Z,1912
2021-12-15T00:00:00.000Z,1893
2021-12-16T00:00:00.000Z,1897
2021-12-17T00:00:00.000Z,2063
2021-12-18T00:00:00.000Z,1769
2021-12-19T00:00:00.000Z,1727
2021-12-20T00:00:00.000Z,7139
2021-12-21T00:00:00.000Z,4060
2021-12-22T00:00:00.000Z,1935
2021-12-23T00:00:00.000Z,3352
2021-12-24T00:00:00.000Z,2148
2021-12-25T00:00:00.000Z,1690
2021-12-26T00:00:00.000Z,1782
2021-12-27T00:00:00.000Z,1722
2021-12-28T00:00:00.000Z,1776
2021-12-29T00:00:00.000Z,1775
2021-12-30T00:00:00.000Z,1970
2021-12-31T00:00:00.000Z,1906
2022-01-01T00:00:00.000Z,1859
2022-01-02T00:00:00.000Z,1716
2022-01-03T00:00:00.000Z,3687
2022-01-04T00:00:00.000Z,2012
2022-01-05T00:00:00.000Z,2006
2022-01-06T00:00:00.000Z,2134
2022-01-07T00:00:00.000Z,1968
2022-01-08T00:00:00.000Z,1946
2022-01-09T00:00:00.000Z,3443
2022-01-10T00:00:00.000Z,7904
2022-01-11T00:00:00.000Z,2874
2022-01-12T00:00:00.000Z,2585
2022-01-13T00:00:00.000Z,4398
2022-01-14T00:00:00.000Z,2188
2022-01-15T00:00:00.000Z,1944
2022-01-16T00:00:00.000Z,1748
2022-01-17T00:00:00.000Z,2085
2022-01-18T00:00:00.000Z,2141
2022-01-19T00:00:00.000Z,2147
2022-01-20T00:00:00.000Z,2468
2022-01-21T00:00:00.000Z,2016
2022-01-22T00:00:00.000Z,1952
2022-01-23T00:00:00.000Z,1778
2022-01-24T00:00:00.000Z,2107
2022-01-25T00:00:00.000Z,2272
2022-01-26T00:00:00.000Z,2184
2022-01-27T00:00:00.000Z,2379
2022-01-28T00:00:00.000Z,3541
2022-01-29T00:00:00.000Z,2155
2022-01-30T00:00:00.000Z,1909
2022-01-31T00:00:00.000Z,2363
2022-02-01T00:00:00.000Z,2201
2022-02-02T00:00:00.000Z,2289
2022-02-03T00:00:00.000Z,2478
2022-02-04T00:00:00.000Z,2434
2022-02-05T00:00:00.000Z,2025
2022-02-06T00:00:00.000Z,1891
2022-02-07T00:00:00.000Z,2587
2022-02-08T00:00:00.000Z,2426
2022-02-09T00:00:00.000Z,2576
2022-02-10T00:00:00.000Z,3543
2022-02-11T00:00:00.000Z,2345
2022-02-12T00:00:00.000Z,2017
2022-02-13T00:00:00.000Z,1877
2022-02-14T00:00:00.000Z,3408
2022-02-15T00:00:00.000Z,2801
2022-02-16T00:00:00.000Z,2216
2022-02-17T00:00:00.000Z,2986
2022-02-18T00:00:00.000Z,2298
2022-02-19T00:00:00.000Z,8239
2022-02-20T00:00:00.000Z,2433
2022-02-21T00:00:00.000Z,7245
2022-02-22T00:00:00.000Z,2204
2022-02-23T00:00:00.000Z,3031
2022-02-24T00:00:00.000Z,3509
2022-02-25T00:00:00.000Z,2179
2022-02-26T00:00:00.000Z,4627
2022-02-27T00:00:00.000Z,1941
2022-02-28T00:00:00.000Z,2928
2022-03-01T00:00:00.000Z,3694
2022-03-02T00:00:00.000Z,13766
2022-03-03T00:00:00.000Z,2180
2022-03-04T00:00:00.000Z,12257
2022-03-05T00:00:00.000Z,3143
2022-03-06T00:00:00.000Z,2360
2022-03-07T00:00:00.000Z,14932
2022-03-08T00:00:00.000Z,23235
2022-03-09T00:00:00.000Z,2441
2022-03-10T00:00:00.000Z,3643
2022-03-11T00:00:00.000Z,2769
2022-03-12T00:00:00.000Z,3151
2022-03-13T00:00:00.000Z,1745
2022-03-14T00:00:00.000Z,2381
2022-03-15T00:00:00.000Z,2202
2022-03-16T00:00:00.000Z,2206
2022-03-17T00:00:00.000Z,2437
2022-03-18T00:00:00.000Z,2266
2022-03-19T00:00:00.000Z,4859
2022-03-20T00:00:00.000Z,1840
2022-03-21T00:00:00.000Z,2062
2022-03-22T00:00:00.000Z,2144
2022-03-23T00:00:00.000Z,2729
2022-03-24T00:00:00.000Z,2973
2022-03-25T00:00:00.000Z,2342
2022-03-26T00:00:00.000Z,3504
2022-03-27T00:00:00.000Z,1973
2022-03-28T00:00:00.000Z,3116
2022-03-29T00:00:00.000Z,2827
2022-03-30T00:00:00.000Z,3408
2022-03-31T00:00:00.000Z,4499
2022-04-01T00:00:00.000Z,2888
2022-04-02T00:00:00.000Z,2078
2022-04-03T00:00:00.000Z,2117
2022-04-04T00:00:00.000Z,3351
2022-04-05T00:00:00.000Z,3826
2022-04-06T00:00:00.000Z,3849
2022-04-07T00:00:00.000Z,4990
2022-04-08T00:00:00.000Z,3447
2022-04-09T00:00:00.000Z,2220
2022-04-10T00:00:00.000Z,2010
2022-04-11T00:00:00.000Z,11462
2022-04-12T00:00:00.000Z,
