Time,Data receive rate for V03_n3,Data receive rate for V03_n3 v0,Data receive rate for V03_n3 v1,Data receive rate for V03_n3 v2,Data receive rate for V03_n3 v3,Data receive rate for V03_n3 v4,Data receive rate for V03_n3 v5,Data transmit rate for V03_n3,Data transmit rate for V03_n3 v0,Data transmit rate for V03_n3 v1,Data transmit rate for V03_n3 v2,Data transmit rate for V03_n3 v3,Data transmit rate for V03_n3 v4,Data transmit rate for V03_n3 v5,Usage for V03_n3,Usage for V03_n3 v0,Usage for V03_n3 v1,Usage for V03_n3 v2,Usage for V03_n3 v3,Usage for V03_n3 v4,Usage for V03_n3 v5
2022-03-19T20:00:00.000Z,880,323,458,92,0,0,3,539,419,105,0,0,0,13,1419,743,564,92,0,0,17
2022-03-19T22:00:00.000Z,2195,1408,714,60,0,8,3,18710,1172,17517,0,0,3,16,20905,2581,18232,60,0,11,20
2022-03-20T00:00:00.000Z,1825,311,1477,31,0,0,3,565,375,176,0,0,0,13,2391,687,1653,31,0,0,17
2022-03-20T02:00:00.000Z,884,194,654,30,0,0,3,690,414,262,0,0,0,13,1575,610,916,30,0,0,17
2022-03-20T04:00:00.000Z,1677,209,1421,42,0,0,3,394,263,116,0,0,0,13,2072,472,1538,42,0,0,17
2022-03-20T06:00:00.000Z,1137,260,818,53,0,1,3,413,308,91,0,0,0,13,1552,569,909,53,0,1,16
2022-03-20T08:00:00.000Z,926,319,514,88,0,0,3,551,426,111,0,0,0,13,1477,745,625,88,0,0,17
2022-03-20T10:00:00.000Z,877,379,381,110,0,1,3,622,527,81,0,0,0,13,1499,907,462,110,0,1,17
2022-03-20T12:00:00.000Z,600,426,44,125,0,0,3,725,574,136,0,0,0,13,1325,1000,180,125,0,0,17
2022-03-20T14:00:00.000Z,721,384,217,115,0,0,3,683,537,131,0,0,0,12,1405,922,349,115,0,0,16
2022-03-20T16:00:00.000Z,1240,426,678,132,0,0,3,675,572,88,0,0,0,13,1916,999,766,132,0,0,16
2022-03-20T18:00:00.000Z,1482,555,772,149,0,0,3,882,747,120,0,0,0,14,2365,1303,893,149,0,0,17
2022-03-20T20:00:00.000Z,917,420,352,139,0,0,3,819,595,211,0,0,0,12,1737,1016,563,139,0,0,16
2022-03-20T22:00:00.000Z,2057,1312,656,76,0,7,3,10250,1104,9126,0,0,2,16,12308,2417,9783,76,0,9,20
2022-03-21T00:00:00.000Z,536,225,258,48,0,0,3,636,285,336,0,0,0,13,1173,512,594,48,0,0,16
2022-03-21T02:00:00.000Z,469,206,221,36,0,0,3,711,438,259,0,0,0,12,1180,645,481,36,0,0,16
2022-03-21T04:00:00.000Z,857,259,514,79,0,0,3,440,318,108,0,0,0,13,1298,577,623,79,0,0,16
2022-03-21T06:00:00.000Z,2899,1326,747,821,0,1,3,1737,1542,180,0,0,0,14,4637,2868,927,821,0,1,17
2022-03-21T08:00:00.000Z,4210,2332,366,1507,0,0,3,3210,2922,274,0,0,0,14,7421,5255,640,1507,0,0,17
2022-03-21T10:00:00.000Z,4578,2481,525,1566,0,1,3,3457,3074,370,0,0,0,13,8036,5555,895,1566,0,1,16
2022-03-21T12:00:00.000Z,4812,2509,740,1557,0,0,3,3317,3000,302,0,0,0,13,8129,5510,1042,1557,0,0,17
2022-03-21T14:00:00.000Z,3055,1748,233,1069,0,0,3,2111,1793,304,0,0,0,13,5167,3541,537,1069,0,0,17
2022-03-21T16:00:00.000Z,1253,643,351,253,0,0,3,1063,925,124,0,0,0,13,2316,1568,475,253,0,0,17
2022-03-21T18:00:00.000Z,1588,705,672,205,0,0,3,1105,944,146,0,0,0,14,2694,1650,819,205,0,0,17
2022-03-21T20:00:00.000Z,1659,518,970,165,0,0,3,864,729,120,0,0,0,13,2523,1248,1091,165,0,0,17
2022-03-21T22:00:00.000Z,2141,1356,692,80,0,7,3,11725,1180,10524,0,0,3,17,13866,2537,11216,80,0,10,21
2022-03-22T00:00:00.000Z,362,209,112,36,0,0,3,671,270,386,0,0,0,13,1034,480,498,36,0,0,16
2022-03-22T02:00:00.000Z,723,195,489,34,0,0,3,645,406,225,0,0,0,12,1369,602,714,34,0,0,16
2022-03-22T04:00:00.000Z,465,325,58,77,0,0,3,496,370,112,0,0,0,13,962,696,170,77,0,0,17
2022-03-22T06:00:00.000Z,3338,1774,291,1267,0,0,3,1820,1581,225,0,0,0,13,5159,3355,516,1267,0,1,16
2022-03-22T08:00:00.000Z,4298,2491,271,1531,0,0,3,3287,2977,296,0,0,0,12,7585,5468,567,1531,0,0,16
2022-03-22T10:00:00.000Z,6169,3494,217,2452,0,0,3,3529,3172,342,0,0,0,13,9699,6667,560,2452,0,0,17
2022-03-22T12:00:00.000Z,4129,2650,46,1427,0,0,3,3492,3127,351,0,0,0,13,7621,5778,398,1427,0,0,16
2022-03-22T14:00:00.000Z,2723,1237,878,603,0,0,3,1782,1580,187,0,0,0,14,4506,2818,1064,603,0,0,17
2022-03-22T16:00:00.000Z,1703,879,580,238,0,0,3,1240,1105,121,0,0,0,13,2944,1985,702,238,0,0,16
2022-03-22T18:00:00.000Z,1926,744,976,201,0,0,3,1116,974,127,0,0,0,13,3043,1719,1103,201,0,0,17
2022-03-22T20:00:00.000Z,2111,741,1201,163,0,0,3,1171,935,221,0,0,0,13,3282,1677,1422,163,0,0,17
2022-03-22T22:00:00.000Z,1230,447,693,78,0,7,3,9388,568,8800,0,0,3,16,10619,1015,9493,78,0,10,19
2022-03-23T00:00:00.000Z,2364,1247,1067,44,0,0,3,1393,1009,369,0,0,0,13,3757,2257,1436,44,0,0,17
2022-03-23T02:00:00.000Z,1940,205,1694,36,0,0,3,704,445,244,0,0,0,13,2645,651,1939,36,0,0,16
2022-03-23T04:00:00.000Z,1032,497,454,76,0,0,3,672,551,107,0,0,0,13,1705,1049,561,76,0,0,16
2022-03-23T06:00:00.000Z,2619,1264,573,776,0,1,3,1692,1506,172,0,0,0,12,4312,2771,746,776,0,1,15
2022-03-23T08:00:00.000Z,4887,2523,689,1670,0,0,3,3244,2857,373,0,0,0,12,8132,5381,1062,1670,0,0,16
2022-03-23T10:00:00.000Z,5112,2723,660,1723,0,1,3,3313,3014,284,0,0,0,13,8425,5738,944,1723,0,1,17
2022-03-23T12:00:00.000Z,4221,2245,606,1365,0,0,3,3323,2719,589,0,0,0,13,7544,4965,1195,1365,0,0,16
2022-03-23T14:00:00.000Z,3165,1209,1251,700,0,0,3,1669,1499,156,0,0,0,13,4835,2708,1408,700,0,0,17
2022-03-23T16:00:00.000Z,1420,712,438,264,0,0,3,1037,918,105,0,0,0,13,2458,1631,544,264,0,0,16
2022-03-23T18:00:00.000Z,850,556,79,210,0,0,3,939,814,111,0,0,0,12,1790,1370,190,210,0,0,16
2022-03-23T20:00:00.000Z,675,448,46,176,0,0,3,713,606,93,0,0,0,13,1388,1054,139,176,0,0,16
2022-03-23T22:00:00.000Z,1626,1213,327,77,0,3,3,4464,1076,3371,0,0,1,15,6090,2289,3698,77,0,5,18
2022-03-24T00:00:00.000Z,2419,746,1628,38,0,2,3,1468,677,776,0,0,1,13,3887,1423,2404,38,0,3,17
2022-03-24T02:00:00.000Z,5001,237,4729,30,0,0,3,572,373,183,0,0,0,14,5573,610,4913,30,0,0,17
2022-03-24T04:00:00.000Z,5033,355,4599,75,0,0,3,615,434,166,0,0,0,13,5648,790,4764,75,0,0,17
2022-03-24T06:00:00.000Z,2714,1221,745,741,0,0,3,1657,1463,179,0,0,0,13,4371,2685,924,741,0,1,17
2022-03-24T08:00:00.000Z,6082,2447,2195,1435,0,0,3,3424,2845,565,0,0,0,12,9506,5292,2760,1435,0,0,16
2022-03-24T10:00:00.000Z,13964,3011,9242,1705,0,1,3,3354,2987,352,0,0,0,13,17318,5998,9595,1705,0,1,17
2022-03-24T12:00:00.000Z,8673,3176,3918,1573,0,0,3,3335,2870,451,0,0,0,13,12009,6047,4370,1573,0,0,17
2022-03-24T14:00:00.000Z,2911,1863,451,592,0,0,3,1929,1693,223,0,0,0,13,4840,3556,673,592,0,0,16
2022-03-24T16:00:00.000Z,3366,1587,1313,460,0,0,3,1280,1082,184,0,0,0,12,4647,2669,1498,460,0,0,16
2022-03-24T18:00:00.000Z,10934,1347,9381,201,0,0,3,1416,1120,281,0,0,0,13,12351,2467,9663,201,0,0,17
2022-03-24T20:00:00.000Z,1712,1262,262,182,0,0,3,1213,908,291,0,0,0,12,2925,2171,554,182,0,0,16
2022-03-24T22:00:00.000Z,6908,2158,330,88,0,4326,3,16334,1463,14829,0,0,23,17,23242,3622,15160,88,0,4349,20
2022-03-25T00:00:00.000Z,1620,1063,496,55,0,0,3,832,655,163,0,0,0,13,2453,1719,660,55,0,0,16
2022-03-25T02:00:00.000Z,4058,1170,2847,35,0,0,3,1096,823,259,0,0,0,13,5155,1993,3106,35,0,0,17
2022-03-25T04:00:00.000Z,1868,1202,589,72,0,0,3,884,731,139,0,0,0,13,2753,1934,728,72,0,0,17
2022-03-25T06:00:00.000Z,3400,2070,567,756,0,1,3,1993,1771,208,0,0,0,13,5393,3842,776,756,0,1,16
2022-03-25T08:00:00.000Z,12393,3489,6901,1998,0,0,3,3283,2892,377,0,0,0,12,15678,6382,7279,1998,0,0,16
2022-03-25T10:00:00.000Z,6450,2887,2179,1377,0,1,3,3278,2878,385,0,0,0,13,9729,5766,2565,1377,0,1,17
2022-03-25T12:00:00.000Z,5127,2976,687,1459,0,0,3,3008,2653,340,0,0,0,13,8136,5629,1028,1459,0,0,17
2022-03-25T14:00:00.000Z,6600,3912,1983,701,0,0,3,3185,2916,254,0,0,0,13,9785,6828,2237,701,0,0,17
2022-03-25T16:00:00.000Z,2114,1205,726,177,0,0,3,1011,865,131,0,0,0,13,3126,2071,858,177,0,0,17
2022-03-25T18:00:00.000Z,1627,1008,490,124,0,0,3,824,684,126,0,0,0,12,2452,1692,617,124,0,0,16
2022-03-25T20:00:00.000Z,1349,1053,189,101,0,0,3,944,627,303,0,0,0,13,2293,1680,493,101,0,0,17
2022-03-25T22:00:00.000Z,3468,1985,561,92,0,824,3,5425,1204,4200,0,0,4,16,8893,3190,4761,92,0,828,19
2022-03-26T00:00:00.000Z,4063,909,3101,47,0,1,3,1170,499,655,0,0,0,14,5234,1409,3756,47,0,1,17
2022-03-26T02:00:00.000Z,4716,945,3734,31,0,0,3,897,601,281,0,0,0,14,5614,1547,4015,31,0,0,18
2022-03-26T04:00:00.000Z,1236,925,269,36,0,0,3,624,471,138,0,0,0,13,1861,1398,407,36,0,0,17
2022-03-26T06:00:00.000Z,1442,999,373,64,0,1,3,655,531,110,0,0,0,13,2098,1530,483,64,0,1,17
2022-03-26T08:00:00.000Z,1611,998,497,110,0,0,3,750,609,127,0,0,0,13,2361,1607,625,110,0,0,16
2022-03-26T10:00:00.000Z,1618,1045,447,120,0,1,3,817,665,137,0,0,0,14,2435,1710,585,120,0,1,17
2022-03-26T12:00:00.000Z,1325,1018,194,107,0,0,3,726,600,111,0,0,0,13,2052,1619,306,107,0,0,16
2022-03-26T14:00:00.000Z,2096,1252,513,325,0,0,3,800,634,153,0,0,0,12,2897,1887,666,325,0,0,16
2022-03-26T16:00:00.000Z,1597,1031,465,96,0,0,3,821,667,140,0,0,0,13,2418,1698,605,96,0,0,16
2022-03-26T18:00:00.000Z,2159,1511,91,552,0,0,3,792,654,123,0,0,0,13,2951,2166,214,552,0,0,17
2022-03-26T20:00:00.000Z,1229,1005,134,84,0,0,3,842,610,217,0,0,0,12,2071,1617,351,84,0,0,16
2022-03-26T22:00:00.000Z,4664,1941,553,59,0,2105,3,5303,1190,4086,0,0,11,14,9967,3131,4640,59,0,2116,18
2022-03-27T00:00:00.000Z,1279,911,310,49,0,4,3,1407,566,825,0,0,0,13,2686,1478,1136,49,0,4,17
2022-03-27T02:00:00.000Z,2010,909,1068,27,0,0,3,577,438,124,0,0,0,14,2587,1347,1193,27,0,0,17
2022-03-27T04:00:00.000Z,1105,947,109,44,0,0,3,589,444,131,0,0,0,13,1695,1392,240,44,0,0,17
2022-03-27T06:00:00.000Z,1622,946,610,59,0,1,3,622,489,118,0,0,0,14,2244,1436,728,59,0,1,17
2022-03-27T08:00:00.000Z,1706,987,627,87,0,0,3,714,571,129,0,0,0,13,2421,1559,756,87,0,0,16
2022-03-27T10:00:00.000Z,1484,980,397,101,0,1,3,772,618,139,0,0,0,13,2257,1599,537,101,0,1,17
2022-03-27T12:00:00.000Z,1268,1037,121,104,0,0,3,828,648,166,0,0,0,13,2096,1686,287,104,0,0,16
2022-03-27T14:00:00.000Z,1384,1060,214,105,0,0,3,858,688,155,0,0,0,13,2243,1749,370,105,0,0,17
2022-03-27T16:00:00.000Z,1169,1002,35,126,0,0,3,931,741,175,0,0,0,13,2100,1744,211,126,0,0,16
2022-03-27T18:00:00.000Z,1326,1159,9,153,0,0,3,1030,832,184,0,0,0,13,2356,1991,194,153,0,0,16
2022-03-27T20:00:00.000Z,7887,1099,486,116,0,6180,3,15657,710,14899,0,0,31,15,23545,1810,15386,116,0,6211,19
2022-03-27T22:00:00.000Z,5839,1924,180,56,0,3674,3,6550,1247,5271,0,0,17,13,12390,3172,5451,56,0,3691,17
2022-03-28T00:00:00.000Z,3063,973,2050,35,0,0,3,923,628,280,0,0,0,13,3986,1601,2330,35,0,0,16
2022-03-28T02:00:00.000Z,1642,890,711,36,0,0,3,586,427,144,0,0,0,14,2229,1318,855,36,0,0,17
2022-03-28T04:00:00.000Z,9139,1253,7631,249,0,0,3,1021,797,210,0,0,0,13,10160,2050,7841,249,0,0,16
2022-03-28T06:00:00.000Z,5341,2834,1042,1460,0,0,3,2863,2539,309,0,0,0,13,8205,5374,1352,1460,0,0,16
2022-03-28T08:00:00.000Z,5130,2815,636,1673,0,0,3,3512,3190,307,0,0,0,13,8643,6006,944,1673,0,0,17
2022-03-28T10:00:00.000Z,7613,2633,3316,1657,0,0,3,3633,3230,388,0,0,0,14,11246,5864,3705,1657,0,0,17
2022-03-28T12:00:00.000Z,4846,1990,1605,1246,0,0,3,2885,2468,403,0,0,0,13,7732,4458,2009,1246,0,0,16
2022-03-28T14:00:00.000Z,1773,845,510,412,0,0,3,1331,1158,159,0,0,0,13,3104,2003,670,412,0,0,16
2022-03-28T16:00:00.000Z,836,582,25,224,0,0,3,1000,853,132,0,0,0,13,1836,1436,157,224,0,0,17
2022-03-28T18:00:00.000Z,3542,754,2568,215,0,0,3,1310,1049,247,0,0,0,13,4852,1803,2815,215,0,0,17
2022-03-28T20:00:00.000Z,3796,638,2775,374,0,4,3,777,572,190,0,0,1,13,4574,1211,2965,374,0,4,17
2022-03-28T22:00:00.000Z,3024,1381,1574,64,0,0,3,1581,1178,389,0,0,0,13,4606,2560,1963,64,0,0,16
2022-03-29T00:00:00.000Z,7052,189,6815,43,0,0,3,731,389,326,0,0,0,14,7784,579,7142,43,0,0,17
2022-03-29T02:00:00.000Z,6882,183,6648,46,0,0,3,434,243,177,0,0,0,13,7317,426,6826,46,0,0,16
2022-03-29T04:00:00.000Z,8142,803,6833,502,0,0,3,878,669,195,0,0,0,13,9021,1472,7029,502,0,0,16
2022-03-29T06:00:00.000Z,6501,2531,2121,1843,0,0,3,2813,2502,297,0,0,0,13,9314,5034,2418,1843,0,0,17
2022-03-29T08:00:00.000Z,8418,3032,3367,2014,0,0,3,7442,6953,475,0,0,0,13,15861,9986,3842,2014,0,0,16
2022-03-29T10:00:00.000Z,8969,2524,5003,1437,0,0,3,3541,3141,386,0,0,0,14,12511,5665,5389,1437,0,0,17
2022-03-29T12:00:00.000Z,6437,2369,2602,1461,0,0,3,2843,2544,286,0,0,0,12,9282,4914,2888,1461,0,0,16
2022-03-29T14:00:00.000Z,6101,1057,4473,565,0,0,3,1452,1202,236,0,0,0,13,7555,2260,4710,565,0,0,17
2022-03-29T16:00:00.000Z,2549,690,1617,237,0,0,3,1153,938,200,0,0,0,14,3703,1628,1817,237,0,0,17
2022-03-29T18:00:00.000Z,5561,652,4698,206,0,0,3,1096,886,196,0,0,0,13,6658,1538,4894,206,0,0,17
2022-03-29T20:00:00.000Z,784,435,198,143,0,4,3,834,576,243,0,0,1,14,1619,1010,441,143,0,4,17
2022-03-29T22:00:00.000Z,5139,1369,3657,107,0,0,3,1694,1174,505,0,0,0,14,6834,2544,4162,107,0,0,18
2022-03-30T00:00:00.000Z,7948,351,7514,78,0,0,3,825,536,274,0,0,0,13,8775,888,7788,78,0,0,17
2022-03-30T02:00:00.000Z,1376,324,977,70,0,0,3,446,330,101,0,0,0,13,1823,654,1079,70,0,0,17
2022-03-30T04:00:00.000Z,1664,838,468,353,0,1,3,1001,878,108,0,0,0,13,2665,1716,576,353,0,1,17
2022-03-30T06:00:00.000Z,5857,2491,1702,1658,0,0,3,2951,2664,272,0,0,0,14,8809,5156,1975,1658,0,0,18
2022-03-30T08:00:00.000Z,6457,2798,1957,1697,0,0,3,3929,3314,600,0,0,0,13,10387,6113,2557,1697,0,0,16
2022-03-30T10:00:00.000Z,13348,2992,8404,1946,0,1,3,3815,3350,450,0,0,0,13,17164,6343,8855,1946,0,1,16
2022-03-30T12:00:00.000Z,13398,2325,9647,1421,0,0,3,3062,2615,431,0,0,0,14,16460,4941,10079,1421,0,0,17
2022-03-30T14:00:00.000Z,1313,882,56,369,0,0,3,1449,1273,161,0,0,0,13,2762,2156,217,369,0,0,17
2022-03-30T16:00:00.000Z,1181,704,248,224,0,0,3,1192,1029,149,0,0,0,12,2374,1733,397,224,0,0,16
2022-03-30T18:00:00.000Z,989,705,68,211,0,0,3,1193,1039,139,0,0,0,13,2182,1744,207,211,0,0,17
2022-03-30T20:00:00.000Z,937,523,243,162,0,4,3,897,746,137,0,0,1,13,1836,1269,380,162,0,4,17
2022-03-30T22:00:00.000Z,1894,1440,369,80,0,0,3,2279,1288,977,0,0,0,12,4175,2729,1347,80,0,0,16
2022-03-31T00:00:00.000Z,3940,306,3581,47,0,0,3,697,452,232,0,0,0,12,4637,758,3813,47,0,0,16
2022-03-31T02:00:00.000Z,1330,331,950,44,0,0,3,539,405,120,0,0,0,13,1870,737,1069,44,0,0,17
2022-03-31T04:00:00.000Z,8781,885,7546,345,0,0,3,1239,1007,217,0,0,0,13,10020,1892,7763,345,0,0,17
2022-03-31T06:00:00.000Z,5902,2716,1511,1668,0,1,3,3504,3154,335,0,0,0,14,9406,5871,1846,1668,0,1,17
2022-03-31T08:00:00.000Z,6247,3265,1042,1935,0,0,3,4507,3843,651,0,0,0,12,10755,7108,1693,1935,0,0,16
2022-03-31T10:00:00.000Z,7748,3287,2430,2026,0,0,3,4270,3814,442,0,0,0,13,12019,7101,2872,2026,0,0,17
2022-03-31T12:00:00.000Z,4985,2378,1204,1398,0,0,3,3163,2791,358,0,0,0,12,8149,5169,1562,1398,0,0,16
2022-03-31T14:00:00.000Z,2343,1061,875,401,0,0,3,1731,1500,218,0,0,0,12,4075,2562,1093,401,0,0,16
