Time,Data receive rate for V03_n1,Data receive rate for V03_n1 v0,Data receive rate for V03_n1 v1,Data receive rate for V03_n1 v2,Data receive rate for V03_n1 v3,Data receive rate for V03_n1 v4,Data receive rate for V03_n1 v5,Data transmit rate for V03_n1,Data transmit rate for V03_n1 v0,Data transmit rate for V03_n1 v1,Data transmit rate for V03_n1 v2,Data transmit rate for V03_n1 v3,Data transmit rate for V03_n1 v4,Data transmit rate for V03_n1 v5,Usage for V03_n1,Usage for V03_n1 v0,Usage for V03_n1 v1,Usage for V03_n1 v2,Usage for V03_n1 v3,Usage for V03_n1 v4,Usage for V03_n1 v5
2022-04-02T16:00:00.000Z,1650,474,1172,0,0,0,2,2097,408,1678,0,0,0,10,3748,882,2850,0,0,0,13
2022-04-02T18:00:00.000Z,1587,566,1017,0,0,0,2,1863,436,1414,0,0,0,11,3450,1003,2432,0,0,0,14
2022-04-02T20:00:00.000Z,1285,436,844,0,0,0,2,1983,447,1525,0,0,0,10,3269,883,2370,0,0,0,13
2022-04-02T22:00:00.000Z,1798,336,1458,0,0,0,2,3323,324,2988,0,0,0,10,5122,660,4447,0,0,0,13
2022-04-03T00:00:00.000Z,3353,341,3008,0,0,0,3,10035,323,9700,0,0,0,10,13388,664,12708,0,0,0,14
2022-04-03T02:00:00.000Z,2007,349,1654,0,0,0,3,1986,295,1679,0,0,0,10,3994,645,3334,0,0,0,13
2022-04-03T04:00:00.000Z,5968,306,5658,0,0,0,3,1590,319,1259,0,0,0,9,7559,626,6919,0,0,0,13
2022-04-03T06:00:00.000Z,1299,392,902,0,0,0,2,2181,347,1823,0,0,0,10,3481,739,2726,0,0,0,13
2022-04-03T08:00:00.000Z,1475,541,929,0,0,0,3,4074,1029,3033,0,0,0,10,5549,1571,3963,0,0,0,14
2022-04-03T10:00:00.000Z,1554,610,939,0,0,0,2,4214,1878,2324,0,0,0,10,5768,2489,3264,0,0,0,14
2022-04-03T12:00:00.000Z,1562,713,843,0,0,0,2,5042,2817,2213,0,0,0,10,6605,3532,3057,0,0,0,13
2022-04-03T14:00:00.000Z,2576,1297,1274,0,0,0,2,4830,2607,2210,0,0,0,11,7406,3904,3486,0,0,0,14
2022-04-03T16:00:00.000Z,2005,1117,883,0,0,0,2,3759,1971,1776,0,0,0,10,5764,3088,2660,0,0,0,14
2022-04-03T18:00:00.000Z,2444,1354,1085,0,0,0,2,4143,1705,2427,0,0,0,10,6588,3060,3513,0,0,0,13
2022-04-03T20:00:00.000Z,2235,1207,1024,0,0,0,2,5431,3198,2222,0,0,0,10,7667,4405,3247,0,0,0,13
2022-04-03T22:00:00.000Z,3112,1019,2089,0,0,0,2,6458,3218,3228,0,0,0,10,9571,4237,5318,0,0,0,14
2022-04-04T00:00:00.000Z,3470,707,2759,0,0,0,3,9277,1862,7402,0,0,0,11,12747,2570,10162,0,0,0,14
2022-04-04T02:00:00.000Z,2109,363,1741,0,0,0,2,2959,309,2638,0,0,0,10,5069,673,4380,0,0,0,14
2022-04-04T04:00:00.000Z,6480,908,5568,0,0,0,2,4153,1917,2225,0,0,0,10,10634,2826,7793,0,0,0,13
2022-04-04T06:00:00.000Z,6173,3364,2804,0,0,0,2,9682,3669,6000,0,0,0,11,15856,7035,8805,0,0,0,14
2022-04-04T08:00:00.000Z,7158,3803,3349,0,0,0,2,10614,3302,7300,0,0,0,11,17772,7105,10651,0,0,0,14
2022-04-04T10:00:00.000Z,8067,3782,4281,0,0,0,2,11498,3274,8212,0,0,0,10,19566,7057,12494,0,0,0,14
2022-04-04T12:00:00.000Z,6421,2960,3455,0,0,0,2,10833,2795,8026,0,0,0,10,17254,5756,11483,0,0,0,13
2022-04-04T14:00:00.000Z,4365,1900,2460,0,0,0,2,13524,2857,10654,0,0,0,11,17890,4758,13116,0,0,0,15
2022-04-04T16:00:00.000Z,2910,994,1911,0,0,0,2,4212,864,3336,0,0,0,10,7123,1859,5248,0,0,0,14
2022-04-04T18:00:00.000Z,2221,869,1348,0,0,0,2,2891,708,2171,0,0,0,11,5114,1578,3520,0,0,0,14
2022-04-04T20:00:00.000Z,1827,671,1152,0,0,0,2,2927,650,2265,0,0,0,11,4756,1321,3419,0,0,0,14
2022-04-04T22:00:00.000Z,2243,517,1722,0,0,0,2,2864,426,2426,0,0,0,10,5107,944,4148,0,0,0,14
2022-04-05T00:00:00.000Z,10088,391,9693,0,0,0,2,13178,370,12797,0,0,0,10,23267,762,22490,0,0,0,13
2022-04-05T02:00:00.000Z,3647,410,3232,0,0,0,2,2690,344,2334,0,0,0,10,6337,755,5567,0,0,0,14
2022-04-05T04:00:00.000Z,8999,760,8234,0,0,0,2,9932,926,8994,0,0,0,11,18932,1687,17230,0,0,0,14
2022-04-05T06:00:00.000Z,5540,2689,2846,0,0,0,2,7891,2469,5410,0,0,0,10,13432,5159,8257,0,0,0,14
2022-04-05T08:00:00.000Z,7142,3839,3298,0,0,0,3,11843,4764,7067,0,0,0,11,18986,8604,10366,0,0,0,14
2022-04-05T10:00:00.000Z,7824,3423,4396,0,0,0,2,10824,3129,7683,0,0,0,10,18648,6553,12079,0,0,0,14
2022-04-05T12:00:00.000Z,5949,3273,2672,0,0,0,2,10345,4922,5411,0,0,0,10,16295,8196,8084,0,0,0,13
2022-04-05T14:00:00.000Z,5676,2072,3599,0,0,0,2,6403,3398,2994,0,0,0,10,12081,5470,6594,0,0,0,14
2022-04-05T16:00:00.000Z,2668,932,1731,0,0,0,2,3842,797,3034,0,0,0,10,6511,1730,4766,0,0,0,13
2022-04-05T18:00:00.000Z,2206,869,1332,0,0,0,2,2833,908,1912,0,0,0,11,5040,1778,3245,0,0,0,14
2022-04-05T20:00:00.000Z,1790,633,1153,0,0,0,2,2350,603,1735,0,0,0,10,4141,1236,2889,0,0,0,13
2022-04-05T22:00:00.000Z,1779,473,1302,0,0,0,2,2216,387,1818,0,0,0,10,3996,861,3120,0,0,0,13
2022-04-06T00:00:00.000Z,4120,383,3732,0,0,0,2,6887,351,6525,0,0,0,10,11008,735,10258,0,0,0,13
2022-04-06T02:00:00.000Z,6816,399,6413,0,0,0,2,5649,319,5319,0,0,0,9,12466,719,11733,0,0,0,12
2022-04-06T04:00:00.000Z,7183,725,6453,0,0,0,2,7798,867,6918,0,0,0,11,14981,1593,13372,0,0,0,14
2022-04-06T06:00:00.000Z,5463,2650,2809,0,0,0,2,8106,2444,5650,0,0,0,10,13570,5095,8460,0,0,0,14
2022-04-06T08:00:00.000Z,10002,3310,6688,0,0,0,2,9190,3196,5982,0,0,0,10,19193,6506,12671,0,0,0,13
2022-04-06T10:00:00.000Z,6428,3363,3060,0,0,0,2,10802,2939,7852,0,0,0,9,17231,6303,10913,0,0,0,13
2022-04-06T12:00:00.000Z,5123,2530,2589,0,0,0,2,4370,2673,1685,0,0,0,10,9494,5204,4274,0,0,0,14
2022-04-06T14:00:00.000Z,107082,1191,105886,0,0,0,2,22075,970,21093,0,0,0,11,129157,2162,126979,0,0,0,14
2022-04-06T16:00:00.000Z,16483,779,15700,0,0,0,2,2622,609,2002,0,0,0,10,19105,1388,17703,0,0,0,13
2022-04-06T18:00:00.000Z,2150,818,1327,0,0,0,2,2727,919,1796,0,0,0,10,4877,1738,3124,0,0,0,13
2022-04-06T20:00:00.000Z,1815,620,1190,0,0,0,2,2449,561,1876,0,0,0,10,4265,1182,3067,0,0,0,13
2022-04-06T22:00:00.000Z,2182,427,1751,0,0,0,2,3165,335,2819,0,0,0,10,5348,763,4570,0,0,0,14
2022-04-07T00:00:00.000Z,3653,295,3353,0,0,0,2,7290,275,7003,0,0,0,9,10944,571,10358,0,0,0,13
2022-04-07T02:00:00.000Z,8153,292,7855,0,0,0,2,8259,276,7971,0,0,0,10,16413,569,15828,0,0,0,13
2022-04-07T04:00:00.000Z,10148,674,9468,0,0,0,3,11254,1050,10191,0,0,0,11,21403,1726,19661,0,0,0,14
2022-04-07T06:00:00.000Z,9973,2383,7585,0,0,0,2,12371,1993,10367,0,0,0,10,22345,4377,17953,0,0,0,14
2022-04-07T08:00:00.000Z,5788,2970,2813,0,0,0,2,8936,2879,6045,0,0,0,10,14725,5850,8859,0,0,0,14
2022-04-07T10:00:00.000Z,5348,2874,2469,0,0,0,3,7882,2264,5606,0,0,0,11,13231,5138,8076,0,0,0,15
2022-04-07T12:00:00.000Z,4505,2217,2283,0,0,0,3,6947,1861,5074,0,0,0,11,11453,4078,7358,0,0,0,14
2022-04-07T14:00:00.000Z,2712,973,1734,0,0,0,2,4599,868,3720,0,0,0,10,7312,1842,5454,0,0,0,13
2022-04-07T16:00:00.000Z,2051,692,1355,0,0,0,2,2727,561,2155,0,0,0,10,4779,1254,3510,0,0,0,13
2022-04-07T18:00:00.000Z,2131,699,1428,0,0,0,2,2630,590,2029,0,0,0,10,4762,1289,3458,0,0,0,13
2022-04-07T20:00:00.000Z,1540,509,1026,0,0,0,2,2290,719,1560,0,0,0,10,3831,1228,2587,0,0,0,13
2022-04-07T22:00:00.000Z,1637,380,1253,0,0,0,3,2419,319,2089,0,0,0,10,4057,699,3342,0,0,0,13
2022-04-08T00:00:00.000Z,7627,295,7327,0,0,0,3,6561,278,6271,0,0,0,10,14188,573,13599,0,0,0,14
2022-04-08T02:00:00.000Z,2933,327,2602,0,0,0,2,2574,275,2286,0,0,0,10,5508,603,4889,0,0,0,14
2022-04-08T04:00:00.000Z,10045,601,9439,0,0,0,3,8659,563,8083,0,0,0,11,18704,1165,17523,0,0,0,14
2022-04-08T06:00:00.000Z,4539,2241,2293,0,0,0,3,6464,2405,4046,0,0,0,11,11003,4648,6339,0,0,0,14
2022-04-08T08:00:00.000Z,5219,2733,2481,0,0,0,2,8068,3022,5035,0,0,0,10,13288,5755,7517,0,0,0,13
2022-04-08T10:00:00.000Z,5126,2555,2566,0,0,0,3,6361,2070,4278,0,0,0,11,11487,4625,6845,0,0,0,15
2022-04-08T12:00:00.000Z,4159,1793,2362,0,0,0,2,7077,2159,4906,0,0,0,10,11236,3952,7269,0,0,0,14
2022-04-08T14:00:00.000Z,2798,757,2037,0,0,0,2,3109,925,2172,0,0,0,10,5908,1683,4210,0,0,0,14
2022-04-08T16:00:00.000Z,1852,504,1343,0,0,0,2,2333,421,1901,0,0,0,10,4185,926,3244,0,0,0,13
2022-04-08T18:00:00.000Z,1638,461,1171,0,0,0,2,1979,408,1560,0,0,0,9,3618,871,2733,0,0,0,13
2022-04-08T20:00:00.000Z,1373,340,1028,0,0,0,2,1488,386,1090,0,0,0,10,2862,727,2119,0,0,0,14
2022-04-08T22:00:00.000Z,1555,294,1256,0,0,0,2,1942,259,1671,0,0,0,10,3497,554,2927,0,0,0,13
2022-04-09T00:00:00.000Z,7490,248,7237,0,0,0,2,20463,255,20196,0,0,0,11,27953,504,27434,0,0,0,14
2022-04-09T02:00:00.000Z,2799,278,2516,0,0,0,2,60478,239,60227,0,0,0,11,63278,518,62744,0,0,0,14
2022-04-09T04:00:00.000Z,6472,264,6204,0,0,0,2,33206,286,32909,0,0,0,10,39679,550,39114,0,0,0,13
2022-04-09T06:00:00.000Z,1268,336,927,0,0,0,2,51512,316,51184,0,0,0,10,52781,653,52112,0,0,0,14
2022-04-09T08:00:00.000Z,1188,427,757,0,0,0,2,827,365,450,0,0,0,11,2016,792,1208,0,0,0,14
2022-04-09T10:00:00.000Z,1259,421,834,0,0,0,2,2181,352,1817,0,0,0,10,3441,773,2652,0,0,0,13
2022-04-09T12:00:00.000Z,1250,394,851,0,0,0,2,1666,336,1318,0,0,0,10,2917,731,2170,0,0,0,14
2022-04-09T14:00:00.000Z,1305,397,904,0,0,0,2,1940,575,1352,0,0,0,10,3246,974,2257,0,0,0,14
2022-04-09T16:00:00.000Z,1288,407,876,0,0,0,2,1869,337,1520,0,0,0,10,3157,745,2397,0,0,0,14
2022-04-09T18:00:00.000Z,1371,398,968,0,0,0,2,1862,344,1506,0,0,0,10,3234,743,2475,0,0,0,14
2022-04-09T20:00:00.000Z,1097,351,740,0,0,0,2,1611,383,1215,0,0,0,10,2708,736,1956,0,0,0,14
2022-04-09T22:00:00.000Z,1660,253,1402,0,0,0,2,3607,246,3349,0,0,0,10,5268,500,4752,0,0,0,14
2022-04-10T00:00:00.000Z,2839,258,2576,0,0,0,2,7191,242,6938,0,0,0,11,10032,501,9514,0,0,0,14
2022-04-10T02:00:00.000Z,2682,301,2376,0,0,0,2,1152,247,893,0,0,0,10,3836,550,3271,0,0,0,14
2022-04-10T04:00:00.000Z,9443,241,9198,0,0,0,2,1425,269,1145,0,0,0,10,10869,510,10344,0,0,0,13
2022-04-10T06:00:00.000Z,1085,290,790,0,0,0,2,1599,267,1320,0,0,0,10,2684,558,2112,0,0,0,13
2022-04-10T08:00:00.000Z,1193,379,809,0,0,0,2,1825,319,1494,0,0,0,10,3018,699,2303,0,0,0,14
2022-04-10T10:00:00.000Z,1344,446,893,0,0,0,2,2107,369,1726,0,0,0,10,3451,815,2620,0,0,0,13
2022-04-10T12:00:00.000Z,1490,443,1042,0,0,0,2,2269,354,1904,0,0,0,10,3760,798,2947,0,0,0,13
2022-04-10T14:00:00.000Z,1375,452,919,0,0,0,2,1855,569,1274,0,0,0,10,3231,1022,2195,0,0,0,13
2022-04-10T16:00:00.000Z,1397,477,916,0,0,0,2,1776,362,1403,0,0,0,10,3174,839,2319,0,0,0,14
2022-04-10T18:00:00.000Z,1694,527,1162,0,0,0,2,1911,397,1502,0,0,0,10,3606,925,2665,0,0,0,14
2022-04-10T20:00:00.000Z,1361,405,952,0,0,0,2,1692,415,1266,0,0,0,11,3055,820,2219,0,0,0,14
2022-04-10T22:00:00.000Z,1711,298,1408,0,0,0,2,2346,260,2075,0,0,0,11,4059,559,3483,0,0,0,14
2022-04-11T00:00:00.000Z,3199,285,2909,0,0,0,2,3572,255,3305,0,0,0,11,6771,541,6215,0,0,0,14
2022-04-11T02:00:00.000Z,2192,289,1898,0,0,0,2,1555,233,1311,0,0,0,10,3748,522,3211,0,0,0,14
2022-04-11T04:00:00.000Z,10549,566,9978,0,0,0,2,9859,746,9101,0,0,0,11,20408,1312,19080,0,0,0,14
2022-04-11T06:00:00.000Z,6417,2280,4133,0,0,0,2,8368,2309,6046,0,0,0,10,14785,4590,10179,0,0,0,14
2022-04-11T08:00:00.000Z,6836,2877,3955,0,0,0,2,9776,2701,7063,0,0,0,10,16613,5579,11018,0,0,0,13
2022-04-11T10:00:00.000Z,6092,2894,3193,0,0,0,2,14279,2641,11626,0,0,0,10,20372,5537,14820,0,0,0,14
2022-04-11T12:00:00.000Z,5907,2449,3454,0,0,0,2,8870,2256,6603,0,0,0,10,14779,4706,10058,0,0,0,13
2022-04-11T14:00:00.000Z,3765,1118,2642,0,0,0,2,4278,887,3378,0,0,0,11,8043,2006,6022,0,0,0,14
2022-04-11T16:00:00.000Z,2117,869,1243,0,0,0,2,2519,588,1920,0,0,0,10,4636,1457,3164,0,0,0,13
2022-04-11T18:00:00.000Z,2050,632,1414,0,0,0,2,2538,507,2019,0,0,0,10,4588,1139,3434,0,0,0,13
2022-04-11T20:00:00.000Z,1760,543,1213,0,0,0,2,2400,524,1863,0,0,0,11,4160,1068,3076,0,0,0,14
2022-04-11T22:00:00.000Z,1768,548,1215,0,0,0,2,2212,367,1833,0,0,0,11,3981,916,3049,0,0,0,14
2022-04-12T00:00:00.000Z,7017,240,6773,0,0,0,2,5870,254,5603,0,0,0,11,12888,495,12376,0,0,0,14
2022-04-12T02:00:00.000Z,3520,266,3250,0,0,0,2,3255,245,2997,0,0,0,11,6776,511,6248,0,0,0,15
2022-04-12T04:00:00.000Z,9631,546,9081,0,0,0,2,9425,522,8892,0,0,0,10,19058,1069,17974,0,0,0,13
2022-04-12T06:00:00.000Z,4454,2249,2201,0,0,0,2,7730,2828,4890,0,0,0,11,12185,5077,7091,0,0,0,14
2022-04-12T08:00:00.000Z,6363,2776,3582,0,0,0,2,7749,2473,5264,0,0,0,10,14112,5249,8847,0,0,0,14
2022-04-12T10:00:00.000Z,5578,2730,2843,0,0,0,2,7642,2040,5590,0,0,0,10,13221,4771,8434,0,0,0,14
2022-04-12T12:00:00.000Z,6398,2084,4309,0,0,0,4,7697,1940,5744,0,0,0,11,14096,4025,10053,0,0,0,15
2022-04-12T14:00:00.000Z,2400,884,1511,0,0,0,2,3257,976,2271,0,0,0,9,5658,1861,3783,0,0,0,12
2022-04-12T16:00:00.000Z,1608,568,1035,0,0,0,3,2556,899,1644,0,0,0,11,4165,1468,2681,0,0,0,15
2022-04-12T18:00:00.000Z,1653,613,1035,0,0,0,2,2068,502,1555,0,0,0,10,3721,1115,2591,0,0,0,13
2022-04-12T20:00:00.000Z,1423,450,968,0,0,0,3,1882,690,1179,0,0,0,11,3306,1141,2148,0,0,0,14
2022-04-12T22:00:00.000Z,1516,305,1206,0,0,0,2,1970,274,1684,0,0,0,10,3487,579,2891,0,0,0,14
2022-04-13T00:00:00.000Z,7067,241,6822,0,0,0,2,7344,249,7083,0,0,0,10,14412,491,13906,0,0,0,14
2022-04-13T02:00:00.000Z,2572,252,2315,0,0,0,2,2465,234,2220,0,0,0,10,5038,487,4535,0,0,0,13
2022-04-13T04:00:00.000Z,9784,521,9258,0,0,0,2,3383,518,2854,0,0,0,10,13168,1039,12113,0,0,0,13
2022-04-13T06:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
2022-04-13T08:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
