Time,Usage for R02_n1
2022-03-13T14:00:00.000Z,14013
2022-03-13T16:00:00.000Z,5863
2022-03-13T18:00:00.000Z,22627
2022-03-13T20:00:00.000Z,119368
2022-03-13T22:00:00.000Z,212874
2022-03-14T00:00:00.000Z,51498
2022-03-14T02:00:00.000Z,34884
2022-03-14T04:00:00.000Z,51432
2022-03-14T06:00:00.000Z,19959
2022-03-14T08:00:00.000Z,12406
2022-03-14T10:00:00.000Z,12920
2022-03-14T12:00:00.000Z,7008
2022-03-14T14:00:00.000Z,19241
2022-03-14T16:00:00.000Z,4832
2022-03-14T18:00:00.000Z,4461
2022-03-14T20:00:00.000Z,106983
2022-03-14T22:00:00.000Z,155234
2022-03-15T00:00:00.000Z,145306
2022-03-15T02:00:00.000Z,50399
2022-03-15T04:00:00.000Z,13135
2022-03-15T06:00:00.000Z,18445
2022-03-15T08:00:00.000Z,9563
2022-03-15T10:00:00.000Z,7780
2022-03-15T12:00:00.000Z,9899
2022-03-15T14:00:00.000Z,21494
2022-03-15T16:00:00.000Z,7412
2022-03-15T18:00:00.000Z,5822
2022-03-15T20:00:00.000Z,92047
2022-03-15T22:00:00.000Z,234360
2022-03-16T00:00:00.000Z,149362
2022-03-16T02:00:00.000Z,52334
2022-03-16T04:00:00.000Z,50864
2022-03-16T06:00:00.000Z,21536
2022-03-16T08:00:00.000Z,13404
2022-03-16T10:00:00.000Z,9610
2022-03-16T12:00:00.000Z,9878
2022-03-16T14:00:00.000Z,18571
2022-03-16T16:00:00.000Z,9548
2022-03-16T18:00:00.000Z,6638
2022-03-16T20:00:00.000Z,93657
2022-03-16T22:00:00.000Z,180509
2022-03-17T00:00:00.000Z,139623
2022-03-17T02:00:00.000Z,42078
2022-03-17T04:00:00.000Z,21543
2022-03-17T06:00:00.000Z,18554
2022-03-17T08:00:00.000Z,10474
2022-03-17T10:00:00.000Z,12550
2022-03-17T12:00:00.000Z,9937
2022-03-17T14:00:00.000Z,17940
2022-03-17T16:00:00.000Z,3733
2022-03-17T18:00:00.000Z,3364
2022-03-17T20:00:00.000Z,2900
2022-03-17T22:00:00.000Z,3369
2022-03-18T00:00:00.000Z,4120
2022-03-18T02:00:00.000Z,3584
2022-03-18T04:00:00.000Z,3433
2022-03-18T06:00:00.000Z,5665
2022-03-18T08:00:00.000Z,5590
2022-03-18T10:00:00.000Z,5195
2022-03-18T12:00:00.000Z,4148
2022-03-18T14:00:00.000Z,3202
2022-03-18T16:00:00.000Z,2988
2022-03-18T18:00:00.000Z,2837
2022-03-18T20:00:00.000Z,3567
2022-03-18T22:00:00.000Z,2877
2022-03-19T00:00:00.000Z,3805
2022-03-19T02:00:00.000Z,3179
2022-03-19T04:00:00.000Z,2823
2022-03-19T06:00:00.000Z,3948
2022-03-19T08:00:00.000Z,3924
2022-03-19T10:00:00.000Z,2742
2022-03-19T12:00:00.000Z,2978
2022-03-19T14:00:00.000Z,2402
2022-03-19T16:00:00.000Z,2778
2022-03-19T18:00:00.000Z,5195
2022-03-19T20:00:00.000Z,2632
2022-03-19T22:00:00.000Z,2821
2022-03-20T00:00:00.000Z,3656
2022-03-20T02:00:00.000Z,3196
2022-03-20T04:00:00.000Z,2889
2022-03-20T06:00:00.000Z,3851
2022-03-20T08:00:00.000Z,3534
2022-03-20T10:00:00.000Z,2690
2022-03-20T12:00:00.000Z,2896
2022-03-20T14:00:00.000Z,2643
2022-03-20T16:00:00.000Z,3102
2022-03-20T18:00:00.000Z,2837
2022-03-20T20:00:00.000Z,2674
2022-03-20T22:00:00.000Z,2745
2022-03-21T00:00:00.000Z,3997
2022-03-21T02:00:00.000Z,3278
2022-03-21T04:00:00.000Z,3687
2022-03-21T06:00:00.000Z,5083
2022-03-21T08:00:00.000Z,5414
2022-03-21T10:00:00.000Z,4603
2022-03-21T12:00:00.000Z,4269
2022-03-21T14:00:00.000Z,3551
2022-03-21T16:00:00.000Z,3203
2022-03-21T18:00:00.000Z,2951
2022-03-21T20:00:00.000Z,2657
2022-03-21T22:00:00.000Z,2944
2022-03-22T00:00:00.000Z,4284
2022-03-22T02:00:00.000Z,3448
2022-03-22T04:00:00.000Z,3432
2022-03-22T06:00:00.000Z,5588
2022-03-22T08:00:00.000Z,5547
2022-03-22T10:00:00.000Z,4914
2022-03-22T12:00:00.000Z,4665
2022-03-22T14:00:00.000Z,3586
2022-03-22T16:00:00.000Z,8378
2022-03-22T18:00:00.000Z,2940
2022-03-22T20:00:00.000Z,2683
2022-03-22T22:00:00.000Z,2938
2022-03-23T00:00:00.000Z,4006
2022-03-23T02:00:00.000Z,3256
2022-03-23T04:00:00.000Z,3772
2022-03-23T06:00:00.000Z,5415
2022-03-23T08:00:00.000Z,5780
2022-03-23T10:00:00.000Z,4814
2022-03-23T12:00:00.000Z,4756
2022-03-23T14:00:00.000Z,3811
2022-03-23T16:00:00.000Z,3182
2022-03-23T18:00:00.000Z,3188
2022-03-23T20:00:00.000Z,2749
2022-03-23T22:00:00.000Z,3393
2022-03-24T00:00:00.000Z,4450
2022-03-24T02:00:00.000Z,3891
2022-03-24T04:00:00.000Z,3613
2022-03-24T06:00:00.000Z,6018
2022-03-24T08:00:00.000Z,6526
2022-03-24T10:00:00.000Z,5178
2022-03-24T12:00:00.000Z,4909
2022-03-24T14:00:00.000Z,5010
2022-03-24T16:00:00.000Z,3602
2022-03-24T18:00:00.000Z,3612
2022-03-24T20:00:00.000Z,3287
2022-03-24T22:00:00.000Z,3675
2022-03-25T00:00:00.000Z,4438
2022-03-25T02:00:00.000Z,3992
2022-03-25T04:00:00.000Z,3918
2022-03-25T06:00:00.000Z,5602
2022-03-25T08:00:00.000Z,5901
2022-03-25T10:00:00.000Z,5381
2022-03-25T12:00:00.000Z,4574
2022-03-25T14:00:00.000Z,4075
2022-03-25T16:00:00.000Z,3245
2022-03-25T18:00:00.000Z,3372
2022-03-25T20:00:00.000Z,3624
2022-03-25T22:00:00.000Z,4032
2022-03-26T00:00:00.000Z,4393
2022-03-26T02:00:00.000Z,3948
2022-03-26T04:00:00.000Z,3412
2022-03-26T06:00:00.000Z,4470
2022-03-26T08:00:00.000Z,3880
2022-03-26T10:00:00.000Z,2921
2022-03-26T12:00:00.000Z,3052
2022-03-26T14:00:00.000Z,2807
2022-03-26T16:00:00.000Z,2833
2022-03-26T18:00:00.000Z,4726
2022-03-26T20:00:00.000Z,2703
2022-03-26T22:00:00.000Z,3107
2022-03-27T00:00:00.000Z,4141
2022-03-27T02:00:00.000Z,3534
2022-03-27T04:00:00.000Z,3302
2022-03-27T06:00:00.000Z,4068
2022-03-27T08:00:00.000Z,3514
2022-03-27T10:00:00.000Z,2862
2022-03-27T12:00:00.000Z,2694
2022-03-27T14:00:00.000Z,2478
2022-03-27T16:00:00.000Z,3039
2022-03-27T18:00:00.000Z,3016
2022-03-27T20:00:00.000Z,3100
2022-03-27T22:00:00.000Z,4299
2022-03-28T00:00:00.000Z,3917
2022-03-28T02:00:00.000Z,3110
2022-03-28T04:00:00.000Z,4685
2022-03-28T06:00:00.000Z,6819
2022-03-28T08:00:00.000Z,4726
2022-03-28T10:00:00.000Z,4717
2022-03-28T12:00:00.000Z,4778
2022-03-28T14:00:00.000Z,3341
2022-03-28T16:00:00.000Z,3412
2022-03-28T18:00:00.000Z,3008
2022-03-28T20:00:00.000Z,3674
2022-03-28T22:00:00.000Z,4225
2022-03-29T00:00:00.000Z,4013
2022-03-29T02:00:00.000Z,3223
2022-03-29T04:00:00.000Z,5369
2022-03-29T06:00:00.000Z,5857
2022-03-29T08:00:00.000Z,5774
2022-03-29T10:00:00.000Z,5272
2022-03-29T12:00:00.000Z,4426
2022-03-29T14:00:00.000Z,3721
2022-03-29T16:00:00.000Z,3739
2022-03-29T18:00:00.000Z,3099
2022-03-29T20:00:00.000Z,3193
2022-03-29T22:00:00.000Z,4544
2022-03-30T00:00:00.000Z,4344
2022-03-30T02:00:00.000Z,3254
2022-03-30T04:00:00.000Z,5437
2022-03-30T06:00:00.000Z,6198
2022-03-30T08:00:00.000Z,2954
2022-03-30T10:00:00.000Z,2776
2022-03-30T12:00:00.000Z,3045
2022-03-30T14:00:00.000Z,1608
2022-03-30T16:00:00.000Z,1711
2022-03-30T18:00:00.000Z,1636
2022-03-30T20:00:00.000Z,1605
2022-03-30T22:00:00.000Z,3338
2022-03-31T00:00:00.000Z,2665
2022-03-31T02:00:00.000Z,1393
2022-03-31T04:00:00.000Z,3396
2022-03-31T06:00:00.000Z,3999
2022-03-31T08:00:00.000Z,4059
2022-03-31T10:00:00.000Z,4886
2022-03-31T12:00:00.000Z,4014
2022-03-31T14:00:00.000Z,2945
2022-03-31T16:00:00.000Z,2652
2022-03-31T18:00:00.000Z,2426
2022-03-31T20:00:00.000Z,2331
2022-03-31T22:00:00.000Z,3744
2022-04-01T00:00:00.000Z,3512
2022-04-01T02:00:00.000Z,2449
2022-04-01T04:00:00.000Z,4826
2022-04-01T06:00:00.000Z,5978
2022-04-01T08:00:00.000Z,5184
2022-04-01T10:00:00.000Z,5588
2022-04-01T12:00:00.000Z,3895
2022-04-01T14:00:00.000Z,2951
2022-04-01T16:00:00.000Z,2881
2022-04-01T18:00:00.000Z,2589
2022-04-01T20:00:00.000Z,2242
2022-04-01T22:00:00.000Z,4247
2022-04-02T00:00:00.000Z,3732
2022-04-02T02:00:00.000Z,2367
2022-04-02T04:00:00.000Z,3807
2022-04-02T06:00:00.000Z,3554
2022-04-02T08:00:00.000Z,2219
2022-04-02T10:00:00.000Z,2371
2022-04-02T12:00:00.000Z,2261
2022-04-02T14:00:00.000Z,2169
2022-04-02T16:00:00.000Z,3437
2022-04-02T18:00:00.000Z,3317
2022-04-02T20:00:00.000Z,2057
2022-04-02T22:00:00.000Z,3857
