Time,Usage for R02_n3
2021-06-16T00:00:00.000Z,3943
2021-06-17T00:00:00.000Z,2757
2021-06-18T00:00:00.000Z,2673
2021-06-19T00:00:00.000Z,3728
2021-06-20T00:00:00.000Z,3040
2021-06-21T00:00:00.000Z,2975
2021-06-22T00:00:00.000Z,4096
2021-06-23T00:00:00.000Z,2727
2021-06-24T00:00:00.000Z,2666
2021-06-25T00:00:00.000Z,2716
2021-06-26T00:00:00.000Z,57
2021-06-27T00:00:00.000Z,61
2021-06-28T00:00:00.000Z,62
2021-06-29T00:00:00.000Z,291
2021-06-30T00:00:00.000Z,59
2021-07-01T00:00:00.000Z,59
2021-07-02T00:00:00.000Z,1229
2021-07-03T00:00:00.000Z,930
2021-07-04T00:00:00.000Z,593
2021-07-05T00:00:00.000Z,660
2021-07-06T00:00:00.000Z,744
2021-07-07T00:00:00.000Z,604
2021-07-08T00:00:00.000Z,700
2021-07-09T00:00:00.000Z,599
2021-07-10T00:00:00.000Z,774
2021-07-11T00:00:00.000Z,617
2021-07-12T00:00:00.000Z,635
2021-07-13T00:00:00.000Z,710
2021-07-14T00:00:00.000Z,792
2021-07-15T00:00:00.000Z,712
2021-07-16T00:00:00.000Z,844
2021-07-17T00:00:00.000Z,876
2021-07-18T00:00:00.000Z,559
2021-07-19T00:00:00.000Z,1042
2021-07-20T00:00:00.000Z,891
2021-07-21T00:00:00.000Z,714
2021-07-22T00:00:00.000Z,790
2021-07-23T00:00:00.000Z,943
2021-07-24T00:00:00.000Z,886
2021-07-25T00:00:00.000Z,806
2021-07-26T00:00:00.000Z,915
2021-07-27T00:00:00.000Z,1107
2021-07-28T00:00:00.000Z,949
2021-07-29T00:00:00.000Z,1216
2021-07-30T00:00:00.000Z,705
2021-07-31T00:00:00.000Z,910
2021-08-01T00:00:00.000Z,764
2021-08-02T00:00:00.000Z,777
2021-08-03T00:00:00.000Z,834
2021-08-04T00:00:00.000Z,1165
2021-08-05T00:00:00.000Z,932
2021-08-06T00:00:00.000Z,1055
2021-08-07T00:00:00.000Z,1105
2021-08-08T00:00:00.000Z,834
2021-08-09T00:00:00.000Z,807
2021-08-10T00:00:00.000Z,778
2021-08-11T00:00:00.000Z,1039
2021-08-12T00:00:00.000Z,14928
2021-08-13T00:00:00.000Z,1726
2021-08-14T00:00:00.000Z,1306
2021-08-15T00:00:00.000Z,908
2021-08-16T00:00:00.000Z,1275
2021-08-17T00:00:00.000Z,1375
2021-08-18T00:00:00.000Z,2609
2021-08-19T00:00:00.000Z,1450
2021-08-20T00:00:00.000Z,3850
2021-08-21T00:00:00.000Z,3528
2021-08-22T00:00:00.000Z,2887
2021-08-23T00:00:00.000Z,3602
2021-08-24T00:00:00.000Z,3585
2021-08-25T00:00:00.000Z,3272
2021-08-26T00:00:00.000Z,3923
2021-08-27T00:00:00.000Z,3684
2021-08-28T00:00:00.000Z,4595
2021-08-29T00:00:00.000Z,3551
2021-08-30T00:00:00.000Z,3993
2021-08-31T00:00:00.000Z,4128
2021-09-01T00:00:00.000Z,3959
2021-09-02T00:00:00.000Z,5051
2021-09-03T00:00:00.000Z,8094
2021-09-04T00:00:00.000Z,9313
2021-09-05T00:00:00.000Z,13311
2021-09-06T00:00:00.000Z,17819
2021-09-07T00:00:00.000Z,3095
2021-09-08T00:00:00.000Z,4137
2021-09-09T00:00:00.000Z,4485
2021-09-10T00:00:00.000Z,3490
2021-09-11T00:00:00.000Z,3170
2021-09-12T00:00:00.000Z,3335
2021-09-13T00:00:00.000Z,3621
2021-09-14T00:00:00.000Z,4011
2021-09-15T00:00:00.000Z,4490
2021-09-16T00:00:00.000Z,5268
2021-09-17T00:00:00.000Z,4652
2021-09-18T00:00:00.000Z,4221
2021-09-19T00:00:00.000Z,4096
2021-09-20T00:00:00.000Z,4210
2021-09-21T00:00:00.000Z,4269
2021-09-22T00:00:00.000Z,4479
2021-09-23T00:00:00.000Z,5401
2021-09-24T00:00:00.000Z,4826
2021-09-25T00:00:00.000Z,4511
2021-09-26T00:00:00.000Z,4379
2021-09-27T00:00:00.000Z,4607
2021-09-28T00:00:00.000Z,4295
2021-09-29T00:00:00.000Z,4478
2021-09-30T00:00:00.000Z,5177
2021-10-01T00:00:00.000Z,4534
2021-10-02T00:00:00.000Z,3874
2021-10-03T00:00:00.000Z,3806
2021-10-04T00:00:00.000Z,3822
2021-10-05T00:00:00.000Z,4074
2021-10-06T00:00:00.000Z,4827
2021-10-07T00:00:00.000Z,4538
2021-10-08T00:00:00.000Z,5131
2021-10-09T00:00:00.000Z,4427
2021-10-10T00:00:00.000Z,4086
2021-10-11T00:00:00.000Z,4572
2021-10-12T00:00:00.000Z,4391
2021-10-13T00:00:00.000Z,4108
2021-10-14T00:00:00.000Z,4119
2021-10-15T00:00:00.000Z,4614
2021-10-16T00:00:00.000Z,4296
2021-10-17T00:00:00.000Z,4576
2021-10-18T00:00:00.000Z,4234
2021-10-19T00:00:00.000Z,4065
2021-10-20T00:00:00.000Z,4009
2021-10-21T00:00:00.000Z,3922
2021-10-22T00:00:00.000Z,4837
2021-10-23T00:00:00.000Z,4278
2021-10-24T00:00:00.000Z,3807
2021-10-25T00:00:00.000Z,4101
2021-10-26T00:00:00.000Z,6352
2021-10-27T00:00:00.000Z,4200
2021-10-28T00:00:00.000Z,4776
2021-10-29T00:00:00.000Z,4404
2021-10-30T00:00:00.000Z,4634
2021-10-31T00:00:00.000Z,3609
2021-11-01T00:00:00.000Z,9347
2021-11-02T00:00:00.000Z,9821
2021-11-03T00:00:00.000Z,10157
2021-11-04T00:00:00.000Z,9520
2021-11-05T00:00:00.000Z,9147
2021-11-06T00:00:00.000Z,4310
2021-11-07T00:00:00.000Z,4035
2021-11-08T00:00:00.000Z,9339
2021-11-09T00:00:00.000Z,9183
2021-11-10T00:00:00.000Z,10913
2021-11-11T00:00:00.000Z,10495
2021-11-12T00:00:00.000Z,11121
2021-11-13T00:00:00.000Z,4777
2021-11-14T00:00:00.000Z,4916
2021-11-15T00:00:00.000Z,9320
2021-11-16T00:00:00.000Z,11027
2021-11-17T00:00:00.000Z,9406
2021-11-18T00:00:00.000Z,9604
2021-11-19T00:00:00.000Z,12022
2021-11-20T00:00:00.000Z,4486
2021-11-21T00:00:00.000Z,3847
2021-11-22T00:00:00.000Z,9528
2021-11-23T00:00:00.000Z,9585
2021-11-24T00:00:00.000Z,9276
2021-11-25T00:00:00.000Z,18010
2021-11-26T00:00:00.000Z,18767
2021-11-27T00:00:00.000Z,7861
2021-11-28T00:00:00.000Z,7001
2021-11-29T00:00:00.000Z,17371
2021-11-30T00:00:00.000Z,19091
2021-12-01T00:00:00.000Z,18642
2021-12-02T00:00:00.000Z,18233
2021-12-03T00:00:00.000Z,18309
2021-12-04T00:00:00.000Z,7488
2021-12-05T00:00:00.000Z,6890
2021-12-06T00:00:00.000Z,17688
2021-12-07T00:00:00.000Z,18434
2021-12-08T00:00:00.000Z,9707
2021-12-09T00:00:00.000Z,8623
2021-12-10T00:00:00.000Z,8929
2021-12-11T00:00:00.000Z,3413
2021-12-12T00:00:00.000Z,4013
2021-12-13T00:00:00.000Z,8929
2021-12-14T00:00:00.000Z,79332
2021-12-15T00:00:00.000Z,83592
2021-12-16T00:00:00.000Z,81442
2021-12-17T00:00:00.000Z,88491
2021-12-18T00:00:00.000Z,37930
2021-12-19T00:00:00.000Z,6573
2021-12-20T00:00:00.000Z,12257
2021-12-21T00:00:00.000Z,11440
2021-12-22T00:00:00.000Z,11713
2021-12-23T00:00:00.000Z,11645
2021-12-24T00:00:00.000Z,12233
2021-12-25T00:00:00.000Z,8689
2021-12-26T00:00:00.000Z,6213
2021-12-27T00:00:00.000Z,11104
2021-12-28T00:00:00.000Z,11829
2021-12-29T00:00:00.000Z,11404
2021-12-30T00:00:00.000Z,11476
2021-12-31T00:00:00.000Z,11685
2022-01-01T00:00:00.000Z,7714
2022-01-02T00:00:00.000Z,6334
2022-01-03T00:00:00.000Z,11318
2022-01-04T00:00:00.000Z,11684
2022-01-05T00:00:00.000Z,12734
2022-01-06T00:00:00.000Z,16576
2022-01-07T00:00:00.000Z,12431
2022-01-08T00:00:00.000Z,8815
2022-01-09T00:00:00.000Z,6617
2022-01-10T00:00:00.000Z,11838
2022-01-11T00:00:00.000Z,12453
2022-01-12T00:00:00.000Z,12022
2022-01-13T00:00:00.000Z,12294
2022-01-14T00:00:00.000Z,11662
2022-01-15T00:00:00.000Z,8387
2022-01-16T00:00:00.000Z,6351
2022-01-17T00:00:00.000Z,11606
2022-01-18T00:00:00.000Z,11871
2022-01-19T00:00:00.000Z,11937
2022-01-20T00:00:00.000Z,12236
2022-01-21T00:00:00.000Z,12017
2022-01-22T00:00:00.000Z,7576
2022-01-23T00:00:00.000Z,6709
2022-01-24T00:00:00.000Z,6567
2022-01-25T00:00:00.000Z,13635
2022-01-26T00:00:00.000Z,12245
2022-01-27T00:00:00.000Z,12117
2022-01-28T00:00:00.000Z,12278
2022-01-29T00:00:00.000Z,12360
2022-01-30T00:00:00.000Z,6655
2022-01-31T00:00:00.000Z,6316
2022-02-01T00:00:00.000Z,12813
2022-02-02T00:00:00.000Z,13240
2022-02-03T00:00:00.000Z,250911
2022-02-04T00:00:00.000Z,255719
2022-02-05T00:00:00.000Z,10878
2022-02-06T00:00:00.000Z,8416
2022-02-07T00:00:00.000Z,8492
2022-02-08T00:00:00.000Z,15330
2022-02-09T00:00:00.000Z,14992
2022-02-10T00:00:00.000Z,48572
2022-02-11T00:00:00.000Z,17262
2022-02-12T00:00:00.000Z,10490
2022-02-13T00:00:00.000Z,8978
2022-02-14T00:00:00.000Z,9331
2022-02-15T00:00:00.000Z,6270
2022-02-16T00:00:00.000Z,6698
2022-02-17T00:00:00.000Z,5496
2022-02-18T00:00:00.000Z,5521
2022-02-19T00:00:00.000Z,5852
2022-02-20T00:00:00.000Z,9492
2022-02-21T00:00:00.000Z,5638
2022-02-22T00:00:00.000Z,5466
2022-02-23T00:00:00.000Z,5596
2022-02-24T00:00:00.000Z,5933
2022-02-25T00:00:00.000Z,5356
2022-02-26T00:00:00.000Z,6094
2022-02-27T00:00:00.000Z,10329
2022-02-28T00:00:00.000Z,5578
2022-03-01T00:00:00.000Z,6027
2022-03-02T00:00:00.000Z,5370
2022-03-03T00:00:00.000Z,5310
2022-03-04T00:00:00.000Z,5414
2022-03-05T00:00:00.000Z,5943
2022-03-06T00:00:00.000Z,7811
2022-03-07T00:00:00.000Z,5460
2022-03-08T00:00:00.000Z,6710
2022-03-09T00:00:00.000Z,6162
2022-03-10T00:00:00.000Z,8824
2022-03-11T00:00:00.000Z,4981
2022-03-12T00:00:00.000Z,5292
2022-03-13T00:00:00.000Z,8841
2022-03-14T00:00:00.000Z,4380
2022-03-15T00:00:00.000Z,4523
2022-03-16T00:00:00.000Z,5155
2022-03-17T00:00:00.000Z,5648
2022-03-18T00:00:00.000Z,27405
2022-03-19T00:00:00.000Z,24397
2022-03-20T00:00:00.000Z,21577
2022-03-21T00:00:00.000Z,25845
2022-03-22T00:00:00.000Z,27804
2022-03-23T00:00:00.000Z,26277
2022-03-24T00:00:00.000Z,25433
2022-03-25T00:00:00.000Z,27358
2022-03-26T00:00:00.000Z,23381
2022-03-27T00:00:00.000Z,20969
2022-03-28T00:00:00.000Z,19954
2022-03-29T00:00:00.000Z,20560
2022-03-30T00:00:00.000Z,20532
2022-03-31T00:00:00.000Z,21610
2022-04-01T00:00:00.000Z,22061
2022-04-02T00:00:00.000Z,23285
2022-04-03T00:00:00.000Z,19007
2022-04-04T00:00:00.000Z,20103
2022-04-05T00:00:00.000Z,21022
2022-04-06T00:00:00.000Z,952126
2022-04-07T00:00:00.000Z,31702
2022-04-08T00:00:00.000Z,22597
2022-04-09T00:00:00.000Z,25040
2022-04-10T00:00:00.000Z,19403
2022-04-11T00:00:00.000Z,20336
2022-04-12T00:00:00.000Z,
