Time,Usage for R02_n1
2022-03-18T02:00:00.000Z,1601
2022-03-18T04:00:00.000Z,1298
2022-03-18T06:00:00.000Z,1571
2022-03-18T08:00:00.000Z,1632
2022-03-18T10:00:00.000Z,2225
2022-03-18T12:00:00.000Z,1454
2022-03-18T14:00:00.000Z,1208
2022-03-18T16:00:00.000Z,1259
2022-03-18T18:00:00.000Z,1418
2022-03-18T20:00:00.000Z,925
2022-03-18T22:00:00.000Z,1153
2022-03-19T00:00:00.000Z,1231
2022-03-19T02:00:00.000Z,1071
2022-03-19T04:00:00.000Z,1433
2022-03-19T06:00:00.000Z,883
2022-03-19T08:00:00.000Z,1254
2022-03-19T10:00:00.000Z,1470
2022-03-19T12:00:00.000Z,975
2022-03-19T14:00:00.000Z,864
2022-03-19T16:00:00.000Z,984
2022-03-19T18:00:00.000Z,3474
2022-03-19T20:00:00.000Z,825
2022-03-19T22:00:00.000Z,1151
2022-03-20T00:00:00.000Z,990
2022-03-20T02:00:00.000Z,1058
2022-03-20T04:00:00.000Z,1548
2022-03-20T06:00:00.000Z,1079
2022-03-20T08:00:00.000Z,793
2022-03-20T10:00:00.000Z,1107
2022-03-20T12:00:00.000Z,1118
2022-03-20T14:00:00.000Z,934
2022-03-20T16:00:00.000Z,1115
2022-03-20T18:00:00.000Z,893
2022-03-20T20:00:00.000Z,999
2022-03-20T22:00:00.000Z,981
2022-03-21T00:00:00.000Z,1460
2022-03-21T02:00:00.000Z,1145
2022-03-21T04:00:00.000Z,1142
2022-03-21T06:00:00.000Z,1263
2022-03-21T08:00:00.000Z,1296
2022-03-21T10:00:00.000Z,1515
2022-03-21T12:00:00.000Z,1334
2022-03-21T14:00:00.000Z,1531
2022-03-21T16:00:00.000Z,2312
2022-03-21T18:00:00.000Z,1286
2022-03-21T20:00:00.000Z,1391
2022-03-21T22:00:00.000Z,1318
2022-03-22T00:00:00.000Z,1455
2022-03-22T02:00:00.000Z,1069
2022-03-22T04:00:00.000Z,1235
2022-03-22T06:00:00.000Z,1521
2022-03-22T08:00:00.000Z,1890
2022-03-22T10:00:00.000Z,1584
2022-03-22T12:00:00.000Z,1405
2022-03-22T14:00:00.000Z,1392
2022-03-22T16:00:00.000Z,9631
2022-03-22T18:00:00.000Z,1566
2022-03-22T20:00:00.000Z,1270
2022-03-22T22:00:00.000Z,1034
2022-03-23T00:00:00.000Z,1600
2022-03-23T02:00:00.000Z,1123
2022-03-23T04:00:00.000Z,1447
2022-03-23T06:00:00.000Z,1695
2022-03-23T08:00:00.000Z,2203
2022-03-23T10:00:00.000Z,1838
2022-03-23T12:00:00.000Z,1899
2022-03-23T14:00:00.000Z,2041
2022-03-23T16:00:00.000Z,1493
2022-03-23T18:00:00.000Z,1397
2022-03-23T20:00:00.000Z,1119
2022-03-23T22:00:00.000Z,834
2022-03-24T00:00:00.000Z,2023
2022-03-24T02:00:00.000Z,1099
2022-03-24T04:00:00.000Z,1399
2022-03-24T06:00:00.000Z,1967
2022-03-24T08:00:00.000Z,2108
2022-03-24T10:00:00.000Z,2691
2022-03-24T12:00:00.000Z,1778
2022-03-24T14:00:00.000Z,2943
2022-03-24T16:00:00.000Z,3775
2022-03-24T18:00:00.000Z,1135
2022-03-24T20:00:00.000Z,1055
2022-03-24T22:00:00.000Z,899
2022-03-25T00:00:00.000Z,920
2022-03-25T02:00:00.000Z,1168
2022-03-25T04:00:00.000Z,1207
2022-03-25T06:00:00.000Z,3497
2022-03-25T08:00:00.000Z,3829
2022-03-25T10:00:00.000Z,3892
2022-03-25T12:00:00.000Z,1219
2022-03-25T14:00:00.000Z,1314
2022-03-25T16:00:00.000Z,1166
2022-03-25T18:00:00.000Z,1867
2022-03-25T20:00:00.000Z,908
2022-03-25T22:00:00.000Z,2088
2022-03-26T00:00:00.000Z,1252
2022-03-26T02:00:00.000Z,1015
2022-03-26T04:00:00.000Z,1212
2022-03-26T06:00:00.000Z,974
2022-03-26T08:00:00.000Z,1285
2022-03-26T10:00:00.000Z,1077
2022-03-26T12:00:00.000Z,1000
2022-03-26T14:00:00.000Z,910
2022-03-26T16:00:00.000Z,985
2022-03-26T18:00:00.000Z,2744
2022-03-26T20:00:00.000Z,767
2022-03-26T22:00:00.000Z,615
2022-03-27T00:00:00.000Z,1017
2022-03-27T02:00:00.000Z,1079
2022-03-27T04:00:00.000Z,815
2022-03-27T06:00:00.000Z,805
2022-03-27T08:00:00.000Z,987
2022-03-27T10:00:00.000Z,664
2022-03-27T12:00:00.000Z,754
2022-03-27T14:00:00.000Z,802
2022-03-27T16:00:00.000Z,1390
2022-03-27T18:00:00.000Z,952
2022-03-27T20:00:00.000Z,609
2022-03-27T22:00:00.000Z,1205
2022-03-28T00:00:00.000Z,1093
2022-03-28T02:00:00.000Z,1009
2022-03-28T04:00:00.000Z,1059
2022-03-28T06:00:00.000Z,2541
2022-03-28T08:00:00.000Z,2987
2022-03-28T10:00:00.000Z,2584
2022-03-28T12:00:00.000Z,1599
2022-03-28T14:00:00.000Z,1417
2022-03-28T16:00:00.000Z,1754
2022-03-28T18:00:00.000Z,1544
2022-03-28T20:00:00.000Z,1319
2022-03-28T22:00:00.000Z,1541
2022-03-29T00:00:00.000Z,1745
2022-03-29T02:00:00.000Z,1220
2022-03-29T04:00:00.000Z,1763
2022-03-29T06:00:00.000Z,1817
2022-03-29T08:00:00.000Z,2397
2022-03-29T10:00:00.000Z,2806
2022-03-29T12:00:00.000Z,1639
2022-03-29T14:00:00.000Z,1658
2022-03-29T16:00:00.000Z,1246
2022-03-29T18:00:00.000Z,1086
2022-03-29T20:00:00.000Z,1126
2022-03-29T22:00:00.000Z,1719
2022-03-30T00:00:00.000Z,1281
2022-03-30T02:00:00.000Z,1303
2022-03-30T04:00:00.000Z,1478
2022-03-30T06:00:00.000Z,1919
2022-03-30T08:00:00.000Z,1556
2022-03-30T10:00:00.000Z,1893
2022-03-30T12:00:00.000Z,2260
2022-03-30T14:00:00.000Z,876
2022-03-30T16:00:00.000Z,1074
2022-03-30T18:00:00.000Z,1355
2022-03-30T20:00:00.000Z,792
2022-03-30T22:00:00.000Z,1441
2022-03-31T00:00:00.000Z,810
2022-03-31T02:00:00.000Z,953
2022-03-31T04:00:00.000Z,1425
2022-03-31T06:00:00.000Z,1470
2022-03-31T08:00:00.000Z,1629
2022-03-31T10:00:00.000Z,1352
2022-03-31T12:00:00.000Z,1670
2022-03-31T14:00:00.000Z,1842
2022-03-31T16:00:00.000Z,1486
2022-03-31T18:00:00.000Z,1282
2022-03-31T20:00:00.000Z,936
2022-03-31T22:00:00.000Z,840
2022-04-01T00:00:00.000Z,857
2022-04-01T02:00:00.000Z,1001
2022-04-01T04:00:00.000Z,1283
2022-04-01T06:00:00.000Z,2191
2022-04-01T08:00:00.000Z,1982
2022-04-01T10:00:00.000Z,2320
2022-04-01T12:00:00.000Z,2020
2022-04-01T14:00:00.000Z,1265
2022-04-01T16:00:00.000Z,1550
2022-04-01T18:00:00.000Z,1117
2022-04-01T20:00:00.000Z,801
2022-04-01T22:00:00.000Z,1172
2022-04-02T00:00:00.000Z,1059
2022-04-02T02:00:00.000Z,1248
2022-04-02T04:00:00.000Z,1215
2022-04-02T06:00:00.000Z,814
2022-04-02T08:00:00.000Z,976
2022-04-02T10:00:00.000Z,930
2022-04-02T12:00:00.000Z,1009
2022-04-02T14:00:00.000Z,1087
2022-04-02T16:00:00.000Z,1778
2022-04-02T18:00:00.000Z,1955
2022-04-02T20:00:00.000Z,1013
2022-04-02T22:00:00.000Z,872
2022-04-03T00:00:00.000Z,824
2022-04-03T02:00:00.000Z,1093
2022-04-03T04:00:00.000Z,1219
2022-04-03T06:00:00.000Z,963
2022-04-03T08:00:00.000Z,984
2022-04-03T10:00:00.000Z,1487
2022-04-03T12:00:00.000Z,714
2022-04-03T14:00:00.000Z,810
2022-04-03T16:00:00.000Z,1047
2022-04-03T18:00:00.000Z,884
2022-04-03T20:00:00.000Z,606
2022-04-03T22:00:00.000Z,915
2022-04-04T00:00:00.000Z,959
2022-04-04T02:00:00.000Z,1189
2022-04-04T04:00:00.000Z,1576
2022-04-04T06:00:00.000Z,2327
2022-04-04T08:00:00.000Z,2019
2022-04-04T10:00:00.000Z,2660
2022-04-04T12:00:00.000Z,1764
2022-04-04T14:00:00.000Z,1604
2022-04-04T16:00:00.000Z,1163
2022-04-04T18:00:00.000Z,1130
2022-04-04T20:00:00.000Z,1128
2022-04-04T22:00:00.000Z,1550
2022-04-05T00:00:00.000Z,1114
2022-04-05T02:00:00.000Z,1172
2022-04-05T04:00:00.000Z,1153
2022-04-05T06:00:00.000Z,2183
2022-04-05T08:00:00.000Z,2308
2022-04-05T10:00:00.000Z,2643
2022-04-05T12:00:00.000Z,2388
2022-04-05T14:00:00.000Z,1582
2022-04-05T16:00:00.000Z,1641
2022-04-05T18:00:00.000Z,1807
2022-04-05T20:00:00.000Z,1888
2022-04-05T22:00:00.000Z,1922
2022-04-06T00:00:00.000Z,1858
2022-04-06T02:00:00.000Z,1589
2022-04-06T04:00:00.000Z,1994
2022-04-06T06:00:00.000Z,3664
2022-04-06T08:00:00.000Z,1876
2022-04-06T10:00:00.000Z,2117
2022-04-06T12:00:00.000Z,2658
2022-04-06T14:00:00.000Z,1465
2022-04-06T16:00:00.000Z,1292
2022-04-06T18:00:00.000Z,1648
2022-04-06T20:00:00.000Z,1262
2022-04-06T22:00:00.000Z,1358
2022-04-07T00:00:00.000Z,1342
2022-04-07T02:00:00.000Z,1087
2022-04-07T04:00:00.000Z,1383
2022-04-07T06:00:00.000Z,2315
2022-04-07T08:00:00.000Z,2185
2022-04-07T10:00:00.000Z,1471
2022-04-07T12:00:00.000Z,1426
2022-04-07T14:00:00.000Z,1062
2022-04-07T16:00:00.000Z,1247
2022-04-07T18:00:00.000Z,1029
2022-04-07T20:00:00.000Z,1135
2022-04-07T22:00:00.000Z,1361
2022-04-08T00:00:00.000Z,1141
2022-04-08T02:00:00.000Z,1262
2022-04-08T04:00:00.000Z,1563
2022-04-08T06:00:00.000Z,1740
2022-04-08T08:00:00.000Z,1765
2022-04-08T10:00:00.000Z,1914
2022-04-08T12:00:00.000Z,1682
2022-04-08T14:00:00.000Z,1293
2022-04-08T16:00:00.000Z,1330
2022-04-08T18:00:00.000Z,1387
2022-04-08T20:00:00.000Z,879
2022-04-08T22:00:00.000Z,1332
2022-04-09T00:00:00.000Z,1442
2022-04-09T02:00:00.000Z,1084
2022-04-09T04:00:00.000Z,1154
2022-04-09T06:00:00.000Z,1246
2022-04-09T08:00:00.000Z,1125
2022-04-09T10:00:00.000Z,1291
2022-04-09T12:00:00.000Z,1474
2022-04-09T14:00:00.000Z,1128
2022-04-09T16:00:00.000Z,1187
2022-04-09T18:00:00.000Z,3453
2022-04-09T20:00:00.000Z,934
2022-04-09T22:00:00.000Z,1602
2022-04-10T00:00:00.000Z,952
2022-04-10T02:00:00.000Z,890
2022-04-10T04:00:00.000Z,846
2022-04-10T06:00:00.000Z,1258
2022-04-10T08:00:00.000Z,1317
2022-04-10T10:00:00.000Z,1287
2022-04-10T12:00:00.000Z,920
2022-04-10T14:00:00.000Z,1145
2022-04-10T16:00:00.000Z,1342
2022-04-10T18:00:00.000Z,866
2022-04-10T20:00:00.000Z,973
2022-04-10T22:00:00.000Z,1634
2022-04-11T00:00:00.000Z,1373
2022-04-11T02:00:00.000Z,1408
2022-04-11T04:00:00.000Z,1563
2022-04-11T06:00:00.000Z,2152
2022-04-11T08:00:00.000Z,2084
2022-04-11T10:00:00.000Z,2121
2022-04-11T12:00:00.000Z,2101
2022-04-11T14:00:00.000Z,1561
2022-04-11T16:00:00.000Z,1440
2022-04-11T18:00:00.000Z,1212
2022-04-11T20:00:00.000Z,1106
2022-04-11T22:00:00.000Z,1444
2022-04-12T00:00:00.000Z,1237
2022-04-12T02:00:00.000Z,1924
2022-04-12T04:00:00.000Z,1476
2022-04-12T06:00:00.000Z,1893
2022-04-12T08:00:00.000Z,
2022-04-12T10:00:00.000Z,
