Time,Usage for R02_n3
2022-03-13T14:00:00.000Z,1264
2022-03-13T16:00:00.000Z,1256
2022-03-13T18:00:00.000Z,5038
2022-03-13T20:00:00.000Z,1064
2022-03-13T22:00:00.000Z,1113
2022-03-14T00:00:00.000Z,694
2022-03-14T02:00:00.000Z,1951
2022-03-14T04:00:00.000Z,1902
2022-03-14T06:00:00.000Z,4118
2022-03-14T08:00:00.000Z,5841
2022-03-14T10:00:00.000Z,7095
2022-03-14T12:00:00.000Z,4319
2022-03-14T14:00:00.000Z,3985
2022-03-14T16:00:00.000Z,2959
2022-03-14T18:00:00.000Z,11538
2022-03-14T20:00:00.000Z,20660
2022-03-14T22:00:00.000Z,2531
2022-03-15T00:00:00.000Z,3376
2022-03-15T02:00:00.000Z,4304
2022-03-15T04:00:00.000Z,3863
2022-03-15T06:00:00.000Z,4762
2022-03-15T08:00:00.000Z,6417
2022-03-15T10:00:00.000Z,4435
2022-03-15T12:00:00.000Z,4611
2022-03-15T14:00:00.000Z,4023
2022-03-15T16:00:00.000Z,3678
2022-03-15T18:00:00.000Z,8293
2022-03-15T20:00:00.000Z,22031
2022-03-15T22:00:00.000Z,5616
2022-03-16T00:00:00.000Z,4196
2022-03-16T02:00:00.000Z,4658
2022-03-16T04:00:00.000Z,4148
2022-03-16T06:00:00.000Z,5018
2022-03-16T08:00:00.000Z,6630
2022-03-16T10:00:00.000Z,4297
2022-03-16T12:00:00.000Z,4769
2022-03-16T14:00:00.000Z,3536
2022-03-16T16:00:00.000Z,3156
2022-03-16T18:00:00.000Z,5458
2022-03-16T20:00:00.000Z,56996
2022-03-16T22:00:00.000Z,13180
2022-03-17T00:00:00.000Z,3713
2022-03-17T02:00:00.000Z,7273
2022-03-17T04:00:00.000Z,8121
2022-03-17T06:00:00.000Z,6460
2022-03-17T08:00:00.000Z,5438
2022-03-17T10:00:00.000Z,4744
2022-03-17T12:00:00.000Z,4288
2022-03-17T14:00:00.000Z,146103
2022-03-17T16:00:00.000Z,3363
2022-03-17T18:00:00.000Z,11626
2022-03-17T20:00:00.000Z,27373
2022-03-17T22:00:00.000Z,18614
2022-03-18T00:00:00.000Z,5087
2022-03-18T02:00:00.000Z,3196
2022-03-18T04:00:00.000Z,4286
2022-03-18T06:00:00.000Z,7350
2022-03-18T08:00:00.000Z,11875
2022-03-18T10:00:00.000Z,8658
2022-03-18T12:00:00.000Z,7229
2022-03-18T14:00:00.000Z,10277
2022-03-18T16:00:00.000Z,7679
2022-03-18T18:00:00.000Z,8682
2022-03-18T20:00:00.000Z,59110
2022-03-18T22:00:00.000Z,26442
2022-03-19T00:00:00.000Z,7791
2022-03-19T02:00:00.000Z,4575
2022-03-19T04:00:00.000Z,4960
2022-03-19T06:00:00.000Z,4091
2022-03-19T08:00:00.000Z,4343
2022-03-19T10:00:00.000Z,2334
2022-03-19T12:00:00.000Z,2309
2022-03-19T14:00:00.000Z,2290
2022-03-19T16:00:00.000Z,2055
2022-03-19T18:00:00.000Z,5335
2022-03-19T20:00:00.000Z,15757
2022-03-19T22:00:00.000Z,3163
2022-03-20T00:00:00.000Z,1329
2022-03-20T02:00:00.000Z,2941
2022-03-20T04:00:00.000Z,3669
2022-03-20T06:00:00.000Z,2846
2022-03-20T08:00:00.000Z,2123
2022-03-20T10:00:00.000Z,1785
2022-03-20T12:00:00.000Z,1845
2022-03-20T14:00:00.000Z,2071
2022-03-20T16:00:00.000Z,1962
2022-03-20T18:00:00.000Z,5507
2022-03-20T20:00:00.000Z,4351
2022-03-20T22:00:00.000Z,20370
2022-03-21T00:00:00.000Z,6445
2022-03-21T02:00:00.000Z,3121
2022-03-21T04:00:00.000Z,4057
2022-03-21T06:00:00.000Z,7506
2022-03-21T08:00:00.000Z,8595
2022-03-21T10:00:00.000Z,6860
2022-03-21T12:00:00.000Z,7139
2022-03-21T14:00:00.000Z,6412
2022-03-21T16:00:00.000Z,4066
2022-03-21T18:00:00.000Z,10205
2022-03-21T20:00:00.000Z,26322
2022-03-21T22:00:00.000Z,17312
2022-03-22T00:00:00.000Z,5125
2022-03-22T02:00:00.000Z,3786
2022-03-22T04:00:00.000Z,3679
2022-03-22T06:00:00.000Z,5990
2022-03-22T08:00:00.000Z,8356
2022-03-22T10:00:00.000Z,5972
2022-03-22T12:00:00.000Z,6284
2022-03-22T14:00:00.000Z,5152
2022-03-22T16:00:00.000Z,4732
2022-03-22T18:00:00.000Z,10217
2022-03-22T20:00:00.000Z,27594
2022-03-22T22:00:00.000Z,18289
2022-03-23T00:00:00.000Z,4611
2022-03-23T02:00:00.000Z,3239
2022-03-23T04:00:00.000Z,3535
2022-03-23T06:00:00.000Z,5894
2022-03-23T08:00:00.000Z,8288
2022-03-23T10:00:00.000Z,7778
2022-03-23T12:00:00.000Z,5861
2022-03-23T14:00:00.000Z,6790
2022-03-23T16:00:00.000Z,3589
2022-03-23T18:00:00.000Z,11255
2022-03-23T20:00:00.000Z,59008
2022-03-23T22:00:00.000Z,24082
2022-03-24T00:00:00.000Z,4794
2022-03-24T02:00:00.000Z,3602
2022-03-24T04:00:00.000Z,3603
2022-03-24T06:00:00.000Z,5810
2022-03-24T08:00:00.000Z,11086
2022-03-24T10:00:00.000Z,8347
2022-03-24T12:00:00.000Z,7791
2022-03-24T14:00:00.000Z,6277
2022-03-24T16:00:00.000Z,4488
2022-03-24T18:00:00.000Z,5187
2022-03-24T20:00:00.000Z,15436
2022-03-24T22:00:00.000Z,28653
2022-03-25T00:00:00.000Z,5978
2022-03-25T02:00:00.000Z,3422
2022-03-25T04:00:00.000Z,3776
2022-03-25T06:00:00.000Z,5481
2022-03-25T08:00:00.000Z,8228
2022-03-25T10:00:00.000Z,11175
2022-03-25T12:00:00.000Z,10201
2022-03-25T14:00:00.000Z,8171
2022-03-25T16:00:00.000Z,5224
2022-03-25T18:00:00.000Z,10253
2022-03-25T20:00:00.000Z,61254
2022-03-25T22:00:00.000Z,23881
2022-03-26T00:00:00.000Z,4843
2022-03-26T02:00:00.000Z,5097
2022-03-26T04:00:00.000Z,3812
2022-03-26T06:00:00.000Z,4158
2022-03-26T08:00:00.000Z,3910
2022-03-26T10:00:00.000Z,2251
2022-03-26T12:00:00.000Z,2202
2022-03-26T14:00:00.000Z,2263
2022-03-26T16:00:00.000Z,2009
2022-03-26T18:00:00.000Z,5140
2022-03-26T20:00:00.000Z,13276
2022-03-26T22:00:00.000Z,6394
2022-03-27T00:00:00.000Z,1793
2022-03-27T02:00:00.000Z,3002
