Time,Usage for R02_n2
2021-04-13T00:00:00.000Z,121485
2021-04-14T00:00:00.000Z,92165
2021-04-15T00:00:00.000Z,105075
2021-04-16T00:00:00.000Z,101913
2021-04-17T00:00:00.000Z,81304
2021-04-18T00:00:00.000Z,63385
2021-04-19T00:00:00.000Z,88239
2021-04-20T00:00:00.000Z,129168
2021-04-21T00:00:00.000Z,88472
2021-04-22T00:00:00.000Z,12529
2021-04-23T00:00:00.000Z,64453
2021-04-24T00:00:00.000Z,79909
2021-04-25T00:00:00.000Z,85238
2021-04-26T00:00:00.000Z,92090
2021-04-27T00:00:00.000Z,128450
2021-04-28T00:00:00.000Z,133698
2021-04-29T00:00:00.000Z,122305
2021-04-30T00:00:00.000Z,123001
2021-05-01T00:00:00.000Z,122211
2021-05-02T00:00:00.000Z,96836
2021-05-03T00:00:00.000Z,52764
2021-05-04T00:00:00.000Z,61521
2021-05-05T00:00:00.000Z,72467
2021-05-06T00:00:00.000Z,44720
2021-05-07T00:00:00.000Z,48577
2021-05-08T00:00:00.000Z,72402
2021-05-09T00:00:00.000Z,87127
2021-05-10T00:00:00.000Z,47468
2021-05-11T00:00:00.000Z,45410
2021-05-12T00:00:00.000Z,48199
2021-05-13T00:00:00.000Z,66642
2021-05-14T00:00:00.000Z,120748
2021-05-15T00:00:00.000Z,70140
2021-05-16T00:00:00.000Z,146751
2021-05-17T00:00:00.000Z,104039
2021-05-18T00:00:00.000Z,110075
2021-05-19T00:00:00.000Z,98299
2021-05-20T00:00:00.000Z,92689
2021-05-21T00:00:00.000Z,76499
2021-05-22T00:00:00.000Z,92091
2021-05-23T00:00:00.000Z,132279
2021-05-24T00:00:00.000Z,129835
2021-05-25T00:00:00.000Z,92689
2021-05-26T00:00:00.000Z,80517
2021-05-27T00:00:00.000Z,92545
2021-05-28T00:00:00.000Z,95034
2021-05-29T00:00:00.000Z,75051
2021-05-30T00:00:00.000Z,83692
2021-05-31T00:00:00.000Z,176686
2021-06-01T00:00:00.000Z,122005
2021-06-02T00:00:00.000Z,117580
2021-06-03T00:00:00.000Z,86827
2021-06-04T00:00:00.000Z,93342
2021-06-05T00:00:00.000Z,87209
2021-06-06T00:00:00.000Z,121856
2021-06-07T00:00:00.000Z,92774
2021-06-08T00:00:00.000Z,93681
2021-06-09T00:00:00.000Z,95314
2021-06-10T00:00:00.000Z,82897
2021-06-11T00:00:00.000Z,92545
2021-06-12T00:00:00.000Z,183861
2021-06-13T00:00:00.000Z,219596
2021-06-14T00:00:00.000Z,142127
2021-06-15T00:00:00.000Z,117003
2021-06-16T00:00:00.000Z,85566
2021-06-17T00:00:00.000Z,83654
2021-06-18T00:00:00.000Z,83156
2021-06-19T00:00:00.000Z,119345
2021-06-20T00:00:00.000Z,146588
2021-06-21T00:00:00.000Z,79626
2021-06-22T00:00:00.000Z,61849
2021-06-23T00:00:00.000Z,128197
2021-06-24T00:00:00.000Z,99626
2021-06-25T00:00:00.000Z,67211
2021-06-26T00:00:00.000Z,99942
2021-06-27T00:00:00.000Z,112443
2021-06-28T00:00:00.000Z,90648
2021-06-29T00:00:00.000Z,103210
2021-06-30T00:00:00.000Z,126529
2021-07-01T00:00:00.000Z,131777
2021-07-02T00:00:00.000Z,130594
2021-07-03T00:00:00.000Z,112319
2021-07-04T00:00:00.000Z,129130
2021-07-05T00:00:00.000Z,112865
2021-07-06T00:00:00.000Z,100345
2021-07-07T00:00:00.000Z,69066
2021-07-08T00:00:00.000Z,95099
2021-07-09T00:00:00.000Z,101849
2021-07-10T00:00:00.000Z,106864
2021-07-11T00:00:00.000Z,142820
2021-07-12T00:00:00.000Z,93591
2021-07-13T00:00:00.000Z,111282
2021-07-14T00:00:00.000Z,101627
2021-07-15T00:00:00.000Z,138728
2021-07-16T00:00:00.000Z,114248
2021-07-17T00:00:00.000Z,97121
2021-07-18T00:00:00.000Z,97150
2021-07-19T00:00:00.000Z,104272
2021-07-20T00:00:00.000Z,53891
2021-07-21T00:00:00.000Z,86689
2021-07-22T00:00:00.000Z,87850
2021-07-23T00:00:00.000Z,98635
2021-07-24T00:00:00.000Z,126394
2021-07-25T00:00:00.000Z,91630
2021-07-26T00:00:00.000Z,128920
2021-07-27T00:00:00.000Z,106343
2021-07-28T00:00:00.000Z,97654
2021-07-29T00:00:00.000Z,141450
2021-07-30T00:00:00.000Z,89173
2021-07-31T00:00:00.000Z,101393
2021-08-01T00:00:00.000Z,108583
2021-08-02T00:00:00.000Z,149239
2021-08-03T00:00:00.000Z,87107
2021-08-04T00:00:00.000Z,94252
2021-08-05T00:00:00.000Z,80220
2021-08-06T00:00:00.000Z,75866
2021-08-07T00:00:00.000Z,174465
2021-08-08T00:00:00.000Z,138756
2021-08-09T00:00:00.000Z,156391
2021-08-10T00:00:00.000Z,106804
2021-08-11T00:00:00.000Z,100492
2021-08-12T00:00:00.000Z,83027
2021-08-13T00:00:00.000Z,70792
2021-08-14T00:00:00.000Z,89313
2021-08-15T00:00:00.000Z,104429
2021-08-16T00:00:00.000Z,95704
2021-08-17T00:00:00.000Z,126225
2021-08-18T00:00:00.000Z,119716
2021-08-19T00:00:00.000Z,93193
2021-08-20T00:00:00.000Z,120134
2021-08-21T00:00:00.000Z,120191
2021-08-22T00:00:00.000Z,86187
2021-08-23T00:00:00.000Z,124107
2021-08-24T00:00:00.000Z,115984
2021-08-25T00:00:00.000Z,120694
2021-08-26T00:00:00.000Z,119338
2021-08-27T00:00:00.000Z,106856
2021-08-28T00:00:00.000Z,124322
2021-08-29T00:00:00.000Z,142038
2021-08-30T00:00:00.000Z,111826
2021-08-31T00:00:00.000Z,111132
2021-09-01T00:00:00.000Z,170247
2021-09-02T00:00:00.000Z,121355
2021-09-03T00:00:00.000Z,117154
2021-09-04T00:00:00.000Z,87726
2021-09-05T00:00:00.000Z,111380
2021-09-06T00:00:00.000Z,56761
2021-09-07T00:00:00.000Z,91946
2021-09-08T00:00:00.000Z,102246
2021-09-09T00:00:00.000Z,112343
2021-09-10T00:00:00.000Z,109635
2021-09-11T00:00:00.000Z,123471
2021-09-12T00:00:00.000Z,128872
2021-09-13T00:00:00.000Z,155956
2021-09-14T00:00:00.000Z,131658
2021-09-15T00:00:00.000Z,175883
2021-09-16T00:00:00.000Z,125247
2021-09-17T00:00:00.000Z,92750
2021-09-18T00:00:00.000Z,111461
2021-09-19T00:00:00.000Z,168228
2021-09-20T00:00:00.000Z,106379
2021-09-21T00:00:00.000Z,95950
2021-09-22T00:00:00.000Z,117277
2021-09-23T00:00:00.000Z,152249
2021-09-24T00:00:00.000Z,121683
2021-09-25T00:00:00.000Z,209733
2021-09-26T00:00:00.000Z,178074
2021-09-27T00:00:00.000Z,104405
2021-09-28T00:00:00.000Z,82733
2021-09-29T00:00:00.000Z,137711
2021-09-30T00:00:00.000Z,87367
2021-10-01T00:00:00.000Z,135378
2021-10-02T00:00:00.000Z,158954
2021-10-03T00:00:00.000Z,74006
2021-10-04T00:00:00.000Z,103007
2021-10-05T00:00:00.000Z,72243
2021-10-06T00:00:00.000Z,71293
2021-10-07T00:00:00.000Z,108068
2021-10-08T00:00:00.000Z,79153
2021-10-09T00:00:00.000Z,107824
2021-10-10T00:00:00.000Z,113036
2021-10-11T00:00:00.000Z,110848
2021-10-12T00:00:00.000Z,125776
2021-10-13T00:00:00.000Z,98672
2021-10-14T00:00:00.000Z,91847
2021-10-15T00:00:00.000Z,92545
2021-10-16T00:00:00.000Z,72715
2021-10-17T00:00:00.000Z,96955
2021-10-18T00:00:00.000Z,64065
2021-10-19T00:00:00.000Z,75621
2021-10-20T00:00:00.000Z,86656
2021-10-21T00:00:00.000Z,106262
2021-10-22T00:00:00.000Z,111537
2021-10-23T00:00:00.000Z,86820
