Time,Usage for V02_n1
2021-07-16T00:00:00.000Z,33656
2021-07-17T00:00:00.000Z,32232
2021-07-18T00:00:00.000Z,33886
2021-07-19T00:00:00.000Z,30418
2021-07-20T00:00:00.000Z,42863
2021-07-21T00:00:00.000Z,35873
2021-07-22T00:00:00.000Z,33293
2021-07-23T00:00:00.000Z,34709
2021-07-24T00:00:00.000Z,32113
2021-07-25T00:00:00.000Z,34304
2021-07-26T00:00:00.000Z,31302
2021-07-27T00:00:00.000Z,48348
2021-07-28T00:00:00.000Z,46498
2021-07-29T00:00:00.000Z,57027
2021-07-30T00:00:00.000Z,45618
2021-07-31T00:00:00.000Z,33015
2021-08-01T00:00:00.000Z,34584
2021-08-02T00:00:00.000Z,31154
2021-08-03T00:00:00.000Z,29828
2021-08-04T00:00:00.000Z,34395
2021-08-05T00:00:00.000Z,44982
2021-08-06T00:00:00.000Z,56443
2021-08-07T00:00:00.000Z,34187
2021-08-08T00:00:00.000Z,34756
2021-08-09T00:00:00.000Z,54572
2021-08-10T00:00:00.000Z,67951
2021-08-11T00:00:00.000Z,37781
2021-08-12T00:00:00.000Z,30420
2021-08-13T00:00:00.000Z,35886
2021-08-14T00:00:00.000Z,30817
2021-08-15T00:00:00.000Z,32973
2021-08-16T00:00:00.000Z,33734
2021-08-17T00:00:00.000Z,55200
2021-08-18T00:00:00.000Z,33706
2021-08-19T00:00:00.000Z,29343
2021-08-20T00:00:00.000Z,34056
2021-08-21T00:00:00.000Z,35202
2021-08-22T00:00:00.000Z,34108
2021-08-23T00:00:00.000Z,35836
2021-08-24T00:00:00.000Z,31576
2021-08-25T00:00:00.000Z,47979
2021-08-26T00:00:00.000Z,28713
2021-08-27T00:00:00.000Z,33311
2021-08-28T00:00:00.000Z,29027
2021-08-29T00:00:00.000Z,35308
2021-08-30T00:00:00.000Z,31074
2021-08-31T00:00:00.000Z,30125
2021-09-01T00:00:00.000Z,37399
2021-09-02T00:00:00.000Z,41691
2021-09-03T00:00:00.000Z,61468
2021-09-04T00:00:00.000Z,73936
2021-09-05T00:00:00.000Z,76043
2021-09-06T00:00:00.000Z,55956
2021-09-07T00:00:00.000Z,52620
2021-09-08T00:00:00.000Z,60354
2021-09-09T00:00:00.000Z,43081
2021-09-10T00:00:00.000Z,40392
2021-09-11T00:00:00.000Z,30612
2021-09-12T00:00:00.000Z,24429
2021-09-13T00:00:00.000Z,38285
2021-09-14T00:00:00.000Z,46280
2021-09-15T00:00:00.000Z,57470
2021-09-16T00:00:00.000Z,66744
2021-09-17T00:00:00.000Z,73644
2021-09-18T00:00:00.000Z,64187
2021-09-19T00:00:00.000Z,66596
2021-09-20T00:00:00.000Z,70103
2021-09-21T00:00:00.000Z,53511
2021-09-22T00:00:00.000Z,55820
2021-09-23T00:00:00.000Z,42810
2021-09-24T00:00:00.000Z,41358
2021-09-25T00:00:00.000Z,31624
2021-09-26T00:00:00.000Z,33797
2021-09-27T00:00:00.000Z,55710
2021-09-28T00:00:00.000Z,61118
2021-09-29T00:00:00.000Z,16042
2021-09-30T00:00:00.000Z,750
2021-10-01T00:00:00.000Z,574
2021-10-02T00:00:00.000Z,453
2021-10-03T00:00:00.000Z,2499
2021-10-04T00:00:00.000Z,558
2021-10-05T00:00:00.000Z,603
2021-10-06T00:00:00.000Z,803
2021-10-07T00:00:00.000Z,580
2021-10-08T00:00:00.000Z,505
2021-10-09T00:00:00.000Z,487
2021-10-10T00:00:00.000Z,533
2021-10-11T00:00:00.000Z,543
2021-10-12T00:00:00.000Z,602
2021-10-13T00:00:00.000Z,551
2021-10-14T00:00:00.000Z,496
2021-10-15T00:00:00.000Z,476
2021-10-16T00:00:00.000Z,502
2021-10-17T00:00:00.000Z,507
2021-10-18T00:00:00.000Z,544
2021-10-19T00:00:00.000Z,594
2021-10-20T00:00:00.000Z,600
2021-10-21T00:00:00.000Z,489
2021-10-22T00:00:00.000Z,486
2021-10-23T00:00:00.000Z,585
2021-10-24T00:00:00.000Z,539
2021-10-25T00:00:00.000Z,574
2021-10-26T00:00:00.000Z,616
2021-10-27T00:00:00.000Z,519
2021-10-28T00:00:00.000Z,588
2021-10-29T00:00:00.000Z,659
2021-10-30T00:00:00.000Z,520
2021-10-31T00:00:00.000Z,706
2021-11-01T00:00:00.000Z,589
2021-11-02T00:00:00.000Z,738
2021-11-03T00:00:00.000Z,978
2021-11-04T00:00:00.000Z,536
2021-11-05T00:00:00.000Z,583
2021-11-06T00:00:00.000Z,556
2021-11-07T00:00:00.000Z,544
2021-11-08T00:00:00.000Z,1112
2021-11-09T00:00:00.000Z,1858
2021-11-10T00:00:00.000Z,4463
2021-11-11T00:00:00.000Z,2265
2021-11-12T00:00:00.000Z,800
2021-11-13T00:00:00.000Z,1164
2021-11-14T00:00:00.000Z,831
2021-11-15T00:00:00.000Z,898
2021-11-16T00:00:00.000Z,933
2021-11-17T00:00:00.000Z,844
2021-11-18T00:00:00.000Z,866
2021-11-19T00:00:00.000Z,838
2021-11-20T00:00:00.000Z,822
2021-11-21T00:00:00.000Z,881
2021-11-22T00:00:00.000Z,888
2021-11-23T00:00:00.000Z,809
2021-11-24T00:00:00.000Z,696
2021-11-25T00:00:00.000Z,744
2021-11-26T00:00:00.000Z,645
2021-11-27T00:00:00.000Z,655
2021-11-28T00:00:00.000Z,666
2021-11-29T00:00:00.000Z,728
2021-11-30T00:00:00.000Z,897
2021-12-01T00:00:00.000Z,666
2021-12-02T00:00:00.000Z,2827
2021-12-03T00:00:00.000Z,778
2021-12-04T00:00:00.000Z,636
2021-12-05T00:00:00.000Z,629
2021-12-06T00:00:00.000Z,3145
2021-12-07T00:00:00.000Z,1298
2021-12-08T00:00:00.000Z,3700
2021-12-09T00:00:00.000Z,795
2021-12-10T00:00:00.000Z,768
2021-12-11T00:00:00.000Z,666
2021-12-12T00:00:00.000Z,819
2021-12-13T00:00:00.000Z,740
2021-12-14T00:00:00.000Z,781
2021-12-15T00:00:00.000Z,706
2021-12-16T00:00:00.000Z,735
2021-12-17T00:00:00.000Z,794
2021-12-18T00:00:00.000Z,685
2021-12-19T00:00:00.000Z,701
2021-12-20T00:00:00.000Z,1368
2021-12-21T00:00:00.000Z,724
2021-12-22T00:00:00.000Z,696
2021-12-23T00:00:00.000Z,721
2021-12-24T00:00:00.000Z,792
2021-12-25T00:00:00.000Z,677
2021-12-26T00:00:00.000Z,677
2021-12-27T00:00:00.000Z,731
2021-12-28T00:00:00.000Z,714
2021-12-29T00:00:00.000Z,665
2021-12-30T00:00:00.000Z,697
2021-12-31T00:00:00.000Z,893
2022-01-01T00:00:00.000Z,684
2022-01-02T00:00:00.000Z,666
2022-01-03T00:00:00.000Z,4673
2022-01-04T00:00:00.000Z,708
2022-01-05T00:00:00.000Z,670
2022-01-06T00:00:00.000Z,686
2022-01-07T00:00:00.000Z,724
2022-01-08T00:00:00.000Z,695
2022-01-09T00:00:00.000Z,750
2022-01-10T00:00:00.000Z,809
2022-01-11T00:00:00.000Z,742
2022-01-12T00:00:00.000Z,693
2022-01-13T00:00:00.000Z,745
2022-01-14T00:00:00.000Z,859
2022-01-15T00:00:00.000Z,823
2022-01-16T00:00:00.000Z,817
2022-01-17T00:00:00.000Z,846
2022-01-18T00:00:00.000Z,2779
2022-01-19T00:00:00.000Z,831
2022-01-20T00:00:00.000Z,2324
2022-01-21T00:00:00.000Z,2749
2022-01-22T00:00:00.000Z,859
2022-01-23T00:00:00.000Z,3183
2022-01-24T00:00:00.000Z,1091
2022-01-25T00:00:00.000Z,1242
2022-01-26T00:00:00.000Z,1303
2022-01-27T00:00:00.000Z,1312
2022-01-28T00:00:00.000Z,4006
2022-01-29T00:00:00.000Z,1265
2022-01-30T00:00:00.000Z,1514
2022-01-31T00:00:00.000Z,1815
2022-02-01T00:00:00.000Z,1373
2022-02-02T00:00:00.000Z,1336
2022-02-03T00:00:00.000Z,1384
2022-02-04T00:00:00.000Z,4261
2022-02-05T00:00:00.000Z,1232
2022-02-06T00:00:00.000Z,1295
2022-02-07T00:00:00.000Z,25433
2022-02-08T00:00:00.000Z,11651
2022-02-09T00:00:00.000Z,1320
2022-02-10T00:00:00.000Z,1340
2022-02-11T00:00:00.000Z,4016
2022-02-12T00:00:00.000Z,1208
2022-02-13T00:00:00.000Z,1245
2022-02-14T00:00:00.000Z,1382
2022-02-15T00:00:00.000Z,1378
2022-02-16T00:00:00.000Z,1361
2022-02-17T00:00:00.000Z,1280
2022-02-18T00:00:00.000Z,3922
2022-02-19T00:00:00.000Z,1181
2022-02-20T00:00:00.000Z,1167
2022-02-21T00:00:00.000Z,1347
2022-02-22T00:00:00.000Z,1315
2022-02-23T00:00:00.000Z,2382
2022-02-24T00:00:00.000Z,1625
2022-02-25T00:00:00.000Z,3988
2022-02-26T00:00:00.000Z,10253
2022-02-27T00:00:00.000Z,1293
2022-02-28T00:00:00.000Z,1650
2022-03-01T00:00:00.000Z,1432
2022-03-02T00:00:00.000Z,1798
2022-03-03T00:00:00.000Z,10483
2022-03-04T00:00:00.000Z,12541
2022-03-05T00:00:00.000Z,1275
2022-03-06T00:00:00.000Z,1272
2022-03-07T00:00:00.000Z,1348
2022-03-08T00:00:00.000Z,10955
2022-03-09T00:00:00.000Z,34545
2022-03-10T00:00:00.000Z,23110
2022-03-11T00:00:00.000Z,21138
2022-03-12T00:00:00.000Z,1756
2022-03-13T00:00:00.000Z,1382
2022-03-14T00:00:00.000Z,1450
2022-03-15T00:00:00.000Z,1561
2022-03-16T00:00:00.000Z,1388
2022-03-17T00:00:00.000Z,1446
2022-03-18T00:00:00.000Z,19167
2022-03-19T00:00:00.000Z,1276
2022-03-20T00:00:00.000Z,1374
2022-03-21T00:00:00.000Z,2530
2022-03-22T00:00:00.000Z,12963
2022-03-23T00:00:00.000Z,2230
2022-03-24T00:00:00.000Z,1874
2022-03-25T00:00:00.000Z,4331
2022-03-26T00:00:00.000Z,1581
2022-03-27T00:00:00.000Z,1411
2022-03-28T00:00:00.000Z,1676
2022-03-29T00:00:00.000Z,1635
2022-03-30T00:00:00.000Z,1750
2022-03-31T00:00:00.000Z,2515
2022-04-01T00:00:00.000Z,4570
2022-04-02T00:00:00.000Z,2673
2022-04-03T00:00:00.000Z,13944
2022-04-04T00:00:00.000Z,5559
2022-04-05T00:00:00.000Z,10375
2022-04-06T00:00:00.000Z,2727
2022-04-07T00:00:00.000Z,1465
2022-04-08T00:00:00.000Z,4126
2022-04-09T00:00:00.000Z,1370
2022-04-10T00:00:00.000Z,1291
2022-04-11T00:00:00.000Z,38390
2022-04-12T00:00:00.000Z,14854
2022-04-13T00:00:00.000Z,
