Time,Data receive rate for R04_n3,Data receive rate for R04_n3 v0,Data receive rate for R04_n3 v1,Data receive rate for R04_n3 v2,Data receive rate for R04_n3 v3,Data receive rate for R04_n3 v4,Data receive rate for R04_n3 v5,Data transmit rate for R04_n3,Data transmit rate for R04_n3 v0,Data transmit rate for R04_n3 v1,Data transmit rate for R04_n3 v2,Data transmit rate for R04_n3 v3,Data transmit rate for R04_n3 v4,Data transmit rate for R04_n3 v5,Usage for R04_n3,Usage for R04_n3 v0,Usage for R04_n3 v1,Usage for R04_n3 v2,Usage for R04_n3 v3,Usage for R04_n3 v4,Usage for R04_n3 v5
2021-07-02T00:00:00.000Z,3835,830,3001,0,0,2,0,4731,890,3832,0,0,8,0,8567,1720,6833,0,0,11,0
2021-07-03T00:00:00.000Z,2526,386,2136,0,0,2,0,2820,330,2481,0,0,8,0,5347,717,4617,0,0,11,0
2021-07-04T00:00:00.000Z,6183,376,5761,0,0,2,42,5936,360,5566,0,0,8,0,12119,736,11328,0,0,11,42
2021-07-05T00:00:00.000Z,4567,778,3784,0,0,2,0,4119,856,3253,0,0,8,0,8686,1635,7038,0,0,11,0
2021-07-06T00:00:00.000Z,3453,791,2657,0,0,2,0,3116,801,2306,0,0,8,0,6570,1593,4963,0,0,11,0
2021-07-07T00:00:00.000Z,4370,733,3609,0,0,2,23,3687,707,2971,0,0,8,0,8057,1441,6580,0,0,11,23
2021-07-08T00:00:00.000Z,3687,706,2977,0,0,2,0,3273,713,2550,0,0,8,0,6960,1420,5527,0,0,11,0
2021-07-09T00:00:00.000Z,3434,605,2804,0,0,2,21,3503,623,2871,0,0,8,0,6938,1229,5675,0,0,11,21
2021-07-10T00:00:00.000Z,2479,328,2145,0,0,2,2,1996,294,1692,0,0,8,0,4475,623,3838,0,0,11,2
2021-07-11T00:00:00.000Z,4434,285,4102,0,0,2,42,2433,291,2133,0,0,8,0,6868,576,6236,0,0,11,42
2021-07-12T00:00:00.000Z,3576,574,2998,0,0,2,0,3088,695,2383,0,0,8,0,6663,1270,5381,0,0,11,0
2021-07-13T00:00:00.000Z,3386,751,2631,0,0,2,0,3170,763,2397,0,0,8,0,6557,1515,5028,0,0,11,0
2021-07-14T00:00:00.000Z,3546,604,2929,0,0,2,9,3102,648,2444,0,0,8,0,6648,1253,5374,0,0,11,9
2021-07-15T00:00:00.000Z,3422,597,2821,0,0,2,0,2874,638,2226,0,0,8,0,6296,1235,5048,0,0,11,0
2021-07-16T00:00:00.000Z,3056,552,2500,0,0,2,0,2538,618,1910,0,0,8,0,5595,1171,4411,0,0,11,0
2021-07-17T00:00:00.000Z,2276,260,2012,0,0,2,0,2235,262,1964,0,0,8,0,4512,522,3977,0,0,11,0
2021-07-18T00:00:00.000Z,5099,254,4771,0,0,2,70,3160,262,2888,0,0,8,0,8259,516,7659,0,0,11,70
2021-07-19T00:00:00.000Z,3472,554,2915,0,0,2,0,3111,637,2464,0,0,8,0,6584,1192,5380,0,0,11,0
2021-07-20T00:00:00.000Z,3838,763,3070,0,0,2,0,3191,939,2243,0,0,8,0,7030,1703,5314,0,0,11,0
2021-07-21T00:00:00.000Z,4262,924,3301,0,0,2,33,3968,1364,2595,0,0,8,0,8231,2289,5897,0,0,11,33
2021-07-22T00:00:00.000Z,3647,719,2885,0,0,2,38,4298,1022,3266,0,0,8,0,7945,1742,6152,0,0,11,38
2021-07-23T00:00:00.000Z,2993,485,2491,0,0,2,13,2814,568,2237,0,0,8,0,5808,1053,4728,0,0,11,13
2021-07-24T00:00:00.000Z,3245,272,2936,0,0,2,32,3163,276,2878,0,0,8,0,6408,549,5815,0,0,11,32
2021-07-25T00:00:00.000Z,10378,279,10095,0,0,2,0,8239,284,7945,0,0,8,0,18617,564,18040,0,0,11,0
2021-07-26T00:00:00.000Z,3456,555,2897,0,0,2,0,2581,660,1912,0,0,8,0,6038,1216,4809,0,0,11,0
2021-07-27T00:00:00.000Z,3485,825,2655,0,0,2,0,2934,809,2115,0,0,8,0,6420,1635,4771,0,0,11,0
2021-07-28T00:00:00.000Z,3618,582,3032,0,0,2,0,2971,670,2292,0,0,8,0,6590,1253,5324,0,0,11,0
2021-07-29T00:00:00.000Z,3707,576,3128,0,0,2,0,3383,716,2657,0,0,8,0,7091,1293,5785,0,0,11,0
2021-07-30T00:00:00.000Z,4730,701,3985,0,0,2,40,4093,754,3330,0,0,8,0,8824,1456,7315,0,0,11,40
2021-07-31T00:00:00.000Z,2398,374,1972,0,0,2,47,2470,336,2125,0,0,8,0,4869,711,4097,0,0,11,47
2021-08-01T00:00:00.000Z,6848,320,6475,0,0,2,49,4269,342,3917,0,0,8,0,11118,663,10393,0,0,11,49
2021-08-02T00:00:00.000Z,4658,768,3873,0,0,2,12,4215,893,3312,0,0,8,0,8874,1662,7186,0,0,11,12
2021-08-03T00:00:00.000Z,3226,466,2756,0,0,2,0,3872,534,3329,0,0,8,0,7099,1000,6086,0,0,11,0
2021-08-04T00:00:00.000Z,3918,757,3157,0,0,2,0,3555,779,2766,0,0,8,0,7474,1537,5924,0,0,11,0
2021-08-05T00:00:00.000Z,3846,704,3138,0,0,2,0,3273,726,2538,0,0,8,0,7119,1431,5676,0,0,11,0
2021-08-06T00:00:00.000Z,3000,540,2456,0,0,2,0,2593,636,1948,0,0,8,0,5594,1177,4404,0,0,11,0
2021-08-07T00:00:00.000Z,2096,297,1762,0,0,2,33,2255,283,1962,0,0,8,0,4351,581,3725,0,0,11,33
2021-08-08T00:00:00.000Z,4990,273,4652,0,0,2,60,2003,282,1711,0,0,8,0,6993,557,6364,0,0,11,60
2021-08-09T00:00:00.000Z,3363,577,2782,0,0,2,0,3088,703,2376,0,0,8,0,6452,1281,5159,0,0,11,0
2021-08-10T00:00:00.000Z,3236,612,2594,0,0,2,25,2364,677,1678,0,0,8,0,5601,1290,4273,0,0,11,25
2021-08-11T00:00:00.000Z,3862,612,3219,0,0,2,28,3339,673,2657,0,0,8,0,7202,1286,5876,0,0,11,28
2021-08-12T00:00:00.000Z,2870,526,2339,0,0,2,0,2715,603,2102,0,0,8,0,5586,1131,4442,0,0,11,0
2021-08-13T00:00:00.000Z,2558,498,2045,0,0,2,10,2206,549,1648,0,0,8,0,4764,1048,3693,0,0,11,10
2021-08-14T00:00:00.000Z,1753,235,1513,0,0,2,0,1533,221,1302,0,0,8,0,3286,457,2816,0,0,11,0
2021-08-15T00:00:00.000Z,3346,258,3084,0,0,2,0,1959,276,1673,0,0,8,0,5306,535,4758,0,0,11,0
2021-08-16T00:00:00.000Z,3246,517,2725,0,0,2,0,2833,626,2198,0,0,8,0,6080,1143,4923,0,0,11,0
2021-08-17T00:00:00.000Z,3218,667,2544,0,0,2,3,3177,696,2473,0,0,8,0,6396,1363,5017,0,0,11,3
2021-08-18T00:00:00.000Z,3868,765,3067,0,0,2,32,3280,784,2486,0,0,8,0,7149,1550,5554,0,0,11,32
2021-08-19T00:00:00.000Z,3142,529,2609,0,0,2,0,3130,588,2533,0,0,8,0,6273,1117,5143,0,0,11,0
2021-08-20T00:00:00.000Z,3692,533,3154,0,0,2,0,3415,567,2838,0,0,8,0,7108,1101,5993,0,0,11,0
2021-08-21T00:00:00.000Z,2281,254,2022,0,0,2,1,2174,249,1916,0,0,8,0,4456,503,3939,0,0,11,1
2021-08-22T00:00:00.000Z,5496,249,5231,0,0,2,11,3513,270,3233,0,0,8,0,9009,520,8465,0,0,11,11
2021-08-23T00:00:00.000Z,4080,670,3405,0,0,2,0,3219,757,2453,0,0,8,0,7300,1428,5859,0,0,11,0
2021-08-24T00:00:00.000Z,3611,745,2859,0,0,2,2,3098,764,2324,0,0,8,0,6710,1510,5184,0,0,11,2
2021-08-25T00:00:00.000Z,4746,733,3975,0,0,2,34,3281,757,2515,0,0,8,0,8029,1491,6490,0,0,11,34
2021-08-26T00:00:00.000Z,5012,794,4214,0,0,2,0,4792,1810,2973,0,0,8,0,9805,2604,7188,0,0,11,0
2021-08-27T00:00:00.000Z,3493,632,2850,0,0,2,7,3020,649,2361,0,0,8,0,6514,1282,5212,0,0,11,7
2021-08-28T00:00:00.000Z,2294,291,1983,0,0,2,16,2397,283,2105,0,0,8,0,4691,574,4088,0,0,11,16
2021-08-29T00:00:00.000Z,5508,416,5044,0,0,2,43,4208,370,3829,0,0,8,0,9717,787,8873,0,0,11,43
2021-08-30T00:00:00.000Z,5786,936,4846,0,0,2,0,4571,940,3622,0,0,8,0,10357,1876,8468,0,0,11,0
2021-08-31T00:00:00.000Z,6529,1009,5516,0,0,2,0,5081,1046,4025,0,0,8,0,11610,2055,9541,0,0,11,0
2021-09-01T00:00:00.000Z,5828,1028,4795,0,0,2,0,6133,993,5131,0,0,8,0,11962,2022,9927,0,0,11,0
2021-09-02T00:00:00.000Z,4723,942,3758,0,0,2,19,4994,927,4058,0,0,8,0,9718,1870,7817,0,0,11,19
2021-09-03T00:00:00.000Z,4219,892,3314,0,0,11,0,6194,879,3091,0,0,2223,0,10414,1771,6406,0,0,2235,0
2021-09-04T00:00:00.000Z,3889,674,3202,0,0,2,9,2520,461,2049,0,0,8,0,6409,1137,5251,0,0,11,9
2021-09-05T00:00:00.000Z,4696,189,4259,189,0,1,55,32,0,28,0,0,3,0,4728,189,4287,189,0,5,55
2021-09-06T00:00:00.000Z,2329,1162,0,1162,0,3,0,13,0,0,0,0,13,0,2343,1162,0,1162,0,17,0
2021-09-07T00:00:00.000Z,2519,585,1435,496,0,1,0,51,19,26,0,0,5,0,2570,604,1461,496,0,7,0
2021-09-08T00:00:00.000Z,1450,202,1245,0,0,2,0,104,61,35,0,0,8,0,1555,263,1280,0,0,11,0
2021-09-09T00:00:00.000Z,1138,203,916,0,0,2,16,119,73,37,0,0,8,0,1258,276,954,0,0,11,16
2021-09-10T00:00:00.000Z,950,201,735,0,0,2,11,142,76,57,0,0,8,0,1093,278,792,0,0,11,11
2021-09-11T00:00:00.000Z,951,180,739,0,0,2,29,100,65,27,0,0,8,0,1052,244,766,0,0,10,29
2021-09-12T00:00:00.000Z,12082,228,11811,0,0,2,40,214,81,124,0,0,8,0,12297,310,11935,0,0,10,40
2021-09-13T00:00:00.000Z,1434,210,1191,0,0,2,29,117,73,36,0,0,8,0,1552,283,1228,0,0,11,29
2021-09-14T00:00:00.000Z,1083,194,849,0,0,2,36,104,66,29,0,0,8,0,1188,261,878,0,0,11,36
2021-09-15T00:00:00.000Z,1731,500,1050,177,0,2,0,251,140,102,0,0,8,0,1983,640,1152,177,0,11,0
2021-09-16T00:00:00.000Z,9086,4711,1159,3212,0,2,0,1651,1066,576,0,0,8,0,10738,5778,1735,3212,0,11,0
2021-09-17T00:00:00.000Z,3399,1714,804,876,0,2,0,1739,1059,671,0,0,8,0,5138,2773,1476,876,0,11,0
2021-09-18T00:00:00.000Z,4101,464,3463,169,0,2,0,317,224,84,0,0,8,0,4419,689,3547,169,0,11,0
2021-09-19T00:00:00.000Z,1700,496,1008,184,0,2,7,322,244,69,0,0,8,0,2022,741,1077,184,0,11,7
2021-09-20T00:00:00.000Z,4477,2247,1136,1089,0,2,0,1497,1278,209,0,0,8,0,5974,3526,1345,1089,0,11,0
2021-09-21T00:00:00.000Z,4914,2407,1290,1184,0,2,28,1555,1175,371,0,0,8,0,6470,3582,1662,1184,0,11,28
2021-09-22T00:00:00.000Z,4690,2114,1410,1148,0,2,13,1412,1135,268,0,0,8,0,6103,3249,1679,1148,0,11,13
2021-09-23T00:00:00.000Z,3716,1965,707,1039,0,2,0,1567,1068,490,0,0,8,0,5284,3034,1198,1039,0,11,0
2021-09-24T00:00:00.000Z,3612,1729,1013,865,0,2,0,2342,1091,1242,0,0,8,0,5954,2820,2255,865,0,11,0
2021-09-25T00:00:00.000Z,1816,456,1199,157,0,2,0,318,216,93,0,0,8,0,2134,673,1292,157,0,11,0
2021-09-26T00:00:00.000Z,1096,492,415,184,0,2,0,308,235,64,0,0,8,0,1404,729,479,184,0,11,0
2021-09-27T00:00:00.000Z,4743,2158,1435,1145,0,2,0,1772,1186,577,0,0,8,0,6515,3345,2012,1145,0,11,0
2021-09-28T00:00:00.000Z,4422,2217,1026,1173,0,2,1,1648,1209,431,0,0,8,0,6071,3426,1457,1173,0,11,1
2021-09-29T00:00:00.000Z,5574,2512,1776,1247,0,2,35,2015,1348,658,0,0,8,0,7589,3861,2434,1247,0,11,35
2021-09-30T00:00:00.000Z,6588,2986,2017,1540,0,2,42,4397,1716,2671,0,0,8,0,10986,4703,4688,1540,0,11,42
2021-10-01T00:00:00.000Z,5000,2422,1305,1243,0,2,25,2299,1437,854,0,0,8,0,7300,3859,2159,1243,0,11,25
2021-10-02T00:00:00.000Z,4381,632,3539,206,0,2,0,427,291,127,0,0,8,0,4808,923,3666,206,0,11,0
2021-10-03T00:00:00.000Z,1488,674,559,227,0,2,23,409,315,85,0,0,8,0,1898,990,644,227,0,11,23
2021-10-04T00:00:00.000Z,5047,2640,1014,1369,0,2,20,3108,1415,1684,0,0,8,0,8155,4055,2698,1369,0,11,20
2021-10-05T00:00:00.000Z,6882,2889,2577,1380,0,2,31,6619,1593,5016,0,0,8,0,13501,4483,7594,1380,0,11,31
2021-10-06T00:00:00.000Z,4917,2524,1171,1218,0,2,0,2638,1406,1223,0,0,7,0,7555,3930,2394,1218,0,10,0
2021-10-07T00:00:00.000Z,4913,2316,1484,1109,0,2,0,1558,1249,300,0,0,8,0,6472,3566,1784,1109,0,11,0
2021-10-08T00:00:00.000Z,4411,1915,1526,944,0,2,22,2530,1056,1465,0,0,8,0,6941,2971,2992,944,0,11,22
2021-10-09T00:00:00.000Z,5262,542,4518,156,0,2,41,379,259,111,0,0,8,0,5642,801,4629,156,0,11,41
2021-10-10T00:00:00.000Z,1929,612,1083,192,0,2,38,394,295,89,0,0,8,0,2324,908,1172,192,0,11,38
2021-10-11T00:00:00.000Z,4526,2289,1049,1151,0,2,33,1712,1335,368,0,0,8,0,6238,3624,1417,1151,0,11,33
2021-10-12T00:00:00.000Z,4345,2283,921,1138,0,2,0,3045,1257,1779,0,0,8,0,7391,3540,2699,1138,0,11,0
2021-10-13T00:00:00.000Z,4243,2160,961,1094,23,2,0,1422,1179,234,0,0,8,0,5666,3340,1195,1094,23,11,0
2021-10-14T00:00:00.000Z,5102,2113,1934,1051,0,2,0,1949,1164,776,0,0,8,0,7052,3278,2710,1051,0,11,0
2021-10-15T00:00:00.000Z,3718,1854,892,927,0,2,40,1658,1096,553,0,0,8,0,5377,2951,1445,927,0,11,40
2021-10-16T00:00:00.000Z,1719,554,955,160,0,2,45,356,262,84,0,0,8,0,2075,816,1040,160,0,11,45
2021-10-17T00:00:00.000Z,2056,605,1212,188,0,2,47,391,291,91,0,0,8,0,2448,896,1303,188,0,11,47
2021-10-18T00:00:00.000Z,8020,4778,929,2308,0,2,0,1569,1269,291,0,0,8,0,9589,6048,1220,2308,0,11,0
2021-10-19T00:00:00.000Z,4514,2144,1267,1054,0,2,44,1371,1168,193,0,0,8,0,5886,3313,1461,1054,0,11,44
2021-10-20T00:00:00.000Z,3705,2066,582,1013,0,2,39,1411,1220,182,0,0,8,0,5116,3287,764,1013,0,11,39
2021-10-21T00:00:00.000Z,4111,1961,1161,949,0,2,36,1424,1096,319,0,0,8,0,5535,3058,1480,949,0,11,36
2021-10-22T00:00:00.000Z,4352,2207,920,1221,0,2,0,1397,1036,352,0,0,8,0,5749,3244,1272,1221,0,11,0
2021-10-23T00:00:00.000Z,8565,603,7745,212,0,2,0,454,258,187,0,0,8,0,9020,862,7932,212,0,11,0
2021-10-24T00:00:00.000Z,3802,907,2630,260,0,2,0,438,287,143,0,0,8,0,4241,1194,2773,260,0,11,0
2021-10-25T00:00:00.000Z,6258,3087,1195,1972,0,2,0,1532,1243,279,0,0,8,0,7791,4331,1475,1972,0,11,0
2021-10-26T00:00:00.000Z,5093,3051,856,1182,0,2,0,1750,1285,455,0,0,8,0,6843,4337,1312,1182,0,11,0
2021-10-27T00:00:00.000Z,4844,2321,1262,1232,0,2,24,1627,1288,330,0,0,8,0,6472,3610,1592,1232,0,10,24
2021-10-28T00:00:00.000Z,5422,2762,883,1762,0,2,11,1398,1099,290,0,0,8,0,6820,3862,1173,1762,0,11,11
2021-10-29T00:00:00.000Z,9822,4866,1075,3827,0,2,50,1856,1108,739,0,0,8,0,11679,5975,1815,3827,0,11,50
2021-10-30T00:00:00.000Z,2675,779,1444,400,0,2,48,405,239,156,0,0,8,0,3081,1019,1600,400,0,11,48
2021-10-31T00:00:00.000Z,5194,2486,549,2110,0,2,44,396,249,138,0,0,8,0,5591,2736,687,2110,0,11,44
2021-11-01T00:00:00.000Z,1671,632,761,222,0,2,52,441,289,142,0,0,8,0,2112,922,903,222,0,11,52
2021-11-02T00:00:00.000Z,6152,2701,1946,1471,0,2,29,2778,1484,1285,0,0,8,0,8930,4185,3232,1471,0,10,29
2021-11-03T00:00:00.000Z,5953,2548,2081,1308,0,2,11,2094,1379,706,0,0,8,0,8048,3928,2788,1308,0,11,11
2021-11-04T00:00:00.000Z,4180,2292,665,1199,0,2,20,1445,1233,202,0,0,8,0,5626,3526,868,1199,0,11,20
