Time,Data receive rate for R04_n1,Data receive rate for R04_n1 v0,Data receive rate for R04_n1 v1,Data receive rate for R04_n1 v2,Data receive rate for R04_n1 v3,Data receive rate for R04_n1 v4,Data receive rate for R04_n1 v5,Data transmit rate for R04_n1,Data transmit rate for R04_n1 v0,Data transmit rate for R04_n1 v1,Data transmit rate for R04_n1 v2,Data transmit rate for R04_n1 v3,Data transmit rate for R04_n1 v4,Data transmit rate for R04_n1 v5,Usage for R04_n1,Usage for R04_n1 v0,Usage for R04_n1 v1,Usage for R04_n1 v2,Usage for R04_n1 v3,Usage for R04_n1 v4,Usage for R04_n1 v5
2021-10-16T00:00:00.000Z,12198,495,11472,160,0,23,45,1091,493,576,0,0,20,1,13289,988,12048,160,0,44,46
2021-10-17T00:00:00.000Z,1247,545,441,188,0,23,47,1029,508,498,0,0,20,1,2276,1053,939,188,0,44,48
2021-10-18T00:00:00.000Z,6588,3017,1237,2309,0,23,0,1582,896,664,0,0,20,1,8172,3914,1902,2309,0,44,1
2021-10-19T00:00:00.000Z,3846,1743,979,1054,0,23,44,1798,889,887,0,0,20,1,5645,2632,1866,1054,0,44,45
2021-10-20T00:00:00.000Z,4275,1660,1536,1013,0,24,39,1527,893,610,0,0,21,1,5803,2553,2147,1013,0,47,40
2021-10-21T00:00:00.000Z,3748,1595,1140,949,0,26,36,2332,1366,942,0,0,22,1,6081,2961,2082,949,0,49,38
2021-10-22T00:00:00.000Z,3784,1847,688,1221,0,25,0,1447,804,618,0,0,23,1,5231,2652,1307,1221,0,48,1
2021-10-23T00:00:00.000Z,6934,527,6168,212,0,23,0,1046,440,583,0,0,21,1,7980,967,6752,212,0,45,1
2021-10-24T00:00:00.000Z,2105,600,1219,260,0,23,0,957,405,530,0,0,21,1,3063,1005,1749,260,0,44,1
2021-10-25T00:00:00.000Z,5631,2835,798,1972,0,24,0,2108,1003,1082,0,0,21,1,7740,3839,1880,1972,0,46,1
2021-10-26T00:00:00.000Z,3930,1947,775,1182,0,23,0,2297,1002,1272,0,0,21,1,6227,2949,2048,1182,0,45,1
2021-10-27T00:00:00.000Z,3939,1974,683,1232,0,23,24,1672,970,679,0,0,21,1,5611,2945,1362,1232,0,45,25
2021-10-28T00:00:00.000Z,5407,2476,1131,1762,0,24,11,1761,1013,725,0,0,21,1,7169,3490,1857,1762,0,45,12
2021-10-29T00:00:00.000Z,9636,4705,1027,3827,0,24,50,1788,1014,751,0,0,21,1,11424,5719,1778,3827,0,45,51
2021-10-30T00:00:00.000Z,11943,746,10722,400,0,24,48,1090,455,613,0,0,21,1,13034,1202,11335,400,0,45,49
2021-10-31T00:00:00.000Z,5478,2473,824,2110,0,23,44,984,423,539,0,0,21,1,6463,2897,1364,2110,0,44,45
2021-11-01T00:00:00.000Z,1708,620,788,222,0,23,52,1185,498,664,0,0,21,1,2893,1119,1453,222,0,44,53
2021-11-02T00:00:00.000Z,5268,2352,1389,1471,0,25,29,2402,1158,1218,0,0,24,1,7670,3510,2608,1471,0,49,30
2021-11-03T00:00:00.000Z,5132,2218,1568,1308,0,24,11,1918,1148,745,0,0,24,1,7051,3366,2314,1308,0,48,12
2021-11-04T00:00:00.000Z,4199,1971,984,1199,0,23,20,1748,1041,683,0,0,21,1,5947,3012,1668,1199,0,45,21
2021-11-05T00:00:00.000Z,3768,1678,1022,1041,0,24,0,1520,856,641,0,0,21,1,5289,2535,1664,1041,0,45,1
2021-11-06T00:00:00.000Z,6534,482,5833,194,0,23,0,976,387,566,0,0,21,1,7510,870,6399,194,0,44,1
2021-11-07T00:00:00.000Z,1350,497,572,208,0,23,48,887,346,519,0,0,20,1,2238,843,1091,208,0,44,49
2021-11-08T00:00:00.000Z,4338,2026,1060,1190,0,27,32,1897,1008,863,0,0,24,1,6235,3035,1924,1190,0,51,33
2021-11-09T00:00:00.000Z,3850,1896,717,1171,0,26,38,1819,933,862,0,0,23,1,5670,2830,1579,1171,0,49,39
2021-11-10T00:00:00.000Z,3555,1632,825,1029,0,24,43,1476,805,648,0,0,21,1,5032,2438,1474,1029,0,45,44
2021-11-11T00:00:00.000Z,1109,551,298,193,0,23,41,1037,467,548,0,0,21,1,2148,1019,846,193,0,44,42
2021-11-12T00:00:00.000Z,2882,1346,724,747,0,23,38,1413,767,623,0,0,21,1,4295,2114,1348,747,0,44,39
2021-11-13T00:00:00.000Z,2247,449,1577,153,0,23,41,1010,457,530,0,0,21,1,3258,907,2107,153,0,45,42
2021-11-14T00:00:00.000Z,1833,500,1070,193,0,23,45,934,381,530,0,0,21,1,2767,881,1601,193,0,44,46
2021-11-15T00:00:00.000Z,4076,1895,853,1284,0,24,17,2708,1499,1185,0,0,21,1,6784,3395,2039,1284,0,45,18
2021-11-16T00:00:00.000Z,4021,1807,899,1252,0,24,36,1890,989,877,0,0,22,1,5911,2797,1776,1252,0,47,37
2021-11-17T00:00:00.000Z,3370,1712,531,1065,0,24,36,1812,1160,628,0,0,21,1,5183,2873,1160,1065,0,45,37
2021-11-18T00:00:00.000Z,3640,1647,889,1045,0,23,33,1490,823,644,0,0,21,1,5130,2470,1534,1045,0,45,34
2021-11-19T00:00:00.000Z,3857,1628,1114,1050,0,23,39,1431,767,642,0,0,21,1,5290,2396,1756,1050,0,44,40
2021-11-20T00:00:00.000Z,8134,392,7491,217,0,23,8,797,208,567,0,0,21,1,8932,600,8058,217,0,44,9
2021-11-21T00:00:00.000Z,1281,583,392,280,0,23,0,929,377,530,0,0,21,1,2212,960,923,280,0,44,1
2021-11-22T00:00:00.000Z,5088,2284,1230,1548,0,23,0,2137,947,1167,0,0,21,1,7226,3232,2397,1548,0,45,1
2021-11-23T00:00:00.000Z,4698,2148,1084,1439,0,23,0,1829,925,881,0,0,21,1,6527,3074,1966,1439,0,45,1
2021-11-24T00:00:00.000Z,4922,2205,1186,1475,0,23,29,1789,1099,667,0,0,21,1,6712,3305,1854,1475,0,44,30
2021-11-25T00:00:00.000Z,4662,2132,1018,1486,0,24,0,1554,863,669,0,0,21,1,6217,2996,1687,1486,0,45,1
2021-11-26T00:00:00.000Z,3744,1667,706,1328,0,23,18,1206,579,604,0,0,21,1,4951,2247,1311,1328,0,45,19
2021-11-27T00:00:00.000Z,4401,337,3786,221,0,23,31,688,137,528,0,0,21,1,5089,475,4314,221,0,44,32
2021-11-28T00:00:00.000Z,2052,375,1360,253,0,23,38,702,152,527,0,0,21,1,2755,527,1888,253,0,45,39
2021-11-29T00:00:00.000Z,7506,3718,865,2861,0,23,35,2370,1260,1088,0,0,21,1,9877,4978,1953,2861,0,44,36
2021-11-30T00:00:00.000Z,7400,3408,1644,2310,0,28,8,2310,1379,908,0,0,22,1,9711,4788,2552,2310,0,50,9
2021-12-01T00:00:00.000Z,5581,2507,1664,1383,0,24,0,2622,1674,925,0,0,21,1,8204,4181,2591,1383,0,45,1
2021-12-02T00:00:00.000Z,7902,3618,1461,2783,0,35,0,1919,1179,715,0,0,23,1,9822,4798,2177,2783,0,59,1
2021-12-03T00:00:00.000Z,7693,3540,1284,2836,0,30,0,1724,948,750,0,0,23,1,9417,4489,2034,2836,0,53,1
2021-12-04T00:00:00.000Z,7048,388,6429,176,0,24,29,918,317,577,0,0,21,1,7966,706,7007,176,0,45,30
2021-12-05T00:00:00.000Z,1204,553,411,199,0,23,14,1036,465,548,0,0,21,1,2241,1019,960,199,0,44,15
2021-12-06T00:00:00.000Z,4320,1911,1242,1123,0,23,18,1998,1030,945,0,0,21,1,6319,2942,2188,1123,0,44,19
2021-12-07T00:00:00.000Z,4019,1849,1024,1120,0,23,0,1881,973,885,0,0,21,1,5900,2823,1910,1120,0,44,1
2021-12-08T00:00:00.000Z,4141,1891,1054,1157,0,28,8,1681,1009,648,0,0,23,1,5822,2901,1702,1157,0,51,9
2021-12-09T00:00:00.000Z,3573,1724,783,1036,0,27,0,1631,938,668,0,0,23,1,5204,2663,1452,1036,0,51,1
2021-12-10T00:00:00.000Z,3673,1602,1049,994,0,26,0,1876,821,1032,0,0,21,1,5550,2423,2081,994,0,47,1
2021-12-11T00:00:00.000Z,741,149,488,53,0,23,25,443,71,350,0,0,21,1,1184,220,838,53,0,44,26
2021-12-12T00:00:00.000Z,953,169,693,53,0,25,11,449,125,301,0,0,21,1,1403,294,994,53,0,46,12
2021-12-13T00:00:00.000Z,5585,2648,1291,1603,0,28,13,2315,1475,816,0,0,22,1,7901,4124,2108,1603,0,51,14
2021-12-14T00:00:00.000Z,5028,2529,961,1493,0,42,0,3071,1713,1334,0,0,22,1,8100,4242,2296,1493,0,65,1
2021-12-15T00:00:00.000Z,3825,1421,1490,873,0,39,0,1456,763,669,0,0,21,1,5282,2185,2159,873,0,61,1
2021-12-16T00:00:00.000Z,3410,1359,1220,804,0,24,0,2183,1512,649,0,0,21,1,5594,2871,1870,804,0,45,1
2021-12-17T00:00:00.000Z,3476,1402,1194,849,0,28,0,1371,677,669,0,0,23,1,4847,2080,1864,849,0,52,1
2021-12-18T00:00:00.000Z,2832,366,2316,123,0,24,0,948,347,578,0,0,21,1,3782,714,2895,123,0,46,1
2021-12-19T00:00:00.000Z,1014,378,480,129,0,23,1,927,351,554,0,0,21,1,1942,729,1034,129,0,45,2
2021-12-20T00:00:00.000Z,2901,1441,573,849,0,23,12,1637,914,701,0,0,21,1,4539,2355,1275,849,0,44,13
2021-12-21T00:00:00.000Z,3182,1336,1030,773,0,24,16,1553,737,792,0,0,21,1,4735,2073,1823,773,0,46,17
2021-12-22T00:00:00.000Z,2282,1125,539,578,0,24,13,1384,731,630,0,0,21,1,3667,1857,1169,578,0,45,15
2021-12-23T00:00:00.000Z,2434,1012,923,466,0,23,7,1538,885,630,0,0,21,1,3973,1898,1554,466,0,44,8
2021-12-24T00:00:00.000Z,1123,454,534,94,0,23,15,1141,580,538,0,0,21,1,2266,1035,1073,94,0,45,16
2021-12-25T00:00:00.000Z,10886,290,10520,50,0,23,0,884,282,580,0,0,21,1,11771,572,11100,50,0,45,1
2021-12-26T00:00:00.000Z,910,370,426,86,0,24,1,1031,483,525,0,0,21,1,1941,853,952,86,0,45,2
2021-12-27T00:00:00.000Z,2516,1167,631,691,0,24,0,1346,643,680,0,0,21,1,3862,1810,1311,691,0,46,1
2021-12-28T00:00:00.000Z,3775,1504,1458,786,0,24,0,2853,1198,1632,0,0,21,1,6629,2703,3091,786,0,45,1
2021-12-29T00:00:00.000Z,3337,1704,718,878,0,23,11,1853,1083,748,0,0,21,1,5191,2787,1467,878,0,44,12
2021-12-30T00:00:00.000Z,4754,1993,1832,903,0,23,0,2233,1392,818,0,0,21,1,6988,3385,2650,903,0,45,1
2021-12-31T00:00:00.000Z,3514,1610,1184,693,0,24,0,2033,1203,806,0,0,21,1,5548,2815,1991,693,0,45,1
2022-01-01T00:00:00.000Z,3980,499,3365,89,0,24,1,1425,509,893,0,0,21,1,5406,1009,4258,89,0,45,2
2022-01-02T00:00:00.000Z,1781,541,1073,140,0,24,0,1055,451,580,0,0,21,1,2837,993,1653,140,0,46,1
2022-01-03T00:00:00.000Z,4795,2255,1215,1293,0,29,0,2047,1242,781,0,0,22,2,6843,3498,1996,1293,0,52,2
2022-01-04T00:00:00.000Z,5944,2380,2174,1352,0,35,0,2478,1491,958,0,0,27,1,8422,3872,3133,1352,0,62,1
2022-01-05T00:00:00.000Z,4419,1993,1235,1127,0,35,26,1754,953,776,0,0,22,1,6174,2947,2012,1127,0,58,27
2022-01-06T00:00:00.000Z,1442,491,790,134,0,23,0,974,401,550,0,0,21,1,2416,893,1341,134,0,45,1
2022-01-07T00:00:00.000Z,3120,1031,1561,501,0,24,0,1278,617,637,0,0,21,1,4399,1649,2199,501,0,46,1
2022-01-08T00:00:00.000Z,10362,415,9809,113,0,23,0,930,351,556,0,0,21,1,11293,766,10366,113,0,44,1
2022-01-09T00:00:00.000Z,2309,461,1676,141,0,23,5,1080,554,502,0,0,21,1,3390,1016,2179,141,0,44,6
2022-01-10T00:00:00.000Z,4697,1988,1393,1289,0,23,0,1642,876,743,0,0,21,1,6339,2865,2136,1289,0,45,1
2022-01-11T00:00:00.000Z,4121,1534,1647,911,0,26,1,1763,848,881,0,0,29,5,5885,2382,2528,911,0,55,5
2022-01-12T00:00:00.000Z,4814,1715,1966,1103,0,26,0,1488,749,710,0,0,26,3,6303,2465,2676,1103,0,53,3
2022-01-13T00:00:00.000Z,3356,1528,853,941,0,29,1,1429,719,666,0,0,37,7,4785,2248,1519,941,0,66,8
2022-01-14T00:00:00.000Z,3132,1407,911,782,0,28,1,1737,802,890,0,0,36,7,4870,2209,1802,782,0,65,8
2022-01-15T00:00:00.000Z,8166,267,7804,52,0,38,1,1337,259,1028,0,0,41,7,9504,527,8833,52,0,81,8
2022-01-16T00:00:00.000Z,6031,561,5231,206,0,29,1,1374,420,909,0,0,37,7,7405,982,6140,206,0,66,8
2022-01-17T00:00:00.000Z,3594,1752,750,1057,0,31,1,1744,896,803,0,0,37,7,5339,2649,1553,1057,0,69,8
2022-01-18T00:00:00.000Z,3854,1585,1298,936,0,31,1,2035,838,1149,0,0,38,7,5889,2424,2448,936,0,70,8
2022-01-19T00:00:00.000Z,4808,1551,2325,881,0,34,13,2822,786,1984,0,0,44,7,7631,2337,4310,881,0,79,20
2022-01-20T00:00:00.000Z,3932,1349,1625,923,0,30,1,3031,551,2434,0,0,38,7,6963,1901,4060,923,0,68,8
2022-01-21T00:00:00.000Z,3368,1260,1233,840,0,30,1,2185,542,1597,0,0,38,7,5553,1802,2831,840,0,69,8
2022-01-22T00:00:00.000Z,7874,361,7357,123,0,29,1,908,247,615,0,0,37,7,8782,609,7974,123,0,66,8
2022-01-23T00:00:00.000Z,1773,288,1331,121,0,28,1,955,419,490,0,0,37,7,2729,708,1822,121,0,65,8
2022-01-24T00:00:00.000Z,3564,1384,1270,878,0,28,1,1682,822,815,0,0,36,7,5247,2207,2086,878,0,65,8
2022-01-25T00:00:00.000Z,3544,1357,1245,867,0,29,42,1757,937,773,0,0,37,7,5301,2295,2019,867,0,67,49
2022-01-26T00:00:00.000Z,3762,1323,1603,794,0,28,11,1679,964,669,0,0,37,7,5441,2288,2273,794,0,66,18
2022-01-27T00:00:00.000Z,4097,1579,1497,989,0,29,1,2028,1339,643,0,0,37,7,6126,2919,2141,989,0,65,8
2022-01-28T00:00:00.000Z,3530,1349,1347,801,0,30,1,2308,1653,610,0,0,37,7,5839,3003,1957,801,0,67,8
2022-01-29T00:00:00.000Z,6689,311,6214,132,0,28,1,1562,1005,513,0,0,36,7,8252,1316,6727,132,0,65,8
2022-01-30T00:00:00.000Z,1664,364,1130,137,0,28,1,1596,1076,475,0,0,36,7,3261,1441,1606,137,0,65,8
2022-01-31T00:00:00.000Z,4872,2046,1741,1051,0,31,1,2361,1557,755,0,0,39,7,7233,3604,2497,1051,0,71,8
2022-02-01T00:00:00.000Z,4080,1780,1218,1045,0,28,6,2504,1577,883,0,0,36,7,6586,3357,2102,1045,0,65,13
2022-02-02T00:00:00.000Z,3794,1673,1041,1033,0,29,14,2146,1421,678,0,0,39,7,5940,3095,1719,1033,0,68,21
2022-02-03T00:00:00.000Z,4402,1724,1539,1103,0,28,4,1855,1133,677,0,0,37,7,6258,2858,2216,1103,0,66,11
2022-02-04T00:00:00.000Z,3689,1378,1415,851,0,28,13,1621,972,605,0,0,36,7,5310,2351,2020,851,0,65,20
2022-02-05T00:00:00.000Z,4526,353,3986,149,0,28,6,1185,648,491,0,0,37,7,5711,1003,4478,149,0,66,13
2022-02-06T00:00:00.000Z,1831,377,1256,149,0,28,17,1170,655,470,0,0,37,7,3001,1033,1726,149,0,66,24
2022-02-07T00:00:00.000Z,3754,1863,776,1083,0,28,1,1837,1137,656,0,0,37,7,5592,3000,1432,1083,0,65,8
2022-02-08T00:00:00.000Z,4007,1845,1049,1081,0,28,1,1675,898,732,0,0,36,7,5683,2744,1781,1081,0,65,8
2022-02-09T00:00:00.000Z,5313,1738,2508,1034,0,28,1,1477,739,693,0,0,37,7,6791,2478,3202,1034,0,65,8
2022-02-10T00:00:00.000Z,4641,1643,2026,940,0,28,1,1419,712,661,0,0,36,7,6060,2356,2688,940,0,65,8
2022-02-11T00:00:00.000Z,3364,1447,1041,839,0,28,6,1266,597,624,0,0,36,7,4631,2045,1666,839,0,65,13
2022-02-12T00:00:00.000Z,11399,346,10872,127,0,28,24,800,204,551,0,0,37,7,12200,551,11423,127,0,65,31
2022-02-13T00:00:00.000Z,1457,374,882,128,0,28,42,754,229,480,0,0,36,7,2212,604,1363,128,0,65,49
2022-02-14T00:00:00.000Z,6273,1750,3471,1019,0,28,1,1426,719,661,0,0,37,7,7700,2470,4134,1019,0,66,8
2022-02-15T00:00:00.000Z,4756,1770,1901,1052,0,28,1,1475,757,673,0,0,36,7,6231,2528,2575,1052,0,65,8
2022-02-16T00:00:00.000Z,4399,1847,1439,1076,0,32,1,1542,810,684,0,0,40,7,5941,2658,2123,1076,0,72,8
2022-02-17T00:00:00.000Z,5500,1835,2514,1119,0,28,1,1492,766,680,0,0,37,7,6993,2602,3194,1119,0,66,8
2022-02-18T00:00:00.000Z,4863,1849,1968,1013,0,28,2,1596,850,702,0,0,35,7,6459,2699,2671,1013,0,64,9
2022-02-19T00:00:00.000Z,7082,457,6449,143,0,27,3,937,336,560,0,0,33,7,8020,794,7010,143,0,61,10
2022-02-20T00:00:00.000Z,1576,518,848,179,0,27,1,964,384,538,0,0,33,7,2541,902,1388,179,0,60,8
2022-02-21T00:00:00.000Z,4455,1964,1320,1141,0,27,1,1677,938,697,0,0,33,7,6133,2902,2017,1141,0,61,8
2022-02-22T00:00:00.000Z,4844,1539,2324,949,0,27,1,1426,731,654,0,0,33,7,6270,2270,2979,949,0,61,8
2022-02-23T00:00:00.000Z,4010,1446,1608,922,0,29,1,1170,488,640,0,0,34,7,5180,1935,2248,922,0,64,8
2022-02-24T00:00:00.000Z,3259,1187,1299,725,0,27,17,1123,466,615,0,0,33,7,4382,1654,1914,725,0,61,24
2022-02-25T00:00:00.000Z,2727,1134,868,684,0,36,1,1147,468,634,0,0,36,7,3875,1603,1503,684,0,73,8
2022-02-26T00:00:00.000Z,6699,312,6229,127,0,27,1,773,200,532,0,0,33,7,7473,512,6762,127,0,61,8
2022-02-27T00:00:00.000Z,1254,338,743,128,0,28,13,747,210,495,0,0,33,7,2001,548,1239,128,0,62,20
2022-02-28T00:00:00.000Z,4830,1484,2376,900,0,35,32,1345,615,687,0,0,35,7,6175,2099,3063,900,0,71,39
2022-03-01T00:00:00.000Z,4691,1690,1876,1075,0,35,13,1523,609,871,0,0,35,7,6215,2299,2748,1075,0,70,20
2022-03-02T00:00:00.000Z,3841,1284,1711,778,0,27,37,1197,499,656,0,0,33,7,5038,1783,2368,778,0,61,44
2022-03-03T00:00:00.000Z,3679,1222,1623,769,0,53,10,1247,468,646,0,0,124,7,4927,1691,2269,769,0,178,17
2022-03-04T00:00:00.000Z,3547,1236,1497,781,0,28,1,1065,409,612,0,0,35,7,4612,1646,2110,781,0,64,9
2022-03-05T00:00:00.000Z,8503,364,7953,143,0,28,13,806,218,545,0,0,35,7,9310,583,8497,143,0,63,21
2022-03-06T00:00:00.000Z,1090,359,518,152,0,28,30,720,181,496,0,0,35,7,1811,540,1015,152,0,63,38
2022-03-07T00:00:00.000Z,3937,1504,1404,997,0,27,1,1125,446,636,0,0,35,7,5063,1951,2040,997,0,63,9
2022-03-08T00:00:00.000Z,2904,1350,767,755,0,27,1,1181,525,613,0,0,35,7,4086,1875,1381,755,0,63,9
2022-03-09T00:00:00.000Z,2745,1342,626,745,0,28,1,1192,533,615,0,0,35,7,3938,1876,1242,745,0,64,9
2022-03-10T00:00:00.000Z,3221,1401,1081,707,0,29,1,1245,579,623,0,0,35,7,4468,1980,1704,707,0,64,9
2022-03-11T00:00:00.000Z,3252,1044,1575,601,0,28,1,1203,533,626,0,0,35,7,4455,1578,2202,601,0,63,9
2022-03-12T00:00:00.000Z,4068,329,3571,136,0,28,1,719,157,519,0,0,35,7,4788,487,4090,136,0,63,9
2022-03-13T00:00:00.000Z,1226,277,826,91,0,28,1,687,149,494,0,0,35,7,1913,426,1321,91,0,63,9
2022-03-14T00:00:00.000Z,2976,1235,949,760,0,28,1,1200,557,599,0,0,35,7,4177,1793,1549,760,0,64,9
2022-03-15T00:00:00.000Z,3109,1466,849,762,0,28,1,1415,734,637,0,0,35,7,4525,2201,1487,762,0,63,9
2022-03-16T00:00:00.000Z,2996,1329,968,644,0,28,24,1301,649,608,0,0,35,7,4298,1979,1577,644,0,63,31
2022-03-17T00:00:00.000Z,3053,1186,1185,627,0,28,24,1126,471,611,0,0,35,7,4179,1659,1796,627,0,63,32
2022-03-18T00:00:00.000Z,4400,1111,2605,650,0,28,1,1098,458,596,0,0,35,7,5498,1570,3202,650,0,64,9
2022-03-19T00:00:00.000Z,5564,294,5147,92,0,27,1,807,211,552,0,0,35,7,6371,506,5699,92,0,63,9
2022-03-20T00:00:00.000Z,956,290,546,87,0,28,1,687,190,453,0,0,35,7,1643,481,999,87,0,63,9
2022-03-21T00:00:00.000Z,3140,1193,1180,715,0,33,16,1095,449,595,0,0,43,7,4236,1642,1776,715,0,76,24
2022-03-22T00:00:00.000Z,3510,1249,1389,786,0,28,55,1076,428,605,0,0,35,7,4587,1678,1994,786,0,63,63
2022-03-23T00:00:00.000Z,2987,1160,1101,688,0,33,1,1130,436,649,0,0,37,7,4118,1597,1751,688,0,70,9
2022-03-24T00:00:00.000Z,3198,1226,1227,684,0,32,25,1209,537,626,0,0,37,7,4408,1764,1853,684,0,70,33
2022-03-25T00:00:00.000Z,3107,1143,1257,673,0,30,1,1132,476,610,0,0,36,8,4240,1620,1867,673,0,67,9
2022-03-26T00:00:00.000Z,1555,446,927,147,0,30,1,758,208,504,0,0,37,7,2314,655,1432,147,0,67,9
2022-03-27T00:00:00.000Z,2788,936,1735,83,0,29,1,1781,1183,552,0,0,37,7,4570,2119,2288,83,0,67,9
2022-03-28T00:00:00.000Z,4730,1716,2260,720,0,30,1,1924,1214,664,0,0,36,7,6655,2931,2924,720,0,67,9
2022-03-29T00:00:00.000Z,4868,2623,1377,835,0,30,1,2189,1462,682,0,0,36,8,7058,4085,2059,835,0,67,9
2022-03-30T00:00:00.000Z,5793,2270,2685,803,0,31,1,2337,1365,927,0,0,36,8,8130,3636,3612,803,0,68,9
2022-03-31T00:00:00.000Z,4573,1941,1751,843,0,34,1,1907,1104,754,0,0,39,8,6480,3045,2505,843,0,74,9
2022-04-01T00:00:00.000Z,2886,1582,383,876,0,41,1,1709,724,938,0,0,39,7,4596,2306,1322,876,0,80,9
2022-04-02T00:00:00.000Z,1504,385,972,114,0,30,1,867,305,517,0,0,36,7,2372,690,1489,114,0,66,9
2022-04-03T00:00:00.000Z,2573,1214,1120,204,0,29,1,1026,461,520,0,0,36,7,3600,1676,1641,204,0,66,9
2022-04-04T00:00:00.000Z,5223,2096,2131,961,0,30,1,1604,857,699,0,0,39,7,6827,2954,2830,961,0,70,9
2022-04-05T00:00:00.000Z,3883,2092,818,941,0,29,1,1580,872,662,0,0,36,8,5464,2965,1480,941,0,66,9
2022-04-06T00:00:00.000Z,3549,1501,1153,850,0,30,12,1382,675,661,0,0,36,7,4931,2177,1815,850,0,66,20
2022-04-07T00:00:00.000Z,3499,1316,1381,768,0,30,1,1208,539,624,0,0,36,7,4707,1856,2005,768,0,66,9
2022-04-08T00:00:00.000Z,3367,1319,1193,821,0,30,1,1169,496,627,0,0,37,7,4536,1816,1821,821,0,67,9
2022-04-09T00:00:00.000Z,2571,327,2088,104,0,30,19,851,287,518,0,0,36,7,3423,615,2607,104,0,67,27
2022-04-10T00:00:00.000Z,1071,340,563,128,0,29,7,761,202,514,0,0,36,7,1833,543,1078,128,0,66,15
2022-04-11T00:00:00.000Z,3166,1353,963,815,0,30,1,1268,581,642,0,0,37,8,4435,1935,1606,815,0,67,9
2022-04-12T00:00:00.000Z,3398,1386,1090,869,0,29,20,1244,559,639,0,0,37,7,4642,1946,1729,869,0,67,28
2022-04-13T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
