Time,Data receive rate for R04_n2,Data receive rate for R04_n2 v0,Data receive rate for R04_n2 v1,Data receive rate for R04_n2 v2,Data receive rate for R04_n2 v3,Data receive rate for R04_n2 v4,Data receive rate for R04_n2 v5,Data transmit rate for R04_n2,Data transmit rate for R04_n2 v0,Data transmit rate for R04_n2 v1,Data transmit rate for R04_n2 v2,Data transmit rate for R04_n2 v3,Data transmit rate for R04_n2 v4,Data transmit rate for R04_n2 v5,Usage for R04_n2,Usage for R04_n2 v0,Usage for R04_n2 v1,Usage for R04_n2 v2,Usage for R04_n2 v3,Usage for R04_n2 v4,Usage for R04_n2 v5
2022-01-10T00:00:00.000Z,5434,243,5187,0,0,0,2,19434,320,19104,0,0,0,8,24869,563,24291,0,0,0,11
2022-01-11T00:00:00.000Z,4166,235,3926,0,0,0,2,4371,323,4038,0,0,0,8,8537,559,7964,0,0,0,11
2022-01-12T00:00:00.000Z,4663,237,4417,1,0,3,2,5947,308,5630,0,0,0,9,10611,546,10048,1,0,3,11
2022-01-13T00:00:00.000Z,4053,210,3839,0,0,0,2,31397,297,31089,0,0,0,9,35451,507,34928,0,0,1,12
2022-01-14T00:00:00.000Z,3678,209,3463,1,0,0,2,3589,338,3240,0,0,0,9,7268,548,6704,1,0,0,12
2022-01-15T00:00:00.000Z,19361,102,19253,0,0,0,2,59559,174,59374,0,0,0,9,78920,277,78627,0,0,1,12
2022-01-16T00:00:00.000Z,21746,172,21569,0,0,0,2,30452,270,30172,0,0,0,9,52199,442,51741,0,0,1,12
2022-01-17T00:00:00.000Z,25779,263,25508,0,0,3,2,39084,412,38661,0,0,0,9,64864,676,64170,0,0,4,12
2022-01-18T00:00:00.000Z,6212,262,5943,1,0,0,2,57428,323,57094,0,0,0,9,63641,585,63038,1,0,1,12
2022-01-19T00:00:00.000Z,6294,224,6051,1,0,0,14,35923,1082,34830,0,0,0,10,42217,1307,40881,1,0,0,25
2022-01-20T00:00:00.000Z,4339,201,4132,1,0,0,2,39505,201,39293,0,0,0,9,43844,402,43425,1,0,1,12
2022-01-21T00:00:00.000Z,4636,200,4430,0,0,0,2,36570,214,36344,0,0,0,10,41206,414,40775,0,0,1,13
2022-01-22T00:00:00.000Z,17059,173,16880,0,0,0,2,45183,202,44969,0,0,0,9,62242,376,61851,0,0,1,12
2022-01-23T00:00:00.000Z,4158,180,3973,0,0,0,2,28906,203,28692,0,0,0,9,33065,384,32666,0,0,0,12
2022-01-24T00:00:00.000Z,5127,264,4857,1,0,0,2,10019,262,9746,0,0,0,9,15147,527,14604,1,0,0,12
2022-01-25T00:00:00.000Z,4468,229,4192,0,0,1,43,56151,197,55943,0,0,0,9,60620,426,60135,0,0,3,53
2022-01-26T00:00:00.000Z,4242,213,4014,0,0,0,12,37874,195,37669,0,0,0,9,42117,408,41683,0,0,0,22
2022-01-27T00:00:00.000Z,4100,231,3862,2,0,0,2,19700,247,19442,0,0,0,9,23801,479,23305,2,0,1,12
2022-01-28T00:00:00.000Z,4113,213,3893,1,0,0,2,17651,184,17456,0,0,0,9,21764,398,21350,1,0,0,12
2022-01-29T00:00:00.000Z,19458,144,19309,0,0,0,2,11126,149,10966,0,0,0,9,30584,294,30276,0,0,0,12
2022-01-30T00:00:00.000Z,3045,146,2893,1,0,0,2,10247,164,10073,0,0,0,9,13293,311,12967,1,0,1,12
2022-01-31T00:00:00.000Z,6876,292,6579,0,0,0,2,15249,236,15002,0,0,0,9,22125,529,21581,0,0,0,12
2022-02-01T00:00:00.000Z,5434,304,5117,0,0,3,7,25005,286,24709,0,0,0,9,30440,591,29826,0,0,3,17
2022-02-02T00:00:00.000Z,4999,291,4690,1,0,0,15,17427,242,17174,0,0,0,9,22427,534,21864,1,0,0,26
2022-02-03T00:00:00.000Z,5147,277,4861,0,0,1,5,6157,227,5919,0,0,0,9,11304,505,10780,0,0,1,15
2022-02-04T00:00:00.000Z,4707,258,4431,1,0,0,14,4636,211,4415,0,0,0,9,9343,469,8847,1,0,0,25
2022-02-05T00:00:00.000Z,24559,181,24367,0,0,0,7,23788,193,23584,0,0,0,9,48348,375,47952,0,0,1,17
2022-02-06T00:00:00.000Z,3859,197,3641,1,0,0,18,29380,205,29164,0,0,0,9,33240,402,32806,1,0,0,29
2022-02-07T00:00:00.000Z,5999,312,5681,0,0,0,2,18275,282,17982,0,0,0,9,24275,595,23664,0,0,1,12
2022-02-08T00:00:00.000Z,4849,319,4525,0,0,0,2,22591,348,22233,0,0,0,9,27441,667,26758,0,0,0,12
2022-02-09T00:00:00.000Z,4933,307,4617,1,0,3,2,32755,304,32440,0,0,0,9,37688,613,37058,1,0,3,12
2022-02-10T00:00:00.000Z,4869,294,4569,2,0,0,2,9997,282,9704,0,0,0,9,14866,577,14273,2,0,0,12
2022-02-11T00:00:00.000Z,4645,276,4357,2,0,0,7,4161,252,3899,0,0,0,9,8807,529,8257,2,0,0,17
2022-02-12T00:00:00.000Z,20133,183,19922,0,0,0,25,33200,219,32971,0,0,0,9,53335,403,52893,0,0,0,35
2022-02-13T00:00:00.000Z,4290,192,4051,1,0,0,43,3160,233,2916,0,0,0,9,7450,426,6968,1,0,0,53
2022-02-14T00:00:00.000Z,5778,297,5466,1,0,8,2,19312,283,19018,0,0,0,9,25090,581,24485,1,0,9,12
2022-02-15T00:00:00.000Z,4810,267,4537,0,0,0,2,9217,282,8924,0,0,0,9,14028,551,13461,0,0,0,12
2022-02-16T00:00:00.000Z,5585,323,5256,0,0,0,2,13552,278,13263,0,0,0,9,19137,602,18520,0,0,0,12
2022-02-17T00:00:00.000Z,5331,302,5020,2,0,3,2,20159,287,19862,0,0,0,9,25491,589,24883,2,0,3,12
2022-02-18T00:00:00.000Z,5727,327,5393,1,0,0,3,4921,300,4610,0,0,0,9,10648,627,10004,1,0,0,13
2022-02-19T00:00:00.000Z,22093,219,21867,1,0,0,4,12224,270,11943,0,0,0,9,34317,489,33811,1,0,0,14
2022-02-20T00:00:00.000Z,5164,232,4927,0,0,0,2,3440,270,3159,0,0,0,9,8604,503,8087,0,0,0,12
2022-02-21T00:00:00.000Z,7080,401,6672,1,0,0,2,18636,388,18238,0,0,0,9,25717,790,24911,1,0,0,12
2022-02-22T00:00:00.000Z,5045,406,4634,1,0,0,2,5113,428,4675,0,0,0,9,10159,834,9310,1,0,0,12
2022-02-23T00:00:00.000Z,4390,261,4124,0,0,0,2,34967,244,34712,0,0,0,9,39358,506,38837,0,0,0,12
2022-02-24T00:00:00.000Z,4054,113,3918,1,0,0,18,6911,99,6802,0,0,0,9,10965,213,10720,1,0,0,28
2022-02-25T00:00:00.000Z,4041,117,3919,0,0,0,2,11662,112,11540,0,0,0,9,15704,230,15459,0,0,1,12
2022-02-26T00:00:00.000Z,20932,86,20838,2,0,1,2,31054,86,30957,0,0,0,9,51986,173,51796,2,0,2,12
2022-02-27T00:00:00.000Z,3424,70,3332,2,0,3,14,43677,76,43591,0,0,0,9,47101,146,46923,2,0,4,24
2022-02-28T00:00:00.000Z,5587,133,5419,0,0,0,33,26938,85,26843,0,0,0,9,32526,218,32262,0,0,0,43
2022-03-01T00:00:00.000Z,5141,160,4964,1,0,0,14,9274,96,9168,0,0,0,9,14416,257,14132,1,0,0,24
2022-03-02T00:00:00.000Z,4574,154,4374,5,0,0,38,39469,115,39344,0,0,0,9,44044,270,43718,5,0,1,48
2022-03-03T00:00:00.000Z,4263,154,4066,2,0,0,38,22568,117,22440,0,0,0,9,26831,272,26506,2,0,0,48
2022-03-04T00:00:00.000Z,4440,236,4198,1,0,0,2,30571,206,30355,0,0,0,9,35011,443,34553,1,0,1,12
2022-03-05T00:00:00.000Z,18631,211,18402,1,0,0,14,16767,210,16546,0,0,0,9,35398,422,34949,1,0,0,24
2022-03-06T00:00:00.000Z,3619,160,3424,1,0,0,31,3517,153,3354,0,0,0,9,7137,313,6779,1,0,0,41
2022-03-07T00:00:00.000Z,5305,200,5098,1,0,2,2,7258,154,7093,0,0,0,9,12563,355,12192,1,0,2,12
2022-03-08T00:00:00.000Z,3655,290,3360,1,0,0,2,5246,284,4952,0,0,0,9,8902,574,8312,1,0,0,12
2022-03-09T00:00:00.000Z,3794,252,3532,1,0,4,2,18093,299,17784,0,0,0,9,21888,552,21317,1,0,4,12
2022-03-10T00:00:00.000Z,4092,385,3701,0,0,0,2,17281,393,16877,0,0,0,9,21373,779,20579,0,0,1,12
2022-03-11T00:00:00.000Z,4047,407,3636,0,0,0,2,16710,365,16334,0,0,0,9,20758,772,19970,0,0,0,12
2022-03-12T00:00:00.000Z,16843,247,16591,0,0,0,2,24168,251,23905,0,0,0,9,41012,500,40497,0,0,0,12
2022-03-13T00:00:00.000Z,3316,138,3172,0,0,0,2,22442,148,22283,0,0,0,9,25758,287,25456,0,0,1,12
2022-03-14T00:00:00.000Z,4514,176,4332,1,0,0,2,30090,157,29921,0,0,0,9,34605,334,34254,1,0,0,12
2022-03-15T00:00:00.000Z,3741,390,3346,0,0,0,2,8120,359,7750,0,0,0,9,11861,750,11096,0,0,0,12
2022-03-16T00:00:00.000Z,3823,407,3386,2,0,0,25,37349,354,36984,0,0,0,9,41173,763,40372,2,0,1,34
2022-03-17T00:00:00.000Z,3591,229,3333,0,0,1,25,4964,275,4678,0,0,0,9,8556,506,8011,0,0,1,35
2022-03-18T00:00:00.000Z,11078,201,10870,2,0,0,2,27209,168,27030,0,0,0,9,38287,370,37900,2,0,1,12
2022-03-19T00:00:00.000Z,17945,152,17788,1,0,0,2,7818,166,7641,0,0,0,9,25764,319,25430,1,0,0,12
2022-03-20T00:00:00.000Z,6461,148,6308,1,0,0,2,5604,154,5440,0,0,0,9,12067,303,11748,1,0,0,12
2022-03-21T00:00:00.000Z,4321,188,4111,0,0,3,17,7523,175,7338,0,0,0,9,11845,363,11449,0,0,3,27
2022-03-22T00:00:00.000Z,4166,187,3919,1,0,0,56,17904,156,17738,0,0,0,9,22070,345,21657,1,0,0,65
2022-03-23T00:00:00.000Z,3502,178,3317,2,0,0,2,18607,197,18399,0,0,0,10,22109,377,21716,2,0,0,13
2022-03-24T00:00:00.000Z,3749,291,3429,1,0,0,26,8632,538,8080,0,0,0,12,12382,830,11510,1,0,0,39
2022-03-25T00:00:00.000Z,3958,262,3688,3,0,0,2,10836,833,9991,0,0,0,10,14794,1096,13680,3,0,0,13
2022-03-26T00:00:00.000Z,20435,157,20272,2,0,0,2,14482,769,13701,0,0,0,10,34917,927,33973,2,0,0,13
2022-03-27T00:00:00.000Z,7296,147,7143,2,0,0,2,7767,753,7002,0,0,0,10,15064,900,14146,2,0,0,13
2022-03-28T00:00:00.000Z,8169,201,7961,1,0,0,2,11737,450,11276,0,0,0,10,19906,651,19238,1,0,0,13
2022-03-29T00:00:00.000Z,7197,202,6989,0,0,1,2,13495,170,13314,0,0,0,10,20693,373,20303,0,0,1,13
2022-03-30T00:00:00.000Z,6862,178,6679,1,0,0,2,20128,159,19958,0,0,0,10,26990,337,26637,1,0,0,13
2022-03-31T00:00:00.000Z,6323,227,6091,1,0,0,2,7029,158,6860,0,0,0,10,13352,385,12950,1,0,0,13
2022-04-01T00:00:00.000Z,1186,215,966,1,0,0,2,4737,185,4540,0,0,0,10,5923,401,5506,1,0,0,13
2022-04-02T00:00:00.000Z,23697,175,23517,1,0,0,2,8171,198,7961,0,0,0,10,31869,374,31479,1,0,0,13
2022-04-03T00:00:00.000Z,3589,134,3449,1,0,0,2,3374,152,3211,0,0,0,10,6964,287,6661,1,0,0,13
2022-04-04T00:00:00.000Z,5720,205,5507,1,0,3,2,5912,162,5738,0,0,0,10,11633,368,11245,1,0,3,13
2022-04-05T00:00:00.000Z,4067,159,3903,1,0,0,2,5030,154,4864,0,0,0,10,9097,313,8768,1,0,0,13
2022-04-06T00:00:00.000Z,3736,161,3560,0,0,0,13,16171,151,16009,0,0,0,10,19908,312,19569,0,0,0,24
2022-04-07T00:00:00.000Z,3838,150,3682,1,0,0,2,5604,163,5429,0,0,0,10,9443,314,9112,1,0,0,13
2022-04-08T00:00:00.000Z,3755,145,3604,2,0,1,2,29216,133,29071,0,0,0,9,32972,278,32675,2,0,2,12
2022-04-09T00:00:00.000Z,17305,90,17192,0,0,0,20,43091,109,42970,0,0,0,10,60396,199,60163,0,0,0,31
2022-04-10T00:00:00.000Z,2010,71,1928,1,0,0,8,2595,92,2491,0,0,0,10,4606,164,4420,1,0,0,19
2022-04-11T00:00:00.000Z,4284,154,4122,0,0,3,2,32699,141,32546,0,0,0,10,36984,295,36669,0,0,4,13
2022-04-12T00:00:00.000Z,3014,142,2848,1,0,0,21,4741,154,4576,0,0,0,10,7756,297,7425,1,0,0,32
2022-04-13T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
