Time,Usage for R03_n3
2022-03-18T10:00:00.000Z,3889
2022-03-18T12:00:00.000Z,5918
2022-03-18T14:00:00.000Z,3197
2022-03-18T16:00:00.000Z,1947
2022-03-18T18:00:00.000Z,2038
2022-03-18T20:00:00.000Z,52014
2022-03-18T22:00:00.000Z,54634
2022-03-19T00:00:00.000Z,46268
2022-03-19T02:00:00.000Z,2252
2022-03-19T04:00:00.000Z,2000
2022-03-19T06:00:00.000Z,1942
2022-03-19T08:00:00.000Z,1994
2022-03-19T10:00:00.000Z,1989
2022-03-19T12:00:00.000Z,1913
2022-03-19T14:00:00.000Z,1896
2022-03-19T16:00:00.000Z,2065
2022-03-19T18:00:00.000Z,1959
2022-03-19T20:00:00.000Z,52326
2022-03-19T22:00:00.000Z,54481
2022-03-20T00:00:00.000Z,46051
2022-03-20T02:00:00.000Z,13128
2022-03-20T04:00:00.000Z,1969
2022-03-20T06:00:00.000Z,1925
2022-03-20T08:00:00.000Z,1983
2022-03-20T10:00:00.000Z,1943
2022-03-20T12:00:00.000Z,1875
2022-03-20T14:00:00.000Z,1912
2022-03-20T16:00:00.000Z,1885
2022-03-20T18:00:00.000Z,1920
2022-03-20T20:00:00.000Z,51553
2022-03-20T22:00:00.000Z,55510
2022-03-21T00:00:00.000Z,46604
2022-03-21T02:00:00.000Z,2028
2022-03-21T04:00:00.000Z,3276
2022-03-21T06:00:00.000Z,2212
2022-03-21T08:00:00.000Z,2206
2022-03-21T10:00:00.000Z,2424
2022-03-21T12:00:00.000Z,2540
2022-03-21T14:00:00.000Z,1951
2022-03-21T16:00:00.000Z,1907
2022-03-21T18:00:00.000Z,1956
2022-03-21T20:00:00.000Z,51408
2022-03-21T22:00:00.000Z,53979
2022-03-22T00:00:00.000Z,48351
2022-03-22T02:00:00.000Z,18579
2022-03-22T04:00:00.000Z,1942
2022-03-22T06:00:00.000Z,2188
2022-03-22T08:00:00.000Z,2293
2022-03-22T10:00:00.000Z,2194
2022-03-22T12:00:00.000Z,2895
2022-03-22T14:00:00.000Z,2198
2022-03-22T16:00:00.000Z,1883
2022-03-22T18:00:00.000Z,1993
2022-03-22T20:00:00.000Z,51765
2022-03-22T22:00:00.000Z,54120
2022-03-23T00:00:00.000Z,47556
2022-03-23T02:00:00.000Z,2078
2022-03-23T04:00:00.000Z,2064
2022-03-23T06:00:00.000Z,2312
2022-03-23T08:00:00.000Z,4529
2022-03-23T10:00:00.000Z,2380
2022-03-23T12:00:00.000Z,2333
2022-03-23T14:00:00.000Z,4368
2022-03-23T16:00:00.000Z,2048
2022-03-23T18:00:00.000Z,1971
2022-03-23T20:00:00.000Z,52166
2022-03-23T22:00:00.000Z,54647
2022-03-24T00:00:00.000Z,46725
2022-03-24T02:00:00.000Z,2017
2022-03-24T04:00:00.000Z,6665
2022-03-24T06:00:00.000Z,2497
2022-03-24T08:00:00.000Z,6615
2022-03-24T10:00:00.000Z,2462
2022-03-24T12:00:00.000Z,2094
2022-03-24T14:00:00.000Z,1984
2022-03-24T16:00:00.000Z,1879
2022-03-24T18:00:00.000Z,1929
2022-03-24T20:00:00.000Z,50737
2022-03-24T22:00:00.000Z,53326
2022-03-25T00:00:00.000Z,49521
2022-03-25T02:00:00.000Z,2054
2022-03-25T04:00:00.000Z,1993
2022-03-25T06:00:00.000Z,2485
2022-03-25T08:00:00.000Z,2993
2022-03-25T10:00:00.000Z,3033
2022-03-25T12:00:00.000Z,3997
2022-03-25T14:00:00.000Z,2697
2022-03-25T16:00:00.000Z,2128
2022-03-25T18:00:00.000Z,2056
2022-03-25T20:00:00.000Z,52103
2022-03-25T22:00:00.000Z,53859
2022-03-26T00:00:00.000Z,48987
2022-03-26T02:00:00.000Z,2019
2022-03-26T04:00:00.000Z,1981
2022-03-26T06:00:00.000Z,1952
2022-03-26T08:00:00.000Z,1959
2022-03-26T10:00:00.000Z,1965
2022-03-26T12:00:00.000Z,2272
2022-03-26T14:00:00.000Z,1902
2022-03-26T16:00:00.000Z,1930
2022-03-26T18:00:00.000Z,2430
2022-03-26T20:00:00.000Z,52131
2022-03-26T22:00:00.000Z,54393
2022-03-27T00:00:00.000Z,47527
2022-03-27T02:00:00.000Z,16888
2022-03-27T04:00:00.000Z,1890
2022-03-27T06:00:00.000Z,1864
2022-03-27T08:00:00.000Z,1941
2022-03-27T10:00:00.000Z,1874
2022-03-27T12:00:00.000Z,1889
2022-03-27T14:00:00.000Z,1863
2022-03-27T16:00:00.000Z,1921
2022-03-27T18:00:00.000Z,25049
2022-03-27T20:00:00.000Z,53532
2022-03-27T22:00:00.000Z,53312
2022-03-28T00:00:00.000Z,24671
2022-03-28T02:00:00.000Z,1963
2022-03-28T04:00:00.000Z,2162
2022-03-28T06:00:00.000Z,2150
2022-03-28T08:00:00.000Z,2989
2022-03-28T10:00:00.000Z,2633
2022-03-28T12:00:00.000Z,2165
2022-03-28T14:00:00.000Z,1794
2022-03-28T16:00:00.000Z,1848
2022-03-28T18:00:00.000Z,26225
2022-03-28T20:00:00.000Z,55615
2022-03-28T22:00:00.000Z,54863
2022-03-29T00:00:00.000Z,19454
2022-03-29T02:00:00.000Z,9817
2022-03-29T04:00:00.000Z,1961
2022-03-29T06:00:00.000Z,2033
2022-03-29T08:00:00.000Z,2260
2022-03-29T10:00:00.000Z,2082
2022-03-29T12:00:00.000Z,2734
2022-03-29T14:00:00.000Z,2523
2022-03-29T16:00:00.000Z,1968
2022-03-29T18:00:00.000Z,25301
2022-03-29T20:00:00.000Z,54008
2022-03-29T22:00:00.000Z,52561
2022-03-30T00:00:00.000Z,24663
2022-03-30T02:00:00.000Z,16290
2022-03-30T04:00:00.000Z,1921
2022-03-30T06:00:00.000Z,2460
2022-03-30T08:00:00.000Z,4599
2022-03-30T10:00:00.000Z,2679
2022-03-30T12:00:00.000Z,1965
2022-03-30T14:00:00.000Z,3685
2022-03-30T16:00:00.000Z,1835
2022-03-30T18:00:00.000Z,26119
2022-03-30T20:00:00.000Z,55636
2022-03-30T22:00:00.000Z,59235
2022-03-31T00:00:00.000Z,20170
2022-03-31T02:00:00.000Z,10087
2022-03-31T04:00:00.000Z,2501
2022-03-31T06:00:00.000Z,2331
2022-03-31T08:00:00.000Z,2648
2022-03-31T10:00:00.000Z,2670
2022-03-31T12:00:00.000Z,2477
2022-03-31T14:00:00.000Z,2114
2022-03-31T16:00:00.000Z,1835
2022-03-31T18:00:00.000Z,25999
2022-03-31T20:00:00.000Z,55495
2022-03-31T22:00:00.000Z,70836
2022-04-01T00:00:00.000Z,21981
2022-04-01T02:00:00.000Z,16708
2022-04-01T04:00:00.000Z,2233
2022-04-01T06:00:00.000Z,3136
2022-04-01T08:00:00.000Z,32483
2022-04-01T10:00:00.000Z,139694
2022-04-01T12:00:00.000Z,52792
2022-04-01T14:00:00.000Z,1785
2022-04-01T16:00:00.000Z,1756
2022-04-01T18:00:00.000Z,25848
2022-04-01T20:00:00.000Z,55364
2022-04-01T22:00:00.000Z,54475
2022-04-02T00:00:00.000Z,21143
2022-04-02T02:00:00.000Z,2084
2022-04-02T04:00:00.000Z,1806
2022-04-02T06:00:00.000Z,1747
2022-04-02T08:00:00.000Z,1793
2022-04-02T10:00:00.000Z,1737
2022-04-02T12:00:00.000Z,1676
2022-04-02T14:00:00.000Z,1704
2022-04-02T16:00:00.000Z,1723
2022-04-02T18:00:00.000Z,25336
2022-04-02T20:00:00.000Z,54200
2022-04-02T22:00:00.000Z,53605
2022-04-03T00:00:00.000Z,23384
2022-04-03T02:00:00.000Z,3303
2022-04-03T04:00:00.000Z,1799
2022-04-03T06:00:00.000Z,1791
2022-04-03T08:00:00.000Z,1932
2022-04-03T10:00:00.000Z,1788
2022-04-03T12:00:00.000Z,1760
2022-04-03T14:00:00.000Z,1754
2022-04-03T16:00:00.000Z,1965
2022-04-03T18:00:00.000Z,25294
2022-04-03T20:00:00.000Z,53590
2022-04-03T22:00:00.000Z,56176
2022-04-04T00:00:00.000Z,25804
2022-04-04T02:00:00.000Z,2061
2022-04-04T04:00:00.000Z,2263
2022-04-04T06:00:00.000Z,2241
2022-04-04T08:00:00.000Z,2314
2022-04-04T10:00:00.000Z,2107
2022-04-04T12:00:00.000Z,2043
2022-04-04T14:00:00.000Z,1694
2022-04-04T16:00:00.000Z,1733
2022-04-04T18:00:00.000Z,25388
2022-04-04T20:00:00.000Z,54270
2022-04-04T22:00:00.000Z,53387
2022-04-05T00:00:00.000Z,23485
2022-04-05T02:00:00.000Z,1780
2022-04-05T04:00:00.000Z,8131
2022-04-05T06:00:00.000Z,2211
2022-04-05T08:00:00.000Z,2402
2022-04-05T10:00:00.000Z,2623
2022-04-05T12:00:00.000Z,8798
2022-04-05T14:00:00.000Z,1882
2022-04-05T16:00:00.000Z,2892
2022-04-05T18:00:00.000Z,25597
2022-04-05T20:00:00.000Z,54538
2022-04-05T22:00:00.000Z,53810
2022-04-06T00:00:00.000Z,23292
2022-04-06T02:00:00.000Z,1789
2022-04-06T04:00:00.000Z,43628
2022-04-06T06:00:00.000Z,16860
2022-04-06T08:00:00.000Z,37725
2022-04-06T10:00:00.000Z,1896
2022-04-06T12:00:00.000Z,9322
2022-04-06T14:00:00.000Z,10965
2022-04-06T16:00:00.000Z,7513
2022-04-06T18:00:00.000Z,26187
2022-04-06T20:00:00.000Z,55205
2022-04-06T22:00:00.000Z,57124
2022-04-07T00:00:00.000Z,23146
2022-04-07T02:00:00.000Z,2161
2022-04-07T04:00:00.000Z,2304
2022-04-07T06:00:00.000Z,2354
2022-04-07T08:00:00.000Z,2981
2022-04-07T10:00:00.000Z,2754
2022-04-07T12:00:00.000Z,2067
2022-04-07T14:00:00.000Z,2627
2022-04-07T16:00:00.000Z,1775
2022-04-07T18:00:00.000Z,25561
2022-04-07T20:00:00.000Z,54275
2022-04-07T22:00:00.000Z,55228
2022-04-08T00:00:00.000Z,25509
2022-04-08T02:00:00.000Z,1852
2022-04-08T04:00:00.000Z,1988
2022-04-08T06:00:00.000Z,2029
2022-04-08T08:00:00.000Z,2102
2022-04-08T10:00:00.000Z,2261
2022-04-08T12:00:00.000Z,1870
2022-04-08T14:00:00.000Z,1791
2022-04-08T16:00:00.000Z,1763
2022-04-08T18:00:00.000Z,25625
2022-04-08T20:00:00.000Z,54548
2022-04-08T22:00:00.000Z,54248
2022-04-09T00:00:00.000Z,23713
2022-04-09T02:00:00.000Z,17045
2022-04-09T04:00:00.000Z,1734
2022-04-09T06:00:00.000Z,1706
2022-04-09T08:00:00.000Z,1756
2022-04-09T10:00:00.000Z,1761
2022-04-09T12:00:00.000Z,1937
2022-04-09T14:00:00.000Z,1691
2022-04-09T16:00:00.000Z,1755
2022-04-09T18:00:00.000Z,25309
2022-04-09T20:00:00.000Z,54080
2022-04-09T22:00:00.000Z,54067
2022-04-10T00:00:00.000Z,24460
2022-04-10T02:00:00.000Z,7839
2022-04-10T04:00:00.000Z,1772
2022-04-10T06:00:00.000Z,1752
2022-04-10T08:00:00.000Z,1819
2022-04-10T10:00:00.000Z,1742
2022-04-10T12:00:00.000Z,1738
2022-04-10T14:00:00.000Z,1738
2022-04-10T16:00:00.000Z,1710
2022-04-10T18:00:00.000Z,25370
2022-04-10T20:00:00.000Z,53969
2022-04-10T22:00:00.000Z,58085
2022-04-11T00:00:00.000Z,26273
2022-04-11T02:00:00.000Z,1854
2022-04-11T04:00:00.000Z,2602
2022-04-11T06:00:00.000Z,2562
2022-04-11T08:00:00.000Z,3760
2022-04-11T10:00:00.000Z,2599
2022-04-11T12:00:00.000Z,2984
2022-04-11T14:00:00.000Z,1777
2022-04-11T16:00:00.000Z,1802
2022-04-11T18:00:00.000Z,25437
2022-04-11T20:00:00.000Z,54299
2022-04-11T22:00:00.000Z,57736
2022-04-12T00:00:00.000Z,25277
2022-04-12T02:00:00.000Z,1877
2022-04-12T04:00:00.000Z,3066
2022-04-12T06:00:00.000Z,2384
2022-04-12T08:00:00.000Z,2112
2022-04-12T10:00:00.000Z,
2022-04-12T12:00:00.000Z,
