Time,Usage for R03_n2
2022-03-18T08:00:00.000Z,1984
2022-03-18T10:00:00.000Z,2343
2022-03-18T12:00:00.000Z,2403
2022-03-18T14:00:00.000Z,1800
2022-03-18T16:00:00.000Z,1418
2022-03-18T18:00:00.000Z,1398
2022-03-18T20:00:00.000Z,2179
2022-03-18T22:00:00.000Z,4855
2022-03-19T00:00:00.000Z,3029
2022-03-19T02:00:00.000Z,60342
2022-03-19T04:00:00.000Z,26479
2022-03-19T06:00:00.000Z,1375
2022-03-19T08:00:00.000Z,1262
2022-03-19T10:00:00.000Z,1323
2022-03-19T12:00:00.000Z,1513
2022-03-19T14:00:00.000Z,1727
2022-03-19T16:00:00.000Z,1495
2022-03-19T18:00:00.000Z,1612
2022-03-19T20:00:00.000Z,3080
2022-03-19T22:00:00.000Z,4200
2022-03-20T00:00:00.000Z,24723
2022-03-20T02:00:00.000Z,63883
2022-03-20T04:00:00.000Z,1369
2022-03-20T06:00:00.000Z,1368
2022-03-20T08:00:00.000Z,1318
2022-03-20T10:00:00.000Z,1388
2022-03-20T12:00:00.000Z,1759
2022-03-20T14:00:00.000Z,1766
2022-03-20T16:00:00.000Z,2572
2022-03-20T18:00:00.000Z,1743
2022-03-20T20:00:00.000Z,1849
2022-03-20T22:00:00.000Z,5927
2022-03-21T00:00:00.000Z,8264
2022-03-21T02:00:00.000Z,81504
2022-03-21T04:00:00.000Z,1980
2022-03-21T06:00:00.000Z,2051
2022-03-21T08:00:00.000Z,2067
2022-03-21T10:00:00.000Z,2587
2022-03-21T12:00:00.000Z,2272
2022-03-21T14:00:00.000Z,1878
2022-03-21T16:00:00.000Z,1625
2022-03-21T18:00:00.000Z,1524
2022-03-21T20:00:00.000Z,15989
2022-03-21T22:00:00.000Z,66285
2022-03-22T00:00:00.000Z,45854
2022-03-22T02:00:00.000Z,41858
2022-03-22T04:00:00.000Z,1402
2022-03-22T06:00:00.000Z,1862
2022-03-22T08:00:00.000Z,2375
2022-03-22T10:00:00.000Z,2881
2022-03-22T12:00:00.000Z,5045
2022-03-22T14:00:00.000Z,2167
2022-03-22T16:00:00.000Z,1461
2022-03-22T18:00:00.000Z,1639
2022-03-22T20:00:00.000Z,2283
2022-03-22T22:00:00.000Z,4975
2022-03-23T00:00:00.000Z,5977
2022-03-23T02:00:00.000Z,53063
2022-03-23T04:00:00.000Z,34407
2022-03-23T06:00:00.000Z,2042
2022-03-23T08:00:00.000Z,2530
2022-03-23T10:00:00.000Z,2527
2022-03-23T12:00:00.000Z,2501
2022-03-23T14:00:00.000Z,2844
2022-03-23T16:00:00.000Z,1622
2022-03-23T18:00:00.000Z,1567
2022-03-23T20:00:00.000Z,2564
2022-03-23T22:00:00.000Z,5287
2022-03-24T00:00:00.000Z,6742
2022-03-24T02:00:00.000Z,63133
2022-03-24T04:00:00.000Z,17369
2022-03-24T06:00:00.000Z,2273
2022-03-24T08:00:00.000Z,2994
2022-03-24T10:00:00.000Z,2662
2022-03-24T12:00:00.000Z,2349
2022-03-24T14:00:00.000Z,1941
2022-03-24T16:00:00.000Z,1641
2022-03-24T18:00:00.000Z,1489
2022-03-24T20:00:00.000Z,2088
2022-03-24T22:00:00.000Z,4521
2022-03-25T00:00:00.000Z,4596
2022-03-25T02:00:00.000Z,31585
2022-03-25T04:00:00.000Z,49736
2022-03-25T06:00:00.000Z,1718
2022-03-25T08:00:00.000Z,2114
2022-03-25T10:00:00.000Z,2170
2022-03-25T12:00:00.000Z,2272
2022-03-25T14:00:00.000Z,1946
2022-03-25T16:00:00.000Z,1614
2022-03-25T18:00:00.000Z,1479
2022-03-25T20:00:00.000Z,2890
2022-03-25T22:00:00.000Z,4501
2022-03-26T00:00:00.000Z,4621
2022-03-26T02:00:00.000Z,30008
2022-03-26T04:00:00.000Z,57368
2022-03-26T06:00:00.000Z,1419
2022-03-26T08:00:00.000Z,1449
2022-03-26T10:00:00.000Z,1442
2022-03-26T12:00:00.000Z,1420
2022-03-26T14:00:00.000Z,1777
2022-03-26T16:00:00.000Z,1513
2022-03-26T18:00:00.000Z,1533
2022-03-26T20:00:00.000Z,2915
2022-03-26T22:00:00.000Z,5223
2022-03-27T00:00:00.000Z,28349
2022-03-27T02:00:00.000Z,60515
2022-03-27T04:00:00.000Z,1390
2022-03-27T06:00:00.000Z,1361
2022-03-27T08:00:00.000Z,1613
2022-03-27T10:00:00.000Z,1893
2022-03-27T12:00:00.000Z,1988
2022-03-27T14:00:00.000Z,2103
2022-03-27T16:00:00.000Z,1958
2022-03-27T18:00:00.000Z,1690
2022-03-27T20:00:00.000Z,3812
2022-03-27T22:00:00.000Z,3625
2022-03-28T00:00:00.000Z,29819
2022-03-28T02:00:00.000Z,1388
2022-03-28T04:00:00.000Z,1465
2022-03-28T06:00:00.000Z,2388
2022-03-28T08:00:00.000Z,2402
2022-03-28T10:00:00.000Z,2602
2022-03-28T12:00:00.000Z,2386
2022-03-28T14:00:00.000Z,1727
2022-03-28T16:00:00.000Z,1708
2022-03-28T18:00:00.000Z,1465
2022-03-28T20:00:00.000Z,22503
2022-03-28T22:00:00.000Z,5998
2022-03-29T00:00:00.000Z,35941
2022-03-29T02:00:00.000Z,45619
2022-03-29T04:00:00.000Z,1636
2022-03-29T06:00:00.000Z,2112
2022-03-29T08:00:00.000Z,2214
2022-03-29T10:00:00.000Z,2592
2022-03-29T12:00:00.000Z,3216
2022-03-29T14:00:00.000Z,1608
2022-03-29T16:00:00.000Z,1555
2022-03-29T18:00:00.000Z,1563
2022-03-29T20:00:00.000Z,4399
2022-03-29T22:00:00.000Z,5315
2022-03-30T00:00:00.000Z,52491
2022-03-30T02:00:00.000Z,34032
2022-03-30T04:00:00.000Z,1577
2022-03-30T06:00:00.000Z,2281
2022-03-30T08:00:00.000Z,4765
2022-03-30T10:00:00.000Z,4612
2022-03-30T12:00:00.000Z,3368
2022-03-30T14:00:00.000Z,3048
2022-03-30T16:00:00.000Z,1542
2022-03-30T18:00:00.000Z,1628
2022-03-30T20:00:00.000Z,3977
2022-03-30T22:00:00.000Z,6110
2022-03-31T00:00:00.000Z,42862
2022-03-31T02:00:00.000Z,45263
2022-03-31T04:00:00.000Z,1799
2022-03-31T06:00:00.000Z,2172
2022-03-31T08:00:00.000Z,2641
2022-03-31T10:00:00.000Z,3813
2022-03-31T12:00:00.000Z,1973
2022-03-31T14:00:00.000Z,2341
2022-03-31T16:00:00.000Z,1529
2022-03-31T18:00:00.000Z,1502
2022-03-31T20:00:00.000Z,4136
2022-03-31T22:00:00.000Z,7748
2022-04-01T00:00:00.000Z,47923
2022-04-01T02:00:00.000Z,30590
2022-04-01T04:00:00.000Z,110093
2022-04-01T06:00:00.000Z,83111
2022-04-01T08:00:00.000Z,2184
2022-04-01T10:00:00.000Z,3921
2022-04-01T12:00:00.000Z,2784
2022-04-01T14:00:00.000Z,1692
2022-04-01T16:00:00.000Z,1520
2022-04-01T18:00:00.000Z,1518
2022-04-01T20:00:00.000Z,7347
2022-04-01T22:00:00.000Z,5029
2022-04-02T00:00:00.000Z,2236
2022-04-02T02:00:00.000Z,52126
2022-04-02T04:00:00.000Z,35294
2022-04-02T06:00:00.000Z,1569
2022-04-02T08:00:00.000Z,1494
2022-04-02T10:00:00.000Z,3187
2022-04-02T12:00:00.000Z,1870
2022-04-02T14:00:00.000Z,1662
2022-04-02T16:00:00.000Z,1714
2022-04-02T18:00:00.000Z,1664
2022-04-02T20:00:00.000Z,3797
2022-04-02T22:00:00.000Z,4592
2022-04-03T00:00:00.000Z,29046
2022-04-03T02:00:00.000Z,56588
2022-04-03T04:00:00.000Z,1449
2022-04-03T06:00:00.000Z,1417
2022-04-03T08:00:00.000Z,1500
2022-04-03T10:00:00.000Z,3343
2022-04-03T12:00:00.000Z,2084
2022-04-03T14:00:00.000Z,2423
2022-04-03T16:00:00.000Z,2205
2022-04-03T18:00:00.000Z,1854
2022-04-03T20:00:00.000Z,2524
2022-04-03T22:00:00.000Z,21433
2022-04-04T00:00:00.000Z,21980
2022-04-04T02:00:00.000Z,52468
2022-04-04T04:00:00.000Z,7322
2022-04-04T06:00:00.000Z,2196
2022-04-04T08:00:00.000Z,2358
2022-04-04T10:00:00.000Z,4325
2022-04-04T12:00:00.000Z,2351
2022-04-04T14:00:00.000Z,1757
2022-04-04T16:00:00.000Z,1563
2022-04-04T18:00:00.000Z,1541
2022-04-04T20:00:00.000Z,3074
2022-04-04T22:00:00.000Z,4972
2022-04-05T00:00:00.000Z,26304
2022-04-05T02:00:00.000Z,49238
2022-04-05T04:00:00.000Z,4039
2022-04-05T06:00:00.000Z,2281
2022-04-05T08:00:00.000Z,2414
2022-04-05T10:00:00.000Z,4111
2022-04-05T12:00:00.000Z,2583
2022-04-05T14:00:00.000Z,1566
2022-04-05T16:00:00.000Z,1624
2022-04-05T18:00:00.000Z,1645
2022-04-05T20:00:00.000Z,26917
2022-04-05T22:00:00.000Z,38436
2022-04-06T00:00:00.000Z,16691
2022-04-06T02:00:00.000Z,58899
2022-04-06T04:00:00.000Z,40916
2022-04-06T06:00:00.000Z,2273
2022-04-06T08:00:00.000Z,2596
2022-04-06T10:00:00.000Z,6076
2022-04-06T12:00:00.000Z,3541
2022-04-06T14:00:00.000Z,2352
2022-04-06T16:00:00.000Z,1543
2022-04-06T18:00:00.000Z,1631
2022-04-06T20:00:00.000Z,2243
2022-04-06T22:00:00.000Z,7404
2022-04-07T00:00:00.000Z,23649
2022-04-07T02:00:00.000Z,56124
2022-04-07T04:00:00.000Z,1785
2022-04-07T06:00:00.000Z,2309
2022-04-07T08:00:00.000Z,2336
2022-04-07T10:00:00.000Z,2205
2022-04-07T12:00:00.000Z,2298
2022-04-07T14:00:00.000Z,1615
2022-04-07T16:00:00.000Z,1698
2022-04-07T18:00:00.000Z,1521
2022-04-07T20:00:00.000Z,3972
2022-04-07T22:00:00.000Z,8499
2022-04-08T00:00:00.000Z,10619
2022-04-08T02:00:00.000Z,63542
2022-04-08T04:00:00.000Z,17734
2022-04-08T06:00:00.000Z,1905
2022-04-08T08:00:00.000Z,2269
2022-04-08T10:00:00.000Z,2314
2022-04-08T12:00:00.000Z,2246
2022-04-08T14:00:00.000Z,1578
2022-04-08T16:00:00.000Z,1615
2022-04-08T18:00:00.000Z,1529
2022-04-08T20:00:00.000Z,3815
2022-04-08T22:00:00.000Z,7706
2022-04-09T00:00:00.000Z,51702
2022-04-09T02:00:00.000Z,28713
2022-04-09T04:00:00.000Z,1486
2022-04-09T06:00:00.000Z,1477
2022-04-09T08:00:00.000Z,1488
2022-04-09T10:00:00.000Z,1533
2022-04-09T12:00:00.000Z,1793
2022-04-09T14:00:00.000Z,1518
2022-04-09T16:00:00.000Z,1639
2022-04-09T18:00:00.000Z,1606
2022-04-09T20:00:00.000Z,3710
2022-04-09T22:00:00.000Z,7356
2022-04-10T00:00:00.000Z,40673
2022-04-10T02:00:00.000Z,56459
2022-04-10T04:00:00.000Z,1375
2022-04-10T06:00:00.000Z,1394
2022-04-10T08:00:00.000Z,1693
2022-04-10T10:00:00.000Z,1866
2022-04-10T12:00:00.000Z,2013
2022-04-10T14:00:00.000Z,1801
2022-04-10T16:00:00.000Z,2449
2022-04-10T18:00:00.000Z,1698
2022-04-10T20:00:00.000Z,3769
2022-04-10T22:00:00.000Z,23205
2022-04-11T00:00:00.000Z,9158
2022-04-11T02:00:00.000Z,74691
2022-04-11T04:00:00.000Z,6090
2022-04-11T06:00:00.000Z,2504
2022-04-11T08:00:00.000Z,4681
2022-04-11T10:00:00.000Z,2340
2022-04-11T12:00:00.000Z,2427
2022-04-11T14:00:00.000Z,1629
2022-04-11T16:00:00.000Z,1660
2022-04-11T18:00:00.000Z,1535
2022-04-11T20:00:00.000Z,17802
2022-04-11T22:00:00.000Z,25017
2022-04-12T00:00:00.000Z,36405
2022-04-12T02:00:00.000Z,49961
2022-04-12T04:00:00.000Z,1640
2022-04-12T06:00:00.000Z,2796
2022-04-12T08:00:00.000Z,3100
2022-04-12T10:00:00.000Z,
2022-04-12T12:00:00.000Z,
