DATE,CPU_USAGE_MHZ,MEMORY_USAGE_KB,AVG_DISK_IO_RATE_KBPS,AVG_NETWORK_TR_KBPS
2022-03-14 10:00:00,0.0006322288026261257,-0.8688196760280463,-0.1995551917209767,-0.4942218128521869
2022-03-14 12:00:00,-0.07665696023170157,-0.8693210745238735,-0.32187616836197225,-0.55706528110628
2022-03-14 14:00:00,-0.44011221783052656,-0.8890830520947021,-0.3236294051648274,-0.5898035099684211
2022-03-14 16:00:00,-0.6984491184939565,-0.913778324029703,-0.4641369426712613,-0.7763835521601898
2022-03-14 18:00:00,-0.734627036765344,-0.9201954437258153,-0.4715816571550272,-0.7887683544829317
2022-03-14 20:00:00,-0.7493954701855694,-0.9238561644680806,-0.46866395710251446,-0.7989520333332403
2022-03-14 22:00:00,-0.806065775729561,-0.9272490926278567,-0.25415412588750513,-0.565075698806591
2022-03-15 00:00:00,-0.8803190555383177,-0.9402684858710738,-0.452623148742063,-0.8485330361078617
2022-03-15 02:00:00,-0.865297629682628,-0.9404155388229386,-0.4652359866372303,-0.8390180529960137
2022-03-15 04:00:00,-0.851983902766322,-0.9374412178084345,-0.08516303226304285,-0.5321285025261809
2022-03-15 06:00:00,-0.355834112766499,-0.8777153023048658,-0.2772078814593774,-0.5734901201822222
2022-03-15 08:00:00,-0.106699811943081,-0.8711514797829647,-0.33027600438759197,-0.5728771490886333
2022-03-15 10:00:00,-0.03573543379535949,-0.8717866803053239,-0.3473896890005369,-0.5412952066075805
2022-03-15 12:00:00,-0.054045761312084425,-0.8710668390485213,-0.13759004621110882,-0.4806389306647028
2022-03-15 14:00:00,-0.5169270460483588,-0.8905965304119902,-0.09920201054262226,-0.6073149796193621
2022-03-15 16:00:00,-0.7331407062069916,-0.9226763024355451,-0.4455709499604289,-0.773026142306668
2022-03-15 18:00:00,-0.7504390639818594,-0.9232503476033194,-0.4733348939578825,-0.8017104032543909
2022-03-15 20:00:00,-0.7683699028453881,-0.9221469477191985,-0.4745909442047041,-0.8216598261184701
2022-03-15 22:00:00,-0.8248820881172144,-0.9246644888685694,-0.28937586822546213,-0.5915727674430985
2022-03-16 00:00:00,-0.8750694625024346,-0.9319189305863257,-0.45525300394634577,-0.8451059704482503
2022-03-16 02:00:00,-0.8657719904991235,-0.9359482173777888,-0.47177791500609306,-0.8521551380245241
2022-03-16 04:00:00,-0.8605223974632403,-0.9365003302890669,-0.21055871523740383,-0.5479403705085342
2022-03-16 06:00:00,-0.3536836770650529,-0.881815099101454,-0.2856731367686858,-0.6096554147039748
2022-03-16 08:00:00,-0.09601088154471653,-0.8740710644209414,-0.3887477601484872,-0.6036789465414818
2022-03-16 10:00:00,-0.036715779482783456,-0.8670344819207007,-0.2905926669020706,-0.08280675976420714
2022-03-16 12:00:00,0.05948459410249676,-0.8610313997756907,-0.40999594349055335,2.358030203746075
2022-03-16 14:00:00,-0.48947736680048787,-0.8951949336733903,1.0271348805812137,1.1172513298709257
2022-03-16 16:00:00,-0.7351646456907055,-0.9167257392019155,-0.021810997938976066,-0.7637061954518712
2022-03-16 18:00:00,-0.7480672598993822,-0.9170714393250814,-0.47302088139617704,-0.8384329442248606
2022-03-16 20:00:00,-0.7866169822532469,-0.918054781875546,-0.4804263443097296,-0.8381961144841559
2022-03-16 22:00:00,-0.8223205397081389,-0.9290015185255377,-0.2943346499290601,-0.653092775381488
