DATE,CPU_USAGE_MHZ,MEMORY_USAGE_KB,AVG_DISK_IO_RATE_KBPS,AVG_NETWORK_TR_KBPS
2022-03-14 12:00:00,-1.05823598577855,-1.0294948585626138,-0.6482137231143212,-0.9524734299548553
2022-03-14 14:00:00,-1.0582043617241168,-1.0294947732754929,-0.6482137231143212,-0.9524734299548553
2022-03-14 16:00:00,-1.0582043617241168,-1.029494766542299,-0.6481352199738949,-0.9524734299548553
2022-03-14 18:00:00,-1.0582043617241168,-1.029494886617588,-0.6482137231143212,-0.9524734299548553
2022-03-14 20:00:00,-1.0582043617241168,-1.0294948035748648,-0.648174471544108,-0.9521808755692788
2022-03-14 22:00:00,-1.0582043617241168,-1.0294969761520534,-0.6482529746845344,-0.9524734299548553
2022-03-15 00:00:00,-1.05823598577855,-1.0294971085715308,-0.6482529746845344,-0.952348049503894
2022-03-15 02:00:00,-1.05823598577855,-1.0294971254045153,-0.6482529746845344,-0.9524316364712015
2022-03-15 04:00:00,-1.0582043617241168,-1.0294969963516347,-0.6482137231143212,-0.9524316364712015
2022-03-15 06:00:00,-1.0582043617241168,-1.0294970547059807,-0.6482529746845344,-0.9525152234385091
2022-03-15 08:00:00,-1.05823598577855,-1.0294969694188596,-0.6480567168334684,-0.9524734299548553
2022-03-15 10:00:00,-1.0582043617241168,-1.0294969997182317,-0.6479782136930421,-0.9524734299548553
2022-03-15 12:00:00,-1.05823598577855,-1.0294971433596987,-0.648174471544108,-0.9524734299548553
2022-03-15 14:00:00,-1.05823598577855,-1.0294969447304825,-0.6482529746845344,-0.9524734299548553
2022-03-15 16:00:00,-1.0582043617241168,-1.0294969772742524,-0.6482529746845344,-0.9524734299548553
2022-03-15 18:00:00,-1.05823598577855,-1.029497219669228,-0.6482529746845344,-0.9524734299548553
2022-03-15 20:00:00,-1.05823598577855,-1.0294971366265049,-0.6482922262547476,-0.9524734299548553
2022-03-15 22:00:00,-1.0582043617241168,-1.0294968874983355,-0.6482529746845344,-0.9521808755692788
