Time,Usage for R03_n3
2021-09-19T00:00:00.000Z,70575
2021-09-20T00:00:00.000Z,60280
2021-09-21T00:00:00.000Z,58759
2021-09-22T00:00:00.000Z,57779
2021-09-23T00:00:00.000Z,67579
2021-09-24T00:00:00.000Z,66285
2021-09-25T00:00:00.000Z,75095
2021-09-26T00:00:00.000Z,76616
2021-09-27T00:00:00.000Z,55044
2021-09-28T00:00:00.000Z,66743
2021-09-29T00:00:00.000Z,83721
2021-09-30T00:00:00.000Z,51848
2021-10-01T00:00:00.000Z,63129
2021-10-02T00:00:00.000Z,82449
2021-10-03T00:00:00.000Z,59186
2021-10-04T00:00:00.000Z,65259
2021-10-05T00:00:00.000Z,76160
2021-10-06T00:00:00.000Z,49156
2021-10-07T00:00:00.000Z,58700
2021-10-08T00:00:00.000Z,20655
2021-10-09T00:00:00.000Z,26197
2021-10-10T00:00:00.000Z,56769
2021-10-11T00:00:00.000Z,70659
2021-10-12T00:00:00.000Z,56006
2021-10-13T00:00:00.000Z,58583
2021-10-14T00:00:00.000Z,58282
2021-10-15T00:00:00.000Z,40931
2021-10-16T00:00:00.000Z,1520
2021-10-17T00:00:00.000Z,75688
2021-10-18T00:00:00.000Z,36761
2021-10-19T00:00:00.000Z,51628
2021-10-20T00:00:00.000Z,61049
2021-10-21T00:00:00.000Z,82935
2021-10-22T00:00:00.000Z,71816
2021-10-23T00:00:00.000Z,68231
2021-10-24T00:00:00.000Z,72350
2021-10-25T00:00:00.000Z,83545
2021-10-26T00:00:00.000Z,42460
2021-10-27T00:00:00.000Z,36464
2021-10-28T00:00:00.000Z,49286
2021-10-29T00:00:00.000Z,60813
2021-10-30T00:00:00.000Z,41815
2021-10-31T00:00:00.000Z,98054
2021-11-01T00:00:00.000Z,47750
2021-11-02T00:00:00.000Z,54084
2021-11-03T00:00:00.000Z,54142
2021-11-04T00:00:00.000Z,57381
2021-11-05T00:00:00.000Z,54367
2021-11-06T00:00:00.000Z,51313
2021-11-07T00:00:00.000Z,41240
2021-11-08T00:00:00.000Z,4189
2021-11-09T00:00:00.000Z,72903
2021-11-10T00:00:00.000Z,36503
2021-11-11T00:00:00.000Z,36823
2021-11-12T00:00:00.000Z,55437
2021-11-13T00:00:00.000Z,53831
2021-11-14T00:00:00.000Z,53615
2021-11-15T00:00:00.000Z,56050
2021-11-16T00:00:00.000Z,56724
2021-11-17T00:00:00.000Z,54777
2021-11-18T00:00:00.000Z,47841
2021-11-19T00:00:00.000Z,50548
2021-11-20T00:00:00.000Z,54144
2021-11-21T00:00:00.000Z,53894
2021-11-22T00:00:00.000Z,56043
2021-11-23T00:00:00.000Z,55325
2021-11-24T00:00:00.000Z,55222
2021-11-25T00:00:00.000Z,55522
2021-11-26T00:00:00.000Z,55406
2021-11-27T00:00:00.000Z,54165
2021-11-28T00:00:00.000Z,54326
2021-11-29T00:00:00.000Z,55162
2021-11-30T00:00:00.000Z,55112
2021-12-01T00:00:00.000Z,55107
2021-12-02T00:00:00.000Z,54562
2021-12-03T00:00:00.000Z,54232
2021-12-04T00:00:00.000Z,54447
2021-12-05T00:00:00.000Z,54181
2021-12-06T00:00:00.000Z,57071
2021-12-07T00:00:00.000Z,55934
2021-12-08T00:00:00.000Z,55516
2021-12-09T00:00:00.000Z,59381
2021-12-10T00:00:00.000Z,57299
2021-12-11T00:00:00.000Z,55743
2021-12-12T00:00:00.000Z,53070
2021-12-13T00:00:00.000Z,57564
2021-12-14T00:00:00.000Z,56538
2021-12-15T00:00:00.000Z,55440
2021-12-16T00:00:00.000Z,61473
2021-12-17T00:00:00.000Z,73884
2021-12-18T00:00:00.000Z,59230
2021-12-19T00:00:00.000Z,55348
2021-12-20T00:00:00.000Z,78083
2021-12-21T00:00:00.000Z,135628
2021-12-22T00:00:00.000Z,59042
2021-12-23T00:00:00.000Z,60210
2021-12-24T00:00:00.000Z,56864
2021-12-25T00:00:00.000Z,56857
2021-12-26T00:00:00.000Z,64122
2021-12-27T00:00:00.000Z,93849
2021-12-28T00:00:00.000Z,58081
2021-12-29T00:00:00.000Z,101875
2021-12-30T00:00:00.000Z,58402
2021-12-31T00:00:00.000Z,95966
2022-01-01T00:00:00.000Z,159188
2022-01-02T00:00:00.000Z,88058
2022-01-03T00:00:00.000Z,118975
2022-01-04T00:00:00.000Z,159412
2022-01-05T00:00:00.000Z,133381
2022-01-06T00:00:00.000Z,103288
2022-01-07T00:00:00.000Z,52201
2022-01-08T00:00:00.000Z,165342
2022-01-09T00:00:00.000Z,60910
2022-01-10T00:00:00.000Z,97001
2022-01-11T00:00:00.000Z,129900
2022-01-12T00:00:00.000Z,138843
2022-01-13T00:00:00.000Z,57651
2022-01-14T00:00:00.000Z,94599
2022-01-15T00:00:00.000Z,50167
2022-01-16T00:00:00.000Z,171520
2022-01-17T00:00:00.000Z,67049
2022-01-18T00:00:00.000Z,62244
2022-01-19T00:00:00.000Z,126566
2022-01-20T00:00:00.000Z,67256
2022-01-21T00:00:00.000Z,63383
2022-01-22T00:00:00.000Z,58210
2022-01-23T00:00:00.000Z,57579
2022-01-24T00:00:00.000Z,62944
2022-01-25T00:00:00.000Z,63292
2022-01-26T00:00:00.000Z,97890
2022-01-27T00:00:00.000Z,65195
2022-01-28T00:00:00.000Z,82559
2022-01-29T00:00:00.000Z,66752
