Time,Data receive rate for V03_n1,Data receive rate for V03_n1 v0,Data receive rate for V03_n1 v1,Data receive rate for V03_n1 v2,Data receive rate for V03_n1 v3,Data receive rate for V03_n1 v4,Data receive rate for V03_n1 v5,Data transmit rate for V03_n1,Data transmit rate for V03_n1 v0,Data transmit rate for V03_n1 v1,Data transmit rate for V03_n1 v2,Data transmit rate for V03_n1 v3,Data transmit rate for V03_n1 v4,Data transmit rate for V03_n1 v5,Usage for V03_n1,Usage for V03_n1 v0,Usage for V03_n1 v1,Usage for V03_n1 v2,Usage for V03_n1 v2,Usage for V03_n1 v4,Usage for V03_n1 v5
2021-11-29T00:00:00.000Z,3680,1131,2057,487,0,0,2,2843,932,1899,0,0,0,10,6523,2065,3957,487,0,0,13
2021-11-30T00:00:00.000Z,5303,1444,3250,605,0,0,2,4090,1179,2899,0,0,0,11,9394,2623,6150,605,0,0,14
2021-12-01T00:00:00.000Z,5928,1147,4776,0,0,0,2,5584,1006,4567,0,0,0,10,11513,2154,9344,0,0,0,13
2021-12-02T00:00:00.000Z,5306,1060,4241,0,0,0,2,5443,780,4651,0,0,0,10,10749,1841,8894,0,0,0,13
2021-12-03T00:00:00.000Z,3730,789,2937,0,0,0,2,2923,603,2310,0,0,0,9,6654,1392,5248,0,0,0,12
2021-12-04T00:00:00.000Z,1074,167,903,0,0,0,2,36005,3990,32005,0,0,0,10,37081,4158,32908,0,0,0,13
2021-12-05T00:00:00.000Z,1302,122,1176,0,0,0,2,4230,144,4075,0,0,0,9,5533,267,5252,0,0,0,12
2021-12-06T00:00:00.000Z,2314,806,1506,0,0,0,2,2615,599,2005,0,0,0,10,4930,1405,3511,0,0,0,13
2021-12-07T00:00:00.000Z,3315,790,2520,0,0,0,2,2962,609,2343,0,0,0,9,6277,1400,4864,0,0,0,12
2021-12-08T00:00:00.000Z,3191,729,2458,0,0,0,2,2412,580,1820,0,0,0,10,5603,1309,4279,0,0,0,13
2021-12-09T00:00:00.000Z,3127,795,2328,0,0,0,2,2880,605,2263,0,0,0,10,6007,1401,4592,0,0,0,13
2021-12-10T00:00:00.000Z,20167,17624,2162,376,0,0,2,3274,770,2492,0,0,0,11,23442,18395,4655,376,0,0,14
2021-12-11T00:00:00.000Z,1889,118,1714,52,0,0,2,1207,104,1091,0,0,0,10,3096,223,2806,52,0,0,13
2021-12-12T00:00:00.000Z,824,94,713,5,7,0,2,1317,79,1198,1,27,0,10,2142,174,1912,7,34,0,13
2021-12-13T00:00:00.000Z,3678,1188,2146,339,0,0,2,2875,586,2278,0,0,0,10,6553,1774,4424,339,0,0,13
2021-12-14T00:00:00.000Z,6637,1991,3852,790,0,0,2,8669,5430,3227,0,0,0,11,15307,7421,7080,790,0,0,14
2021-12-15T00:00:00.000Z,2986,888,2095,0,0,0,2,2866,657,2194,0,0,0,13,5853,1545,4290,0,0,0,16
2021-12-16T00:00:00.000Z,2992,926,2062,0,0,0,2,15985,14091,1883,0,0,0,10,18977,15018,3946,0,0,0,13
2021-12-17T00:00:00.000Z,2997,737,2255,0,0,0,2,9950,7991,1948,0,0,0,10,12948,8730,4204,0,0,0,13
2021-12-18T00:00:00.000Z,2595,170,2422,0,0,0,2,40595,4545,36038,0,0,0,10,43190,4716,38460,0,0,0,13
2021-12-19T00:00:00.000Z,1511,149,1358,0,0,0,2,8800,6400,2389,0,0,0,9,10311,6549,3748,0,0,0,12
2021-12-20T00:00:00.000Z,2424,920,1501,0,0,0,2,10056,8380,1665,0,0,0,10,12481,9301,3166,0,0,0,13
2021-12-21T00:00:00.000Z,3147,881,2262,0,0,0,2,8022,5734,2277,0,0,0,10,11170,6616,4540,0,0,0,13
2021-12-22T00:00:00.000Z,2960,756,2200,0,0,0,2,2951,486,2453,0,0,0,10,5911,1243,4654,0,0,0,13
2021-12-23T00:00:00.000Z,2885,702,2179,0,0,0,2,2877,511,2355,0,0,0,9,5762,1213,4535,0,0,0,12
2021-12-24T00:00:00.000Z,2615,646,1965,0,0,0,2,1796,385,1400,0,0,0,10,4412,1032,3366,0,0,0,13
2021-12-25T00:00:00.000Z,1358,131,1224,0,0,0,2,33262,137,33114,0,0,0,10,34620,268,34338,0,0,0,13
2021-12-26T00:00:00.000Z,1162,130,1028,0,0,0,2,1292,140,1142,0,0,0,10,2454,270,2170,0,0,0,13
2021-12-27T00:00:00.000Z,1322,305,1013,0,0,0,2,1359,280,1068,0,0,0,10,2682,585,2082,0,0,0,13
2021-12-28T00:00:00.000Z,5628,1541,4083,0,0,0,2,3246,551,2683,0,0,0,10,8875,2093,6767,0,0,0,13
2021-12-29T00:00:00.000Z,4517,1091,3421,0,0,0,2,5311,797,4502,0,0,0,10,9828,1889,7924,0,0,0,13
2021-12-30T00:00:00.000Z,5482,1181,4298,0,0,0,2,5490,903,4576,0,0,0,9,10973,2084,8874,0,0,0,12
2021-12-31T00:00:00.000Z,6185,1356,4825,0,0,0,2,4445,1003,3430,0,0,0,10,10631,2360,8256,0,0,0,13
2022-01-01T00:00:00.000Z,5712,319,5389,0,0,0,2,29141,272,28857,0,0,0,10,34853,592,34247,0,0,0,13
2022-01-02T00:00:00.000Z,3217,288,2924,0,0,0,2,5058,257,4788,0,0,0,12,8275,546,7713,0,0,0,15
2022-01-03T00:00:00.000Z,3675,1451,2221,0,0,0,2,4957,1130,3816,0,0,0,10,8633,2582,6037,0,0,0,13
2022-01-04T00:00:00.000Z,6773,1587,5181,0,0,0,2,11370,5431,5927,0,0,0,10,18143,7019,11109,0,0,0,13
2022-01-05T00:00:00.000Z,5517,884,4629,0,0,0,2,5007,875,4120,0,0,0,10,10524,1760,8750,0,0,0,13
2022-01-06T00:00:00.000Z,37845,282,37559,0,0,0,2,32854,297,32545,0,0,0,10,70699,580,70105,0,0,0,13
2022-01-07T00:00:00.000Z,1952,447,1500,0,0,0,2,2690,422,2257,0,0,0,10,4643,870,3758,0,0,0,13
2022-01-08T00:00:00.000Z,2625,223,2398,0,0,0,2,33624,241,33372,0,0,0,10,36250,465,35771,0,0,0,13
2022-01-09T00:00:00.000Z,1731,232,1494,0,0,0,2,6689,256,6422,0,0,0,10,8421,489,7918,0,0,0,13
2022-01-10T00:00:00.000Z,2761,638,2119,0,0,0,2,3589,594,2984,0,0,0,10,6351,1233,5103,0,0,0,13
2022-01-11T00:00:00.000Z,3834,623,3207,0,0,0,2,3203,546,2646,0,0,0,9,7037,1169,5854,0,0,0,12
2022-01-12T00:00:00.000Z,4037,708,3324,0,0,0,2,4806,577,4218,0,0,0,10,8843,1286,7543,0,0,0,13
2022-01-13T00:00:00.000Z,2006,650,1352,0,0,0,2,2646,523,2111,0,0,0,10,4652,1173,3464,0,0,0,14
2022-01-14T00:00:00.000Z,3227,616,2607,0,0,0,2,3596,507,3077,0,0,0,10,6824,1124,5685,0,0,0,14
2022-01-15T00:00:00.000Z,3172,219,2949,0,0,0,2,26157,226,25921,0,0,0,10,29330,446,28870,0,0,0,13
2022-01-16T00:00:00.000Z,2624,259,2361,0,0,0,2,17675,264,17399,0,0,0,11,20300,524,19761,0,0,0,14
2022-01-17T00:00:00.000Z,2794,642,2147,0,0,0,2,8477,5494,2970,0,0,0,12,11271,6137,5118,0,0,0,15
2022-01-18T00:00:00.000Z,3788,746,3038,0,0,0,2,8096,5206,2878,0,0,0,11,11884,5952,5917,0,0,0,14
2022-01-19T00:00:00.000Z,12653,834,11816,0,0,0,2,11597,691,10899,0,0,0,6,24251,1525,22715,0,0,0,9
2022-01-20T00:00:00.000Z,4080,817,3259,0,0,0,2,4755,681,4062,0,0,0,11,8836,1498,7322,0,0,0,14
2022-01-21T00:00:00.000Z,4154,916,3234,0,0,0,2,4041,842,3187,0,0,0,10,8195,1759,6421,0,0,0,14
2022-01-22T00:00:00.000Z,1295,327,963,0,0,0,2,34915,313,34590,0,0,0,10,36211,641,35554,0,0,0,13
2022-01-23T00:00:00.000Z,1319,277,1037,0,0,0,2,6160,270,5877,0,0,0,10,7479,548,6916,0,0,0,13
2022-01-24T00:00:00.000Z,1829,622,1202,0,0,0,2,3460,513,2935,0,0,0,10,5289,1136,4138,0,0,0,13
2022-01-25T00:00:00.000Z,1644,675,965,0,0,0,2,6961,5015,1934,0,0,0,11,8606,5690,2900,0,0,0,14
2022-01-26T00:00:00.000Z,1579,568,1007,0,0,0,2,2400,511,1877,0,0,0,10,3980,1080,2885,0,0,0,13
2022-01-27T00:00:00.000Z,1564,571,989,0,0,0,2,2403,571,1820,0,0,0,10,3967,1143,2809,0,0,0,13
2022-01-28T00:00:00.000Z,1498,577,917,0,0,0,2,2355,527,1816,0,0,0,10,3853,1105,2734,0,0,0,14
2022-01-29T00:00:00.000Z,1086,242,840,0,0,0,2,36684,244,36428,0,0,0,11,37770,486,37269,0,0,0,14
2022-01-30T00:00:00.000Z,873,218,652,0,0,0,2,3016,238,2766,0,0,0,11,3890,456,3419,0,0,0,14
2022-01-31T00:00:00.000Z,2665,745,1916,0,0,0,2,5745,923,4810,0,0,0,10,8411,1668,6727,0,0,0,13
2022-02-01T00:00:00.000Z,26393,881,25508,0,0,0,2,13208,816,12380,0,0,0,10,39602,1697,37889,0,0,0,14
2022-02-02T00:00:00.000Z,2651,794,1852,0,0,0,2,3932,698,3222,0,0,0,10,6583,1493,5075,0,0,0,14
2022-02-03T00:00:00.000Z,2310,705,1601,0,0,0,2,3655,690,2952,0,0,0,10,5965,1396,4554,0,0,0,13
2022-02-04T00:00:00.000Z,2322,676,1642,0,0,0,2,3995,838,3146,0,0,0,10,6318,1515,4788,0,0,0,13
2022-02-05T00:00:00.000Z,1793,293,1495,0,0,0,2,33703,291,33400,0,0,0,10,35496,585,34896,0,0,0,13
2022-02-06T00:00:00.000Z,2282,271,2007,0,0,0,2,3572,288,3272,0,0,0,10,5854,560,5280,0,0,0,13
2022-02-07T00:00:00.000Z,2223,724,1495,0,0,0,2,3387,766,2609,0,0,0,11,5610,1490,4105,0,0,0,14
2022-02-08T00:00:00.000Z,9775,752,9020,0,0,0,2,3864,951,2901,0,0,0,10,13640,1703,11922,0,0,0,13
2022-02-09T00:00:00.000Z,2243,807,1432,0,0,0,2,3460,768,2681,0,0,0,10,5703,1575,4114,0,0,0,13
2022-02-10T00:00:00.000Z,1928,730,1194,0,0,0,2,2658,709,1938,0,0,0,10,4587,1440,3133,0,0,0,13
2022-02-11T00:00:00.000Z,2089,711,1373,0,0,0,2,2977,631,2333,0,0,0,11,5066,1343,3708,0,0,0,14
2022-02-12T00:00:00.000Z,1943,306,1633,0,0,0,2,38855,298,38546,0,0,0,10,40799,605,40179,0,0,0,13
2022-02-13T00:00:00.000Z,1474,293,1177,0,0,0,2,5699,288,5400,0,0,0,10,7174,581,6577,0,0,0,13
2022-02-14T00:00:00.000Z,2019,700,1315,0,0,0,2,3163,701,2451,0,0,0,10,5183,1401,3767,0,0,0,13
2022-02-15T00:00:00.000Z,5564,777,4782,0,0,0,2,6206,796,5399,0,0,0,10,11771,1574,10182,0,0,0,13
2022-02-16T00:00:00.000Z,4136,814,3318,0,0,0,2,4226,801,3413,0,0,0,10,8363,1615,6733,0,0,0,13
2022-02-17T00:00:00.000Z,32292,826,31462,0,0,0,2,25748,733,25004,0,0,0,10,58041,1560,56467,0,0,0,13
2022-02-18T00:00:00.000Z,2196,906,1286,0,0,0,2,3442,794,2637,0,0,0,10,5639,1700,3924,0,0,0,13
2022-02-19T00:00:00.000Z,1518,396,1118,0,0,0,2,38166,332,37822,0,0,0,10,39685,729,38941,0,0,0,13
2022-02-20T00:00:00.000Z,1610,361,1245,0,0,0,2,6864,329,6523,0,0,0,10,8474,690,7769,0,0,0,14
2022-02-21T00:00:00.000Z,2452,886,1562,0,0,0,2,4502,758,3733,0,0,0,10,6955,1645,5296,0,0,0,13
2022-02-22T00:00:00.000Z,2331,1002,1325,0,0,0,2,3793,812,2969,0,0,0,10,6125,1815,4295,0,0,0,13
2022-02-23T00:00:00.000Z,2031,801,1227,0,0,0,2,3528,686,2830,0,0,0,11,5560,1488,4057,0,0,0,14
2022-02-24T00:00:00.000Z,3932,665,3263,0,0,0,2,3161,590,2559,0,0,0,11,7094,1256,5823,0,0,0,14
2022-02-25T00:00:00.000Z,3993,595,3394,0,0,0,2,5085,591,4483,0,0,0,10,9079,1186,7878,0,0,0,13
2022-02-26T00:00:00.000Z,4611,353,4254,0,0,0,2,41171,306,40853,0,0,0,10,45782,660,45107,0,0,0,13
2022-02-27T00:00:00.000Z,4729,374,4350,0,0,0,2,10776,4896,5868,0,0,0,11,15506,5272,10219,0,0,0,14
2022-02-28T00:00:00.000Z,2749,765,1980,0,0,0,2,3317,654,2650,0,0,0,10,6066,1420,4631,0,0,0,14
2022-03-01T00:00:00.000Z,5892,964,4924,0,0,0,2,6341,823,5506,0,0,0,10,12233,1788,10431,0,0,0,13
2022-03-02T00:00:00.000Z,21196,737,20455,0,0,0,2,20584,622,19951,0,0,0,10,41781,1359,40407,0,0,0,14
2022-03-03T00:00:00.000Z,44878,698,44175,0,0,0,2,32010,636,31362,0,0,0,10,76888,1335,75538,0,0,0,13
2022-03-04T00:00:00.000Z,3785,643,3138,0,0,0,2,4645,631,4003,0,0,0,11,8431,1274,7141,0,0,0,14
2022-03-05T00:00:00.000Z,2297,338,1955,0,0,0,2,32319,328,31978,0,0,0,11,34616,667,33933,0,0,0,14
2022-03-06T00:00:00.000Z,1922,313,1606,0,0,0,2,5978,364,5602,0,0,0,10,7901,677,7208,0,0,0,13
2022-03-07T00:00:00.000Z,2788,677,2107,0,0,0,2,3937,710,3216,0,0,0,10,6726,1387,5324,0,0,0,14
2022-03-08T00:00:00.000Z,3850,639,3207,0,0,0,2,3904,595,3298,0,0,0,10,7754,1234,6505,0,0,0,13
2022-03-09T00:00:00.000Z,3856,604,3248,0,0,0,2,3376,682,2682,0,0,0,10,7233,1287,5931,0,0,0,14
2022-03-10T00:00:00.000Z,4198,569,3625,0,0,0,2,4274,580,3682,0,0,0,10,8473,1149,7308,0,0,0,14
2022-03-11T00:00:00.000Z,8991,546,8441,0,0,0,2,4947,588,4348,0,0,0,10,13939,1135,12790,0,0,0,13
2022-03-12T00:00:00.000Z,6893,270,6620,0,0,0,2,37419,269,37138,0,0,0,10,44313,539,43758,0,0,0,14
2022-03-13T00:00:00.000Z,5069,240,4825,0,0,0,2,7229,252,6966,0,0,0,10,12299,492,11791,0,0,0,13
2022-03-14T00:00:00.000Z,4952,532,4417,0,0,0,2,5036,498,4527,0,0,0,10,9989,1030,8944,0,0,0,13
2022-03-15T00:00:00.000Z,5592,591,4997,0,0,0,2,5070,610,4448,0,0,0,10,10663,1202,9446,0,0,0,13
2022-03-16T00:00:00.000Z,4811,547,4260,0,0,0,2,5020,487,4522,0,0,0,10,9832,1034,8783,0,0,0,13
2022-03-17T00:00:00.000Z,5030,528,4498,0,0,0,2,5211,482,4718,0,0,0,10,10242,1010,9216,0,0,0,13
2022-03-18T00:00:00.000Z,5370,749,4616,0,0,0,2,6999,574,6413,0,0,0,11,12370,1324,11030,0,0,0,14
2022-03-19T00:00:00.000Z,4038,248,3786,0,0,0,2,39381,245,39124,0,0,0,11,43420,493,42911,0,0,0,14
2022-03-20T00:00:00.000Z,3235,205,3026,0,0,0,2,13696,225,13459,0,0,0,10,16932,431,16486,0,0,0,14
2022-03-21T00:00:00.000Z,4608,510,4093,0,0,0,2,4984,486,4486,0,0,0,10,9593,997,8581,0,0,0,13
2022-03-22T00:00:00.000Z,5986,551,5431,0,0,0,2,7203,680,6511,0,0,0,11,13190,1232,11942,0,0,0,14
2022-03-23T00:00:00.000Z,8460,516,7940,0,0,0,2,8184,533,7639,0,0,0,10,16645,1050,15579,0,0,0,14
2022-03-24T00:00:00.000Z,4757,490,4263,0,0,0,2,4963,447,4504,0,0,0,10,9720,937,8767,0,0,0,13
2022-03-25T00:00:00.000Z,5632,506,5121,0,0,0,2,4200,547,3641,0,0,0,10,9831,1054,8763,0,0,0,13
2022-03-26T00:00:00.000Z,3978,212,3761,0,0,0,2,40564,201,40351,0,0,0,10,44542,414,44113,0,0,0,13
2022-03-27T00:00:00.000Z,6121,2751,3366,0,0,0,2,11103,2012,9080,0,0,0,10,17225,4763,12447,0,0,0,13
2022-03-28T00:00:00.000Z,11296,2643,8649,0,0,0,2,13685,2239,11434,0,0,0,10,24981,4883,20083,0,0,0,14
2022-03-29T00:00:00.000Z,15457,2627,12826,0,0,0,2,18948,2205,16731,0,0,0,10,34406,4833,29557,0,0,0,14
2022-03-30T00:00:00.000Z,9646,2674,6968,0,0,0,2,10702,2209,8479,0,0,0,13,20349,4883,15447,0,0,0,17
2022-03-31T00:00:00.000Z,8177,2781,5392,0,0,0,2,11798,2238,9548,0,0,0,10,19975,5019,14940,0,0,0,13
2022-04-01T00:00:00.000Z,8717,863,7850,0,0,0,2,5847,859,4975,0,0,0,11,14565,1723,12825,0,0,0,14
2022-04-02T00:00:00.000Z,6235,349,5882,0,0,0,2,42255,329,41915,0,0,0,11,48490,678,47797,0,0,0,14
2022-04-03T00:00:00.000Z,3157,347,2806,0,0,0,3,3948,321,3615,0,0,0,10,7106,669,6422,0,0,0,13
2022-04-04T00:00:00.000Z,4558,1336,3218,0,0,0,2,6518,1939,4566,0,0,0,11,11077,3276,7785,0,0,0,14
2022-04-05T00:00:00.000Z,7069,1063,6001,0,0,0,2,8423,1027,7384,0,0,0,10,15492,2091,13386,0,0,0,14
2022-04-06T00:00:00.000Z,5896,1039,4852,0,0,0,2,7110,995,6103,0,0,0,10,13006,2036,10956,0,0,0,13
2022-04-07T00:00:00.000Z,7982,911,7065,0,0,0,2,9794,899,8883,0,0,0,10,17776,1811,15950,0,0,0,14
2022-04-08T00:00:00.000Z,6286,866,5415,0,0,0,3,6065,880,5172,0,0,0,11,12351,1747,10588,0,0,0,14
2022-04-09T00:00:00.000Z,4507,282,4221,0,0,0,2,41415,274,41129,0,0,0,11,45923,556,45351,0,0,0,14
2022-04-10T00:00:00.000Z,4012,273,3735,0,0,0,2,2842,256,2574,0,0,0,10,6855,530,6310,0,0,0,14
2022-04-11T00:00:00.000Z,5589,855,4730,0,0,0,2,5839,886,4941,0,0,0,11,11428,1741,9671,0,0,0,14
2022-04-12T00:00:00.000Z,6156,825,5326,0,0,0,2,6570,962,5596,0,0,0,11,12727,1788,10922,0,0,0,14
2022-04-13T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
