Time,Data receive rate for V03_n2,Data receive rate for V03_n2 v0,Data receive rate for V03_n2 v1,Data receive rate for V03_n2 v2,Data receive rate for V03_n2 v3,Data receive rate for V03_n2 v4,Data receive rate for V03_n2 v5,Data transmit rate for V03_n2,Data transmit rate for V03_n2 v0,Data transmit rate for V03_n2 v1,Data transmit rate for V03_n2 v2,Data transmit rate for V03_n2 v3,Data transmit rate for V03_n2 v4,Data transmit rate for V03_n2 v5,Usage for V03_n2,Usage for V03_n2 v0,Usage for V03_n2 v1,Usage for V03_n2 v2,Usage for V03_n2 v3,Usage for V03_n2 v4,Usage for V03_n2 v5
2021-06-17T00:00:00.000Z,2839,749,1428,624,0,35,0,1202,588,494,0,0,119,0,4042,1338,1923,624,0,155,0
2021-06-18T00:00:00.000Z,2416,686,1117,575,0,35,0,1114,533,461,0,0,119,0,3530,1219,1579,575,0,155,0
2021-06-19T00:00:00.000Z,1196,125,940,95,0,34,0,606,80,405,0,0,120,0,1803,206,1345,95,0,154,0
2021-06-20T00:00:00.000Z,826,99,620,70,0,35,0,411,60,230,0,0,119,0,1238,159,850,70,0,155,0
2021-06-21T00:00:00.000Z,1771,700,436,601,0,33,0,936,553,262,0,0,119,0,2707,1254,698,601,0,152,0
2021-06-22T00:00:00.000Z,2729,874,1066,752,0,35,0,893,595,177,0,0,120,0,3622,1469,1244,752,0,155,0
2021-06-23T00:00:00.000Z,2160,731,768,623,0,36,0,867,548,198,0,0,120,0,3028,1280,966,623,0,156,0
2021-06-24T00:00:00.000Z,2527,724,1159,606,0,36,0,976,558,298,0,0,120,0,3505,1283,1457,606,0,156,0
2021-06-25T00:00:00.000Z,2142,669,871,563,0,36,0,932,508,303,0,0,121,0,3075,1177,1174,563,0,157,0
2021-06-26T00:00:00.000Z,1479,113,1244,83,0,36,0,426,76,228,0,0,120,0,1905,190,1473,83,0,157,0
2021-06-27T00:00:00.000Z,1028,88,840,61,0,37,0,412,56,236,0,0,120,0,1440,145,1075,61,0,157,0
2021-06-28T00:00:00.000Z,1798,735,401,624,0,36,0,971,577,274,0,0,120,0,2770,1312,675,624,0,156,0
2021-06-29T00:00:00.000Z,3132,835,1573,686,0,36,0,1046,716,208,0,0,120,0,4179,1552,1782,686,0,156,0
2021-06-30T00:00:00.000Z,2707,839,1104,726,0,36,0,932,630,182,0,0,120,0,3640,1469,1286,726,0,157,0
2021-07-01T00:00:00.000Z,4785,916,3019,811,0,36,0,1095,648,325,0,0,121,0,5880,1566,3344,811,0,157,0
2021-07-02T00:00:00.000Z,5466,775,3979,673,0,36,0,1019,570,327,0,0,121,0,6486,1346,4307,673,0,157,0
2021-07-03T00:00:00.000Z,1178,111,947,82,0,36,0,448,73,254,0,0,120,0,1627,185,1201,82,0,156,0
2021-07-04T00:00:00.000Z,576,106,353,79,0,36,0,399,60,218,0,0,120,0,976,167,571,79,0,156,0
2021-07-05T00:00:00.000Z,2239,768,771,661,0,36,0,928,542,266,0,0,120,0,3168,1310,1037,661,0,157,0
2021-07-06T00:00:00.000Z,2353,846,788,681,0,36,0,984,663,200,0,0,120,0,3337,1509,988,681,0,156,0
2021-07-07T00:00:00.000Z,2318,730,933,617,0,36,0,918,556,241,0,0,120,0,3237,1286,1174,617,0,156,0
2021-07-08T00:00:00.000Z,2744,681,1455,569,0,36,0,1305,519,664,0,0,120,0,4049,1200,2120,569,0,157,0
2021-07-09T00:00:00.000Z,1739,666,481,553,0,36,0,1300,513,666,0,0,120,0,3040,1180,1148,553,0,157,0
2021-07-10T00:00:00.000Z,704,116,466,85,0,36,0,794,74,599,0,0,120,0,1499,190,1065,85,0,157,0
2021-07-11T00:00:00.000Z,549,97,345,68,0,36,0,753,58,574,0,0,120,0,1303,156,920,68,0,157,0
2021-07-12T00:00:00.000Z,1901,663,651,549,0,36,0,1256,513,622,0,0,120,0,3157,1176,1274,549,0,157,0
2021-07-13T00:00:00.000Z,2254,903,531,781,0,36,0,1214,544,548,0,0,120,0,3468,1448,1080,781,0,157,0
2021-07-14T00:00:00.000Z,1714,660,457,558,0,36,0,1156,488,547,0,0,121,0,2871,1149,1004,558,0,156,0
2021-07-15T00:00:00.000Z,2790,654,1562,535,0,36,0,1306,505,679,0,0,120,0,4096,1160,2242,535,0,157,0
2021-07-16T00:00:00.000Z,1469,612,310,507,0,36,0,1227,477,628,0,0,121,0,2696,1089,939,507,0,157,0
2021-07-17T00:00:00.000Z,1172,115,935,84,0,36,0,785,73,590,0,0,121,0,1957,189,1525,84,0,157,0
2021-07-18T00:00:00.000Z,569,97,365,68,0,36,0,759,59,579,0,0,120,0,1329,157,945,68,0,157,0
2021-07-19T00:00:00.000Z,1604,636,401,528,0,35,0,1276,497,657,0,0,121,0,2880,1134,1059,528,0,157,0
2021-07-20T00:00:00.000Z,2334,678,1053,564,0,36,0,2033,856,1055,0,0,121,0,4368,1534,2109,564,0,157,0
2021-07-21T00:00:00.000Z,1727,638,530,520,0,36,0,1200,512,567,0,0,121,0,2928,1150,1097,520,0,157,0
2021-07-22T00:00:00.000Z,2017,636,815,527,0,36,0,1287,498,666,0,0,121,0,3304,1135,1482,527,0,157,0
2021-07-23T00:00:00.000Z,2055,630,870,517,0,36,0,1312,501,690,0,0,121,0,3368,1131,1561,517,0,157,0
2021-07-24T00:00:00.000Z,469,109,243,78,0,36,0,802,69,611,0,0,121,0,1271,179,855,78,0,157,0
2021-07-25T00:00:00.000Z,625,96,424,66,0,36,0,798,56,621,0,0,121,0,1424,152,1046,66,0,158,0
2021-07-26T00:00:00.000Z,1409,610,256,504,0,36,0,1229,489,618,0,0,121,0,2638,1100,874,504,0,158,0
2021-07-27T00:00:00.000Z,7715,3430,937,3309,0,36,0,1235,541,572,0,0,121,0,8950,3972,1510,3309,0,157,0
2021-07-28T00:00:00.000Z,1970,651,738,542,0,36,0,976,515,339,0,0,121,0,2947,1167,1077,542,0,157,0
2021-07-29T00:00:00.000Z,1937,685,648,567,0,36,0,1103,498,484,0,0,120,0,3042,1183,1132,567,0,157,0
2021-07-30T00:00:00.000Z,2186,661,954,532,0,37,0,1172,529,521,0,0,121,0,3358,1190,1476,532,0,158,0
2021-07-31T00:00:00.000Z,2683,189,2328,129,0,36,0,465,99,244,0,0,121,0,3149,288,2572,129,0,157,0
2021-08-01T00:00:00.000Z,1103,122,863,80,0,36,0,404,68,214,0,0,121,0,1507,190,1077,80,0,157,0
2021-08-02T00:00:00.000Z,2159,780,675,665,0,36,0,955,565,268,0,0,121,0,3114,1346,943,665,0,157,0
2021-08-03T00:00:00.000Z,2878,751,1469,619,0,36,0,891,565,205,0,0,121,0,3770,1316,1674,619,0,158,0
2021-08-04T00:00:00.000Z,1957,645,726,547,0,36,0,778,466,190,0,0,121,0,2736,1112,917,547,0,158,0
2021-08-05T00:00:00.000Z,2019,692,718,570,0,36,0,947,538,287,0,0,121,0,2967,1231,1005,570,0,158,0
2021-08-06T00:00:00.000Z,1576,625,388,524,0,36,0,852,455,275,0,0,121,0,2429,1081,664,524,0,158,0
2021-08-07T00:00:00.000Z,442,139,182,83,0,36,0,453,72,259,0,0,121,0,896,212,441,83,0,158,0
2021-08-08T00:00:00.000Z,685,117,461,68,0,36,0,384,56,205,0,0,121,0,1070,174,667,68,0,158,0
2021-08-09T00:00:00.000Z,2004,614,839,512,0,36,0,815,461,233,0,0,121,0,2820,1075,1072,512,0,157,0
2021-08-10T00:00:00.000Z,2398,622,1215,522,0,36,0,750,460,168,0,0,121,0,3148,1082,1383,522,0,158,0
2021-08-11T00:00:00.000Z,1427,623,250,515,0,36,0,776,486,167,0,0,121,0,2204,1110,417,515,0,158,0
2021-08-12T00:00:00.000Z,2195,578,1106,473,0,36,0,849,466,260,0,0,122,0,3045,1045,1366,473,0,158,0
2021-08-13T00:00:00.000Z,1741,585,630,488,0,36,0,811,439,249,0,0,121,0,2552,1025,879,488,0,158,0
2021-08-14T00:00:00.000Z,836,112,603,81,0,36,0,393,73,198,0,0,121,0,1229,186,801,81,0,158,0
2021-08-15T00:00:00.000Z,753,100,543,71,0,36,0,370,61,186,0,0,121,0,1123,162,730,71,0,158,0
2021-08-16T00:00:00.000Z,1412,597,290,486,0,36,0,834,482,229,0,0,122,0,2247,1080,520,486,0,158,0
2021-08-17T00:00:00.000Z,14156,6606,998,6512,0,36,0,840,539,178,0,0,122,0,14996,7147,1177,6512,0,158,0
2021-08-18T00:00:00.000Z,1649,649,433,528,0,36,0,821,534,164,0,0,122,0,2470,1184,598,528,0,158,0
2021-08-19T00:00:00.000Z,1275,563,218,455,0,36,0,857,452,281,0,0,122,0,2133,1016,500,455,0,159,0
2021-08-20T00:00:00.000Z,2024,572,941,472,0,36,0,1170,450,597,0,0,122,0,3195,1023,1539,472,0,158,0
2021-08-21T00:00:00.000Z,679,111,448,81,0,36,0,827,71,633,0,0,122,0,1506,183,1081,81,0,158,0
2021-08-22T00:00:00.000Z,412,99,205,70,0,36,0,789,62,604,0,0,122,0,1201,162,809,70,0,159,0
2021-08-23T00:00:00.000Z,1519,606,373,502,0,36,0,1261,474,665,0,0,122,0,2781,1080,1038,502,0,158,0
2021-08-24T00:00:00.000Z,2269,677,1000,553,0,36,0,1290,546,620,0,0,122,0,3559,1225,1620,553,0,158,0
2021-08-25T00:00:00.000Z,1641,650,419,534,0,36,0,1203,498,582,0,0,122,0,2844,1148,1001,534,0,158,0
2021-08-26T00:00:00.000Z,1472,599,326,508,0,37,0,1271,445,704,0,0,122,0,2744,1044,1029,508,0,159,0
2021-08-27T00:00:00.000Z,1706,696,422,550,0,36,0,1257,533,601,0,0,122,0,2964,1229,1023,550,0,158,0
2021-08-28T00:00:00.000Z,1387,362,867,120,0,36,0,1049,337,588,0,0,122,0,2437,700,1456,120,0,158,0
2021-08-29T00:00:00.000Z,404,110,175,81,0,36,0,730,65,541,0,0,122,0,1135,175,717,81,0,159,0
2021-08-30T00:00:00.000Z,1810,764,380,627,0,36,0,1342,592,627,0,0,122,0,3153,1357,1008,627,0,159,0
2021-08-31T00:00:00.000Z,3313,884,1651,739,0,36,0,1418,665,630,0,0,122,0,4732,1550,2281,739,0,159,0
2021-09-01T00:00:00.000Z,3455,888,1784,745,0,36,0,1465,692,650,0,0,123,0,4921,1581,2434,745,0,159,0
2021-09-02T00:00:00.000Z,2230,864,592,736,0,35,0,1270,626,521,0,0,122,0,3501,1490,1113,736,0,159,0
2021-09-03T00:00:00.000Z,2386,722,1025,601,0,36,0,1315,548,643,0,0,122,0,3701,1271,1668,601,0,159,0
2021-09-04T00:00:00.000Z,1149,135,872,103,0,37,0,758,81,552,0,0,123,0,1907,216,1424,103,0,161,0
2021-09-05T00:00:00.000Z,281,100,71,71,0,36,0,703,61,518,0,0,122,0,985,163,589,71,0,159,0
2021-09-06T00:00:00.000Z,5368,746,3955,627,0,36,0,1822,1080,617,0,0,123,0,7190,1827,4573,627,0,160,0
2021-09-07T00:00:00.000Z,2110,780,648,644,0,36,0,1394,602,669,0,0,123,0,3505,1383,1317,644,0,159,0
2021-09-08T00:00:00.000Z,1931,731,567,594,0,36,0,1358,575,659,0,0,122,0,3290,1307,1227,594,0,158,0
2021-09-09T00:00:00.000Z,2196,679,920,558,0,36,0,1295,538,633,0,0,122,0,3492,1218,1553,558,0,159,0
2021-09-10T00:00:00.000Z,1800,685,506,570,0,36,0,1298,534,641,0,0,123,0,3098,1219,1147,570,0,159,0
2021-09-11T00:00:00.000Z,960,115,725,81,0,36,0,793,73,596,0,0,123,0,1754,189,1322,81,0,159,0
2021-09-12T00:00:00.000Z,463,101,253,70,0,36,0,759,61,574,0,0,123,0,1223,163,828,70,0,159,0
2021-09-13T00:00:00.000Z,1511,681,233,559,0,36,0,1269,534,611,0,0,123,0,2780,1216,844,559,0,159,0
2021-09-14T00:00:00.000Z,2411,705,1088,579,0,37,0,1329,553,652,0,0,123,0,3740,1258,1741,579,0,160,0
2021-09-15T00:00:00.000Z,1653,683,370,562,0,36,0,1265,538,603,0,0,123,0,2918,1221,973,562,0,159,0
2021-09-16T00:00:00.000Z,1915,668,663,545,0,36,0,1315,510,682,0,0,123,0,3230,1178,1344,545,0,159,0
2021-09-17T00:00:00.000Z,1273,629,100,506,0,36,0,1578,737,718,0,0,123,0,2852,1366,818,506,0,159,0
2021-09-18T00:00:00.000Z,471,126,218,89,0,36,0,817,74,620,0,0,123,0,1289,200,838,89,0,159,0
2021-09-19T00:00:00.000Z,5245,108,5026,74,0,36,0,851,61,665,0,0,123,0,6097,170,5691,74,0,159,0
2021-09-20T00:00:00.000Z,1747,659,510,541,0,36,0,1354,556,673,0,0,123,0,3102,1215,1184,541,0,159,0
2021-09-21T00:00:00.000Z,1737,701,421,576,0,36,0,1373,550,699,0,0,123,0,3110,1252,1120,576,0,159,0
2021-09-22T00:00:00.000Z,3340,700,2022,579,0,36,0,1427,543,758,0,0,124,0,4767,1244,2781,579,0,161,0
2021-09-23T00:00:00.000Z,2376,671,1112,554,0,36,0,1281,517,639,0,0,123,0,3657,1189,1752,554,0,159,0
2021-09-24T00:00:00.000Z,2003,628,834,502,0,36,0,1358,512,723,0,0,123,0,3363,1141,1558,502,0,160,0
2021-09-25T00:00:00.000Z,517,148,251,79,0,36,0,1049,71,854,0,0,123,0,1566,220,1106,79,0,159,0
2021-09-26T00:00:00.000Z,722,139,473,72,0,35,0,1115,60,930,0,0,123,0,1838,200,1404,72,0,159,0
2021-09-27T00:00:00.000Z,1864,702,555,570,0,35,0,1529,567,838,0,0,123,0,3394,1270,1393,570,0,159,0
2021-09-28T00:00:00.000Z,3792,759,2380,615,0,36,0,1558,597,836,0,0,123,0,5351,1357,3217,615,0,160,0
2021-09-29T00:00:00.000Z,1761,824,224,674,0,36,0,1546,609,813,0,0,123,0,3308,1434,1037,674,0,160,0
2021-09-30T00:00:00.000Z,2283,876,648,720,0,36,0,1075,679,272,0,0,123,0,3359,1555,921,720,0,160,0
2021-10-01T00:00:00.000Z,3459,935,1720,764,0,37,0,1618,707,786,0,0,124,0,5077,1643,2507,764,0,161,0
2021-10-02T00:00:00.000Z,2200,145,1922,94,0,36,0,1033,86,822,0,0,123,0,3233,231,2744,94,0,160,0
2021-10-03T00:00:00.000Z,470,128,223,80,0,36,0,960,71,764,0,0,123,0,1430,200,988,80,0,160,0
2021-10-04T00:00:00.000Z,2521,860,912,710,0,36,0,1554,639,791,0,0,123,0,4075,1499,1703,710,0,160,0
2021-10-05T00:00:00.000Z,2388,809,884,657,0,36,0,1578,629,825,0,0,124,0,3967,1438,1709,657,0,161,0
2021-10-06T00:00:00.000Z,2579,807,1081,653,0,36,0,1560,620,815,0,0,123,0,4139,1427,1897,653,0,160,0
2021-10-07T00:00:00.000Z,1629,741,248,601,0,36,0,1454,563,766,0,0,122,0,3083,1305,1015,601,0,159,0
2021-10-08T00:00:00.000Z,1976,712,650,575,0,36,0,1435,541,769,0,0,123,0,3411,1254,1420,575,0,160,0
2021-10-09T00:00:00.000Z,844,124,603,79,0,36,0,932,71,737,0,0,124,0,1777,195,1340,79,0,160,0
2021-10-10T00:00:00.000Z,512,108,299,67,0,36,0,904,58,722,0,0,123,0,1417,167,1021,67,0,159,0
2021-10-11T00:00:00.000Z,1934,712,614,569,0,36,0,1533,560,850,0,0,123,0,3468,1273,1464,569,0,159,0
2021-10-12T00:00:00.000Z,2030,741,648,602,0,36,0,1537,562,850,0,0,123,0,3567,1304,1498,602,0,160,0
2021-10-13T00:00:00.000Z,2239,749,785,608,59,36,0,1509,528,856,0,0,123,0,3749,1278,1642,608,59,160,0
2021-10-14T00:00:00.000Z,1922,691,642,549,0,36,0,1495,544,827,0,0,123,0,3418,1235,1470,549,0,160,0
2021-10-15T00:00:00.000Z,2106,676,855,536,0,36,0,1455,522,809,0,0,123,0,3562,1199,1664,536,0,160,0
2021-10-16T00:00:00.000Z,885,127,641,77,0,36,0,980,72,783,0,0,124,0,1865,199,1424,77,0,161,0
2021-10-17T00:00:00.000Z,541,114,318,70,0,36,0,960,61,775,0,0,124,0,1502,176,1094,70,0,160,0
2021-10-18T00:00:00.000Z,1622,684,350,550,0,36,0,1436,540,770,0,0,123,0,3059,1225,1121,550,0,160,0
2021-10-19T00:00:00.000Z,2082,715,754,574,0,36,0,1489,551,814,0,0,124,0,3571,1266,1568,574,0,160,0
2021-10-20T00:00:00.000Z,1779,686,516,539,0,36,0,1722,756,842,0,0,123,0,3501,1442,1358,539,0,160,0
2021-10-21T00:00:00.000Z,1754,694,466,555,0,36,0,1207,540,542,0,0,124,0,2961,1235,1008,555,0,161,0
2021-10-22T00:00:00.000Z,2315,685,1044,546,0,38,0,1325,592,602,0,0,129,0,3640,1278,1647,546,0,167,0
2021-10-23T00:00:00.000Z,599,118,373,68,0,36,0,723,71,527,0,0,124,0,1322,189,901,68,0,161,0
2021-10-24T00:00:00.000Z,811,111,593,68,0,36,0,684,63,495,0,0,124,0,1496,175,1089,68,0,160,0
2021-10-25T00:00:00.000Z,1509,695,214,560,0,36,0,1016,590,301,0,0,124,0,2525,1286,515,560,0,161,0
2021-10-26T00:00:00.000Z,2117,780,623,603,0,72,37,1009,687,197,0,0,124,0,3126,1467,820,603,0,197,37
2021-10-27T00:00:00.000Z,2725,840,1238,608,0,36,0,1058,731,201,0,0,124,0,3783,1571,1439,608,0,160,0
2021-10-28T00:00:00.000Z,2170,779,717,635,0,36,0,1244,640,478,0,0,124,0,3414,1420,1196,635,0,161,0
2021-10-29T00:00:00.000Z,2700,823,1158,681,0,36,0,2761,798,1838,0,0,124,0,5462,1621,2997,681,0,161,0
2021-10-30T00:00:00.000Z,991,133,733,86,0,36,0,1041,82,834,0,0,124,0,2033,215,1568,86,0,161,0
2021-10-31T00:00:00.000Z,815,118,584,74,0,36,0,1033,67,841,0,0,124,0,1849,186,1426,74,0,161,0
2021-11-01T00:00:00.000Z,932,116,696,81,0,36,0,988,70,792,0,0,124,0,1920,188,1488,81,0,161,0
2021-11-02T00:00:00.000Z,2579,571,1509,461,0,36,0,1299,495,678,0,0,124,0,3878,1067,2187,461,0,160,0
2021-11-03T00:00:00.000Z,2164,601,1084,441,0,36,0,1637,493,1019,0,0,124,0,3802,1094,2103,441,0,161,0
2021-11-04T00:00:00.000Z,2154,519,1185,411,0,37,0,1443,586,732,0,0,124,0,3598,1106,1917,411,0,161,0
2021-11-05T00:00:00.000Z,2329,509,1409,372,0,36,0,1366,381,860,0,0,124,0,3696,891,2269,372,0,161,0
2021-11-06T00:00:00.000Z,824,147,565,74,0,36,0,801,73,602,0,0,124,0,1626,221,1168,74,0,161,0
2021-11-07T00:00:00.000Z,659,109,447,65,0,36,0,736,61,549,0,0,125,0,1395,170,996,65,0,161,0
2021-11-08T00:00:00.000Z,1654,438,831,346,0,36,0,1018,344,549,0,0,125,0,2672,782,1380,346,0,162,0
2021-11-09T00:00:00.000Z,1708,468,830,370,0,36,0,981,370,485,0,0,126,0,2690,839,1316,370,0,162,0
2021-11-10T00:00:00.000Z,1263,459,405,360,0,36,0,1269,365,778,0,0,125,0,2532,825,1183,360,0,162,0
2021-11-11T00:00:00.000Z,608,110,388,71,0,36,0,666,71,468,0,0,125,0,1274,181,857,71,0,162,0
